[TYPE]
Mixed CSV
[INFOMATION]
0,시험일자,2024-09-09
1,실무자,이재성
2,의뢰 기관,창원대학교
3,시험 속도,3 mm/min;
4,시편 명칭 / 재질,
5,시편 형상,사각시편
6,지름 [mm],
7,두께 [mm] / 폭 [mm],2.93 / 6.06
8,Gage length [mm],25
9,Area,17.7558
10,기타, / 
[DATA]
TIME - Second,ULM-T10 - kgf,Displacement - mm,Strain - %,Stress - MPa,Temp. - ℃
15.6,900.723,0.766,3.064,497.168,0
15.7,901.891,0.7705,3.082,497.813,0
15.8,902.696,0.7755,3.102,498.258,0
15.9,904.453,0.7805,3.122,499.227,0
16,905.507,0.7855,3.142,499.809,0
16.1,906.619,0.7905,3.162,500.423,0
16.2,908.216,0.7955,3.182,501.305,0
16.3,909.023,0.8005,3.202,501.75,0
16.4,910.508,0.806,3.224,502.57,0
16.5,911.801,0.811,3.244,503.283,0
16.6,912.274,0.816,3.264,503.544,0
16.7,913.809,0.821,3.284,504.392,0
16.8,914.748,0.826,3.304,504.91,0
16.9,915.324,0.831,3.324,505.228,0
17,916.91,0.836,3.344,506.103,0
17.1,917.559,0.8405,3.362,506.462,0
17.2,918.126,0.8455,3.382,506.774,0
17.3,919.836,0.8505,3.402,507.718,0
17.4,920.362,0.855,3.42,508.009,0
17.5,921.345,0.86,3.44,508.551,0
17.6,922.894,0.865,3.46,509.406,0
17.7,923.307,0.8695,3.478,509.634,0
17.8,924.701,0.875,3.5,510.404,0
17.9,925.965,0.88,3.52,511.101,0
18,926.674,0.885,3.54,511.493,0
18.1,928.089,0.8905,3.562,512.274,0
18.2,929.048,0.895,3.58,512.803,0
18.3,929.787,0.9005,3.602,513.211,0
18.4,931.213,0.9055,3.622,513.998,0
18.5,931.429,0.9105,3.642,514.117,0
18.6,932.663,0.9155,3.662,514.798,0
18.7,933.915,0.9205,3.682,515.49,0
18.8,934.142,0.925,3.7,515.615,0
18.9,935.101,0.93,3.72,516.144,0
19,936.476,0.9345,3.738,516.903,0
19.1,936.929,0.9395,3.758,517.153,0
19.2,938.041,0.9445,3.778,517.767,0
19.3,939.15,0.9495,3.798,518.379,0
19.4,939.948,0.9545,3.818,518.82,0
19.5,941.185,0.9595,3.838,519.502,0
19.6,942.217,0.9645,3.858,520.072,0
19.7,942.883,0.9695,3.878,520.439,0
19.8,944.407,0.975,3.9,521.281,0
19.9,944.743,0.98,3.92,521.466,0
20,945.832,0.985,3.94,522.067,0
20.1,947.066,0.9905,3.962,522.748,0
20.2,947.383,0.995,3.98,522.923,0
20.3,948.602,1.0005,4.002,523.596,0
20.4,949.531,1.005,4.02,524.109,0
20.5,949.79,1.0095,4.038,524.252,0
20.6,951.115,1.0145,4.058,524.983,0
20.7,951.77,1.0195,4.078,525.345,0
20.8,952.36,1.024,4.096,525.671,0
20.9,953.669,1.029,4.116,526.393,0
21,954.426,1.034,4.136,526.811,0
21.1,955.569,1.039,4.156,527.442,0
21.2,956.606,1.0445,4.178,528.014,0
21.3,957.279,1.049,4.196,528.385,0
21.4,958.218,1.0545,4.218,528.904,0
21.5,959.467,1.0595,4.238,529.593,0
21.6,959.962,1.0645,4.258,529.866,0
21.7,961.206,1.07,4.28,530.553,0
21.8,961.958,1.0745,4.298,530.968,0
21.9,962.161,1.0795,4.318,531.08,0
22,963.709,1.0845,4.338,531.935,0
22.1,964.051,1.089,4.356,532.123,0
22.2,964.515,1.094,4.376,532.38,0
22.3,965.978,1.099,4.396,533.187,0
22.4,966.396,1.1035,4.414,533.418,0
22.5,967.129,1.1085,4.434,533.823,0
22.6,968.49,1.1135,4.454,534.574,0
22.7,969.066,1.1185,4.474,534.891,0
22.8,970.054,1.1235,4.494,535.437,0
22.9,971.097,1.1285,4.514,536.013,0
23,971.679,1.1335,4.534,536.334,0
23.1,973.013,1.139,4.556,537.07,0
23.2,973.476,1.144,4.576,537.326,0
23.3,974.307,1.149,4.596,537.784,0
23.4,975.525,1.1545,4.618,538.457,0
23.5,975.843,1.159,4.636,538.632,0
23.6,976.622,1.164,4.656,539.062,0
23.7,977.611,1.169,4.676,539.608,0
23.8,977.968,1.1735,4.694,539.805,0
23.9,978.661,1.1785,4.714,540.188,0
24,979.707,1.183,4.732,540.765,0
24.1,980.249,1.188,4.752,541.065,0
24.2,981.258,1.193,4.772,541.621,0
24.3,982.186,1.1975,4.79,542.133,0
24.4,982.69,1.2025,4.81,542.412,0
24.5,983.846,1.208,4.832,543.049,0
24.6,984.719,1.2125,4.85,543.531,0
24.7,985.394,1.218,4.872,543.904,0
24.8,986.66,1.223,4.892,544.603,0
24.9,986.984,1.228,4.912,544.782,0
25,987.827,1.2335,4.934,545.247,0
25.1,988.925,1.2385,4.954,545.853,0
25.2,989.018,1.243,4.972,545.904,0
25.3,990.075,1.2485,4.994,546.488,0
25.4,990.901,1.253,5.012,546.944,0
25.5,991.214,1.2575,5.03,547.117,0
25.6,992.313,1.2625,5.05,547.723,0
25.7,992.854,1.2675,5.07,548.022,0
25.8,993.343,1.272,5.088,548.292,0
25.9,994.532,1.277,5.108,548.948,0
26,995.246,1.282,5.128,549.342,0
26.1,995.866,1.287,5.148,549.685,0
26.2,997.211,1.2925,5.17,550.427,0
26.3,997.808,1.297,5.188,550.756,0
26.4,998.66,1.3025,5.21,551.226,0
26.5,999.634,1.3075,5.23,551.764,0
26.6,999.882,1.3125,5.25,551.901,0
26.7,1000.871,1.318,5.272,552.447,0
26.8,1001.575,1.3225,5.29,552.836,0
26.9,1002.043,1.3275,5.31,553.094,0
27,1003.221,1.3325,5.33,553.744,0
27.1,1003.522,1.3375,5.35,553.91,0
27.2,1003.878,1.342,5.368,554.107,0
27.3,1005.124,1.347,5.388,554.794,0
27.4,1005.437,1.3515,5.406,554.967,0
27.5,1006.165,1.3565,5.426,555.369,0
27.6,1007.391,1.3615,5.446,556.045,0
27.7,1007.494,1.366,5.464,556.103,0
27.8,1008.29,1.371,5.484,556.542,0
27.9,1009.226,1.376,5.504,557.058,0
28,1009.551,1.3805,5.522,557.238,0
28.1,1010.554,1.3855,5.542,557.792,0
28.2,1011.603,1.3905,5.562,558.371,0
28.3,1012.151,1.3955,5.582,558.673,0
28.4,1013.577,1.4005,5.602,559.46,0
28.5,1013.916,1.4055,5.622,559.647,0
28.6,1014.836,1.4105,5.642,560.155,0
28.7,1015.763,1.4155,5.662,560.667,0
28.8,1016.092,1.42,5.68,560.848,0
28.9,1016.89,1.425,5.7,561.289,0
29,1018.062,1.4295,5.718,561.936,0
29.1,1018.543,1.4345,5.738,562.201,0
29.2,1019.366,1.4395,5.758,562.656,0
29.3,1020.369,1.4445,5.778,563.209,0
29.4,1021.057,1.449,5.796,563.589,0
29.5,1022.081,1.4545,5.818,564.154,0
29.6,1023.023,1.4595,5.838,564.674,0
29.7,1023.359,1.4645,5.858,564.859,0
29.8,1024.961,1.47,5.88,565.744,0
29.9,1025.387,1.4745,5.898,565.979,0
30,1026.098,1.48,5.92,566.372,0
30.1,1027.138,1.485,5.94,566.945,0
30.2,1027.315,1.4895,5.958,567.043,0
30.3,1028.529,1.495,5.98,567.713,0
30.4,1029.177,1.4995,5.998,568.071,0
30.5,1029.279,1.5045,6.018,568.127,0
30.6,1030.376,1.5095,6.038,568.733,0
30.7,1031.103,1.514,6.056,569.134,0
30.8,1031.522,1.5185,6.074,569.365,0
30.9,1032.822,1.524,6.096,570.083,0
31,1033.502,1.5285,6.114,570.458,0
31.1,1034.299,1.534,6.136,570.898,0
31.2,1035.376,1.539,6.156,571.492,0
31.3,1035.978,1.544,6.176,571.825,0
31.4,1036.789,1.549,6.196,572.273,0
31.5,1037.826,1.5545,6.218,572.845,0
31.6,1038.366,1.559,6.236,573.143,0
31.7,1039.207,1.5645,6.258,573.607,0
31.8,1039.997,1.5695,6.278,574.043,0
31.9,1040.087,1.5745,6.298,574.093,0
32,1041.511,1.5795,6.318,574.879,0
32.1,1041.707,1.584,6.336,574.987,0
32.2,1041.992,1.589,6.356,575.144,0
32.3,1043.299,1.594,6.376,575.866,0
32.4,1043.707,1.5985,6.394,576.091,0
32.5,1044.363,1.6035,6.414,576.453,0
32.6,1045.542,1.6085,6.434,577.104,0
32.7,1045.948,1.6135,6.454,577.328,0
32.8,1046.87,1.6185,6.474,577.837,0
32.9,1047.803,1.6235,6.494,578.352,0
33,1048.381,1.6285,6.514,578.671,0
33.1,1049.503,1.634,6.536,579.29,0
33.2,1050.084,1.639,6.556,579.611,0
33.3,1050.495,1.644,6.576,579.838,0
33.4,1051.571,1.6495,6.598,580.431,0
33.5,1051.782,1.654,6.616,580.548,0
33.6,1052.335,1.659,6.636,580.853,0
33.7,1053.358,1.664,6.656,581.418,0
33.8,1053.436,1.6685,6.674,581.461,0
33.9,1054.173,1.6735,6.694,581.868,0
34,1055.156,1.6785,6.714,582.41,0
34.1,1055.395,1.683,6.732,582.542,0
34.2,1056.001,1.6885,6.754,582.877,0
34.3,1057.062,1.693,6.772,583.462,0
34.4,1057.571,1.698,6.792,583.743,0
34.5,1058.794,1.703,6.812,584.419,0
34.6,1059.279,1.708,6.832,584.686,0
34.7,1059.745,1.7135,6.854,584.943,0
34.8,1061.021,1.7185,6.874,585.648,0
34.9,1061.226,1.7235,6.894,585.761,0
35,1061.964,1.7285,6.914,586.168,0
35.1,1062.907,1.734,6.936,586.689,0
35.2,1062.841,1.7385,6.954,586.652,0
35.3,1063.887,1.744,6.976,587.229,0
35.4,1064.495,1.7485,6.994,587.565,0
35.5,1064.402,1.753,7.012,587.514,0
35.6,1065.393,1.7585,7.034,588.061,0
35.7,1065.921,1.763,7.052,588.352,0
35.8,1066.313,1.768,7.072,588.569,0
35.9,1067.335,1.773,7.092,589.133,0
36,1067.993,1.778,7.112,589.496,0
36.1,1068.57,1.783,7.132,589.814,0
36.2,1069.678,1.788,7.152,590.426,0
36.3,1069.911,1.793,7.172,590.555,0
36.4,1070.685,1.7985,7.194,590.982,0
36.5,1071.539,1.8035,7.214,591.453,0
36.6,1071.652,1.8085,7.234,591.516,0
36.7,1072.633,1.814,7.256,592.057,0
36.8,1073.082,1.8185,7.274,592.305,0
36.9,1073.273,1.8235,7.294,592.41,0
37,1074.356,1.829,7.316,593.008,0
37.1,1074.393,1.8335,7.334,593.028,0
37.2,1074.672,1.8385,7.354,593.182,0
37.3,1075.812,1.8435,7.374,593.812,0
37.4,1075.957,1.848,7.392,593.892,0
37.5,1076.443,1.853,7.412,594.16,0
37.6,1077.541,1.858,7.432,594.766,0
37.7,1077.859,1.8625,7.45,594.942,0
37.8,1078.453,1.868,7.472,595.269,0
37.9,1079.336,1.873,7.492,595.757,0
38,1079.825,1.878,7.512,596.027,0
38.1,1080.722,1.8835,7.534,596.522,0
38.2,1081.012,1.8885,7.554,596.682,0
38.3,1081.355,1.8935,7.574,596.871,0
38.4,1082.319,1.8985,7.594,597.404,0
38.5,1082.418,1.9035,7.614,597.458,0
38.6,1082.805,1.9085,7.634,597.671,0
38.7,1083.697,1.9135,7.654,598.164,0
38.8,1083.625,1.918,7.672,598.124,0
38.9,1084.173,1.923,7.692,598.427,0
39,1084.982,1.928,7.712,598.874,0
39.1,1085.235,1.9325,7.73,599.013,0
39.2,1085.725,1.938,7.752,599.284,0
39.3,1086.679,1.9425,7.77,599.81,0
39.4,1086.958,1.9475,7.79,599.964,0
39.5,1087.854,1.953,7.812,600.459,0
39.6,1088.527,1.958,7.832,600.83,0
39.7,1088.87,1.963,7.852,601.019,0
39.8,1089.829,1.9685,7.874,601.549,0
39.9,1089.893,1.973,7.892,601.584,0
40,1090.535,1.9785,7.914,601.938,0
40.1,1091.324,1.9835,7.934,602.374,0
40.2,1091.058,1.9885,7.954,602.227,0
40.3,1091.966,1.9935,7.974,602.728,0
40.4,1092.599,1.9985,7.994,603.078,0
40.5,1092.235,2.003,8.012,602.877,0
40.6,1093.139,2.008,8.032,603.376,0
40.7,1093.537,2.0125,8.05,603.595,0
40.8,1093.561,2.0175,8.07,603.608,0
40.9,1094.729,2.0225,8.09,604.253,0
41,1094.842,2.0275,8.11,604.315,0
41.1,1095.517,2.0325,8.13,604.688,0
41.2,1096.479,2.038,8.152,605.219,0
41.3,1096.74,2.0425,8.17,605.364,0
41.4,1097.158,2.048,8.192,605.594,0
41.5,1098.13,2.053,8.212,606.131,0
41.6,1097.909,2.058,8.232,606.008,0
41.7,1098.721,2.0635,8.254,606.457,0
41.8,1099.078,2.0685,8.274,606.654,0
41.9,1099.081,2.073,8.292,606.655,0
42,1099.988,2.0785,8.314,607.156,0
42.1,1099.939,2.083,8.332,607.129,0
42.2,1100.114,2.088,8.352,607.226,0
42.3,1101.12,2.093,8.372,607.781,0
42.4,1101.047,2.0975,8.39,607.741,0
42.5,1101.517,2.1025,8.41,608,0
42.6,1102.349,2.1075,8.43,608.459,0
42.7,1102.623,2.112,8.448,608.611,0
42.8,1103.352,2.1175,8.47,609.013,0
42.9,1104.044,2.1225,8.49,609.395,0
43,1104.217,2.1275,8.51,609.49,0
43.1,1105.036,2.133,8.532,609.943,0
43.2,1105.374,2.138,8.552,610.129,0
43.3,1105.383,2.143,8.572,610.134,0
43.4,1106.545,2.1485,8.594,610.775,0
43.5,1106.253,2.153,8.612,610.614,0
43.6,1106.711,2.1585,8.634,610.867,0
43.7,1107.405,2.1635,8.654,611.25,0
43.8,1107.248,2.168,8.672,611.163,0
43.9,1107.485,2.173,8.692,611.294,0
44,1108.138,2.1775,8.71,611.655,0
44.1,1108.341,2.1825,8.73,611.767,0
44.2,1108.876,2.1875,8.75,612.062,0
44.3,1109.55,2.1925,8.77,612.434,0
44.4,1109.753,2.197,8.788,612.546,0
44.5,1110.619,2.2025,8.81,613.024,0
44.6,1111.082,2.2075,8.83,613.279,0
44.7,1111.177,2.2125,8.85,613.332,0
44.8,1112.111,2.218,8.872,613.848,0
44.9,1112.045,2.223,8.892,613.811,0
45,1112.586,2.228,8.912,614.11,0
45.1,1113.266,2.233,8.932,614.485,0
45.2,1112.932,2.238,8.952,614.3,0
45.3,1113.508,2.243,8.972,614.619,0
45.4,1114.05,2.248,8.992,614.918,0
45.5,1113.763,2.2525,9.01,614.76,0
45.6,1114.551,2.2575,9.03,615.195,0
45.7,1114.729,2.2625,9.05,615.293,0
45.8,1114.74,2.267,9.068,615.299,0
45.9,1115.555,2.2725,9.09,615.748,0
46,1115.901,2.277,9.108,615.94,0
46.1,1116.393,2.282,9.128,616.211,0
46.2,1117.246,2.2875,9.15,616.682,0
46.3,1117.315,2.2925,9.17,616.72,0
46.4,1117.641,2.2975,9.19,616.9,0
46.5,1118.288,2.3025,9.21,617.257,0
46.6,1118.195,2.3075,9.23,617.206,0
46.7,1118.831,2.313,9.252,617.557,0
46.8,1119.336,2.318,9.272,617.836,0
46.9,1119.018,2.3225,9.29,617.66,0
47,1119.759,2.328,9.312,618.069,0
47.1,1119.863,2.3325,9.33,618.126,0
47.2,1119.761,2.3375,9.35,618.07,0
47.3,1120.614,2.3425,9.37,618.541,0
47.4,1120.513,2.347,9.388,618.485,0
47.5,1120.848,2.352,9.408,618.67,0
47.6,1121.644,2.357,9.428,619.109,0
47.7,1121.728,2.3615,9.446,619.156,0
47.8,1122.426,2.367,9.468,619.541,0
47.9,1122.828,2.372,9.488,619.763,0
48,1123.21,2.377,9.508,619.974,0
48.1,1123.849,2.3825,9.53,620.327,0
48.2,1124.097,2.3875,9.55,620.463,0
48.3,1123.959,2.3925,9.57,620.387,0
48.4,1124.772,2.3975,9.59,620.836,0
48.5,1124.622,2.4025,9.61,620.753,0
48.6,1124.697,2.4075,9.63,620.795,0
48.7,1125.495,2.4125,9.65,621.235,0
48.8,1125.196,2.417,9.668,621.07,0
48.9,1125.4,2.422,9.688,621.183,0
49,1126.099,2.427,9.708,621.569,0
49.1,1126.071,2.4315,9.726,621.553,0
49.2,1126.652,2.4365,9.746,621.874,0
49.3,1127.145,2.4415,9.766,622.146,0
49.4,1127.289,2.4465,9.786,622.225,0
49.5,1127.939,2.4515,9.806,622.584,0
49.6,1128.237,2.4565,9.826,622.749,0
49.7,1128.342,2.462,9.848,622.807,0
49.8,1129.223,2.467,9.868,623.293,0
49.9,1128.965,2.472,9.888,623.15,0
50,1129.365,2.477,9.908,623.371,0
50.1,1129.968,2.4825,9.93,623.704,0
50.2,1129.655,2.487,9.948,623.532,0
50.3,1130.073,2.4925,9.97,623.762,0
50.4,1130.332,2.497,9.988,623.905,0
50.5,1130.091,2.5015,10.006,623.772,0
50.6,1130.564,2.5065,10.026,624.033,0
50.7,1130.91,2.511,10.044,624.224,0
50.8,1130.772,2.516,10.064,624.148,0
50.9,1131.699,2.521,10.084,624.66,0
51,1131.838,2.5255,10.102,624.736,0
51.1,1132.142,2.5305,10.122,624.904,0
51.2,1132.9,2.536,10.144,625.323,0
51.3,1132.959,2.5405,10.162,625.355,0
51.4,1133.456,2.546,10.184,625.629,0
51.5,1133.918,2.551,10.204,625.885,0
51.6,1133.707,2.556,10.224,625.768,0
51.7,1134.473,2.5615,10.246,626.19,0
51.8,1134.615,2.5665,10.266,626.269,0
51.9,1134.156,2.571,10.284,626.016,0
52,1135.132,2.5765,10.306,626.554,0
52.1,1134.904,2.581,10.324,626.429,0
52.2,1134.929,2.586,10.344,626.442,0
52.3,1135.577,2.591,10.364,626.8,0
52.4,1135.595,2.5955,10.382,626.81,0
52.5,1135.78,2.6005,10.402,626.912,0
52.6,1136.476,2.6055,10.422,627.296,0
52.7,1136.376,2.6105,10.442,627.241,0
52.8,1136.85,2.6155,10.462,627.503,0
52.9,1137.4,2.621,10.484,627.806,0
53,1137.44,2.626,10.504,627.828,0
53.1,1138.143,2.6315,10.526,628.216,0
53.2,1138.301,2.6365,10.546,628.304,0
53.3,1138.158,2.6415,10.566,628.224,0
53.4,1138.893,2.6465,10.586,628.63,0
53.5,1138.655,2.6515,10.606,628.499,0
53.6,1138.72,2.6565,10.626,628.535,0
53.7,1139.445,2.6615,10.646,628.935,0
53.8,1138.927,2.666,10.664,628.649,0
53.9,1139.053,2.671,10.684,628.719,0
54,1139.902,2.676,10.704,629.188,0
54.1,1139.577,2.6805,10.722,629.008,0
54.2,1139.966,2.686,10.744,629.223,0
54.3,1140.412,2.6905,10.762,629.469,0
54.4,1140.55,2.6955,10.782,629.545,0
54.5,1141.186,2.701,10.804,629.896,0
54.6,1141.236,2.706,10.824,629.924,0
54.7,1141.352,2.711,10.844,629.988,0
54.8,1142.049,2.7165,10.866,630.372,0
54.9,1141.928,2.721,10.884,630.305,0
55,1142.24,2.7265,10.906,630.478,0
55.1,1142.912,2.7315,10.926,630.849,0
55.2,1142.457,2.7365,10.946,630.597,0
55.3,1142.865,2.7415,10.966,630.822,0
55.4,1143.1,2.7465,10.986,630.952,0
55.5,1142.539,2.751,11.004,630.643,0
55.6,1143.282,2.756,11.024,631.053,0
55.7,1143.536,2.7605,11.042,631.193,0
55.8,1143.372,2.7655,11.062,631.103,0
55.9,1143.963,2.7705,11.082,631.429,0
56,1144.14,2.7755,11.102,631.527,0
56.1,1144.403,2.7805,11.122,631.672,0
56.2,1145.042,2.786,11.144,632.025,0
56.3,1144.998,2.7905,11.162,632,0
56.4,1145.314,2.796,11.184,632.174,0
56.5,1145.756,2.801,11.204,632.419,0
56.6,1145.633,2.806,11.224,632.35,0
56.7,1146.198,2.8115,11.246,632.662,0
56.8,1146.176,2.8165,11.266,632.65,0
56.9,1145.777,2.8215,11.286,632.43,0
57,1146.615,2.8265,11.306,632.892,0
57.1,1146.419,2.831,11.324,632.785,0
57.2,1146.118,2.836,11.344,632.618,0
57.3,1146.853,2.841,11.364,633.024,0
57.4,1146.825,2.8455,11.382,633.008,0
57.5,1146.994,2.8505,11.402,633.102,0
57.6,1147.56,2.8555,11.422,633.414,0
57.7,1147.571,2.8605,11.442,633.421,0
57.8,1147.874,2.8655,11.462,633.588,0
57.9,1148.593,2.8705,11.482,633.985,0
58,1148.386,2.8755,11.502,633.87,0
58.1,1149.001,2.881,11.524,634.21,0
58.2,1149.076,2.886,11.544,634.251,0
58.3,1149.055,2.891,11.564,634.239,0
58.4,1149.474,2.8965,11.586,634.471,0
58.5,1149.266,2.901,11.604,634.356,0
58.6,1149.399,2.9065,11.626,634.429,0
58.7,1149.804,2.9115,11.646,634.653,0
58.8,1149.433,2.916,11.664,634.448,0
58.9,1149.77,2.921,11.684,634.634,0
59,1150.116,2.9255,11.702,634.825,0
