[TYPE]
Mixed CSV
[INFOMATION]
0,시험일자,2024-09-09
1,실무자,이재성
2,의뢰 기관,창원대학교
3,시험 속도,3 mm/min;
4,시편 명칭 / 재질,
5,시편 형상,사각시편
6,지름 [mm],
7,두께 [mm] / 폭 [mm],2.94 / 6.06
8,Gage length [mm],25
9,Area,17.8164
10,기타, / 
[DATA]
TIME - Second,ULM-T10 - kgf,Displacement - mm,Strain - %,Stress - MPa,Temp. - ℃
19.4,941.754,0.9555,3.822,518.048,0
19.5,942.344,0.96,3.84,518.373,0
19.6,942.992,0.9655,3.862,518.729,0
19.7,944.501,0.9705,3.882,519.559,0
19.8,944.82,0.9755,3.902,519.735,0
19.9,945.816,0.9805,3.922,520.283,0
20,946.939,0.9855,3.942,520.901,0
20.1,947.249,0.99,3.96,521.071,0
20.2,948.035,0.995,3.98,521.503,0
20.3,949.201,1,4,522.145,0
20.4,949.527,1.0045,4.018,522.324,0
20.5,950.822,1.0095,4.038,523.036,0
20.6,951.82,1.0145,4.058,523.585,0
20.7,952.718,1.0195,4.078,524.079,0
20.8,953.9,1.025,4.1,524.73,0
20.9,954.686,1.0295,4.118,525.162,0
21,955.688,1.035,4.14,525.713,0
21.1,956.68,1.04,4.16,526.259,0
21.2,957.115,1.045,4.18,526.498,0
21.3,958.331,1.0505,4.202,527.167,0
21.4,959.146,1.0555,4.222,527.616,0
21.5,959.537,1.06,4.24,527.83,0
21.6,960.854,1.0655,4.262,528.555,0
21.7,961.508,1.07,4.28,528.915,0
21.8,961.793,1.075,4.3,529.072,0
21.9,963.122,1.08,4.32,529.802,0
22,963.83,1.0845,4.338,530.192,0
22.1,964.335,1.0895,4.358,530.47,0
22.2,965.745,1.0945,4.378,531.245,0
22.3,966.383,1.0995,4.398,531.596,0
22.4,967.296,1.1045,4.418,532.098,0
22.5,968.598,1.1095,4.438,532.815,0
22.6,969.083,1.115,4.46,533.082,0
22.7,970.138,1.12,4.48,533.662,0
22.8,971.123,1.125,4.5,534.204,0
22.9,971.58,1.13,4.52,534.455,0
23,972.871,1.136,4.544,535.165,0
23.1,973.238,1.1405,4.562,535.367,0
23.2,973.589,1.1455,4.582,535.56,0
23.3,975.031,1.1505,4.602,536.353,0
23.4,975.371,1.155,4.62,536.541,0
23.5,976.105,1.16,4.64,536.945,0
23.6,977.27,1.165,4.66,537.585,0
23.7,977.585,1.1695,4.678,537.759,0
23.8,978.362,1.1745,4.698,538.186,0
23.9,979.469,1.1795,4.718,538.795,0
24,980.204,1.1845,4.738,539.199,0
24.1,981.171,1.1895,4.758,539.731,0
24.2,982.148,1.1945,4.778,540.269,0
24.3,982.702,1.1995,4.798,540.573,0
24.4,983.983,1.205,4.82,541.278,0
24.5,984.38,1.21,4.84,541.496,0
24.6,985.222,1.215,4.86,541.959,0
24.7,986.399,1.2205,4.882,542.607,0
24.8,986.436,1.225,4.9,542.627,0
24.9,987.367,1.2305,4.922,543.139,0
25,988.449,1.235,4.94,543.735,0
25.1,988.369,1.24,4.96,543.69,0
25.2,989.51,1.245,4.98,544.318,0
25.3,990.388,1.2495,4.998,544.801,0
25.4,990.685,1.2545,5.018,544.965,0
25.5,991.575,1.2595,5.038,545.454,0
25.6,992.403,1.2645,5.058,545.91,0
25.7,993.078,1.2695,5.078,546.281,0
25.8,994.354,1.2745,5.098,546.983,0
25.9,994.945,1.2795,5.118,547.308,0
26,995.723,1.285,5.14,547.736,0
26.1,996.976,1.29,5.16,548.425,0
26.2,997.045,1.295,5.18,548.463,0
26.3,998.292,1.3005,5.202,549.149,0
26.4,998.917,1.3055,5.222,549.493,0
26.5,999.007,1.31,5.24,549.543,0
26.6,1000.401,1.3155,5.262,550.309,0
26.7,1000.75,1.32,5.28,550.501,0
26.8,1000.991,1.325,5.3,550.634,0
26.9,1002.295,1.33,5.32,551.351,0
27,1002.681,1.3345,5.338,551.564,0
27.1,1003.085,1.3395,5.358,551.786,0
27.2,1004.306,1.3445,5.378,552.457,0
27.3,1004.751,1.3495,5.398,552.702,0
27.4,1005.666,1.3545,5.418,553.205,0
27.5,1006.751,1.3595,5.438,553.803,0
27.6,1006.992,1.3645,5.458,553.935,0
27.7,1008.109,1.37,5.48,554.549,0
27.8,1008.837,1.375,5.5,554.95,0
27.9,1009.262,1.38,5.52,555.184,0
28,1010.308,1.3855,5.542,555.759,0
28.1,1010.582,1.39,5.56,555.909,0
28.2,1011.076,1.395,5.58,556.181,0
28.3,1012.219,1.4005,5.602,556.81,0
28.4,1012.22,1.405,5.62,556.811,0
28.5,1012.728,1.41,5.64,557.09,0
28.6,1014.044,1.415,5.66,557.814,0
28.7,1014.17,1.4195,5.678,557.884,0
28.8,1014.822,1.4245,5.698,558.242,0
28.9,1016.019,1.4295,5.718,558.901,0
29,1016.349,1.4345,5.738,559.082,0
29.1,1017.382,1.4395,5.758,559.651,0
29.2,1018.312,1.4445,5.778,560.162,0
29.3,1018.614,1.4495,5.798,560.328,0
29.4,1019.849,1.455,5.82,561.007,0
29.5,1020.084,1.46,5.84,561.137,0
29.6,1020.71,1.465,5.86,561.481,0
29.7,1021.464,1.4705,5.882,561.896,0
29.8,1021.735,1.475,5.9,562.045,0
29.9,1022.361,1.4805,5.922,562.389,0
30,1023.433,1.4855,5.942,562.979,0
30.1,1023.363,1.49,5.96,562.94,0
30.2,1024.215,1.495,5.98,563.409,0
30.3,1024.909,1.4995,5.998,563.791,0
30.4,1024.946,1.5045,6.018,563.811,0
30.5,1026.058,1.5095,6.038,564.423,0
30.6,1026.729,1.5145,6.058,564.792,0
30.7,1027.404,1.519,6.076,565.163,0
30.8,1028.335,1.5245,6.098,565.675,0
30.9,1028.874,1.5295,6.118,565.972,0
31,1029.406,1.535,6.14,566.264,0
31.1,1030.565,1.54,6.16,566.902,0
31.2,1030.759,1.545,6.18,567.009,0
31.3,1031.461,1.5505,6.202,567.395,0
31.4,1032.195,1.555,6.22,567.799,0
31.5,1032.346,1.56,6.24,567.882,0
31.6,1033.151,1.565,6.26,568.325,0
31.7,1033.567,1.57,6.28,568.554,0
31.8,1033.6,1.5745,6.298,568.572,0
31.9,1034.747,1.58,6.32,569.202,0
32,1035.201,1.5845,6.338,569.452,0
32.1,1035.432,1.589,6.356,569.58,0
32.2,1036.384,1.5945,6.378,570.103,0
32.3,1036.938,1.599,6.396,570.408,0
32.4,1037.597,1.6045,6.418,570.771,0
32.5,1038.526,1.6095,6.438,571.281,0
32.6,1038.988,1.6145,6.458,571.536,0
32.7,1039.781,1.62,6.48,571.972,0
32.8,1040.478,1.625,6.5,572.355,0
32.9,1040.502,1.63,6.52,572.368,0
33,1041.63,1.6355,6.542,572.989,0
33.1,1041.987,1.64,6.56,573.185,0
33.2,1041.893,1.645,6.58,573.134,0
33.3,1043.021,1.6505,6.602,573.754,0
33.4,1043.184,1.655,6.62,573.844,0
33.5,1043.326,1.6595,6.638,573.922,0
33.6,1044.505,1.6645,6.658,574.57,0
33.7,1044.587,1.669,6.676,574.616,0
33.8,1045.161,1.674,6.696,574.931,0
33.9,1046.093,1.679,6.716,575.444,0
34,1046.342,1.684,6.736,575.581,0
34.1,1047.3,1.6895,6.758,576.108,0
34.2,1048.04,1.6945,6.778,576.515,0
34.3,1048.336,1.6995,6.798,576.678,0
34.4,1049.285,1.705,6.82,577.2,0
34.5,1049.609,1.7095,6.838,577.378,0
34.6,1049.77,1.715,6.86,577.466,0
34.7,1050.944,1.72,6.88,578.112,0
34.8,1050.925,1.725,6.9,578.102,0
34.9,1051.316,1.73,6.92,578.317,0
35,1052.17,1.735,6.94,578.787,0
35.1,1052.155,1.7395,6.958,578.779,0
35.2,1052.723,1.7445,6.978,579.091,0
35.3,1053.335,1.7495,6.998,579.427,0
35.4,1053.538,1.754,7.016,579.54,0
35.5,1054.36,1.759,7.036,579.992,0
35.6,1054.891,1.764,7.056,580.283,0
35.7,1055.336,1.769,7.076,580.528,0
35.8,1056.263,1.7745,7.098,581.038,0
35.9,1056.667,1.7795,7.118,581.26,0
36,1057.263,1.785,7.14,581.589,0
36.1,1058.009,1.79,7.16,581.999,0
36.2,1058.013,1.795,7.18,582.001,0
36.3,1058.679,1.8005,7.202,582.368,0
36.4,1059.446,1.805,7.22,582.789,0
36.5,1059.141,1.81,7.24,582.621,0
36.6,1060.219,1.8155,7.262,583.215,0
36.7,1060.447,1.82,7.28,583.34,0
36.8,1060.334,1.825,7.3,583.278,0
36.9,1061.391,1.83,7.32,583.859,0
37,1061.529,1.8345,7.338,583.935,0
37.1,1061.779,1.839,7.356,584.073,0
37.2,1062.822,1.8445,7.378,584.646,0
37.3,1063.032,1.849,7.396,584.762,0
37.4,1063.578,1.8545,7.418,585.062,0
37.5,1064.61,1.8595,7.438,585.63,0
37.6,1064.829,1.8645,7.458,585.75,0
37.7,1065.552,1.87,7.48,586.148,0
37.8,1066.047,1.875,7.5,586.42,0
37.9,1066.113,1.88,7.52,586.457,0
38,1067.176,1.8855,7.542,587.042,0
38.1,1067.219,1.89,7.56,587.065,0
38.2,1067.174,1.895,7.58,587.04,0
38.3,1068.246,1.9005,7.602,587.63,0
38.4,1068.103,1.905,7.62,587.552,0
38.5,1068.325,1.91,7.64,587.673,0
38.6,1069.154,1.915,7.66,588.13,0
38.7,1069.048,1.9195,7.678,588.071,0
38.8,1069.782,1.9245,7.698,588.475,0
38.9,1070.683,1.9295,7.718,588.97,0
39,1070.678,1.9345,7.738,588.968,0
39.1,1071.567,1.9395,7.758,589.457,0
39.2,1072.211,1.945,7.78,589.811,0
39.3,1072.305,1.95,7.8,589.863,0
39.4,1073.414,1.9555,7.822,590.473,0
39.5,1073.344,1.96,7.84,590.435,0
39.6,1073.731,1.9655,7.862,590.647,0
39.7,1074.351,1.9705,7.882,590.989,0
39.8,1074.199,1.9755,7.902,590.905,0
39.9,1074.772,1.9805,7.922,591.22,0
40,1075.418,1.9855,7.942,591.575,0
40.1,1075.103,1.99,7.96,591.402,0
40.2,1075.66,1.995,7.98,591.708,0
40.3,1076.285,2,8,592.052,0
40.4,1076.286,2.0045,8.018,592.053,0
40.5,1077.113,2.01,8.04,592.508,0
40.6,1077.686,2.0145,8.058,592.823,0
40.7,1077.914,2.0195,8.078,592.948,0
40.8,1078.636,2.025,8.1,593.345,0
40.9,1079.12,2.03,8.12,593.612,0
41,1079.585,2.035,8.14,593.867,0
41.1,1080.162,2.0405,8.162,594.185,0
41.2,1080.258,2.0455,8.182,594.238,0
41.3,1080.821,2.051,8.204,594.547,0
41.4,1081.311,2.0555,8.222,594.817,0
41.5,1081.119,2.0605,8.242,594.711,0
41.6,1081.932,2.066,8.264,595.158,0
41.7,1082.114,2.0705,8.282,595.259,0
41.8,1082.09,2.075,8.3,595.246,0
41.9,1082.921,2.0805,8.322,595.703,0
42,1082.982,2.085,8.34,595.736,0
42.1,1083.246,2.0895,8.358,595.881,0
42.2,1084.261,2.095,8.38,596.44,0
42.3,1084.437,2.0995,8.398,596.537,0
42.4,1084.935,2.105,8.42,596.81,0
42.5,1085.793,2.11,8.44,597.282,0
42.6,1085.916,2.115,8.46,597.35,0
42.7,1086.548,2.1205,8.482,597.698,0
42.8,1087.01,2.1255,8.502,597.952,0
42.9,1086.861,2.1305,8.522,597.87,0
43,1087.874,2.136,8.544,598.427,0
43.1,1087.909,2.141,8.564,598.447,0
43.2,1088.062,2.146,8.584,598.531,0
43.3,1089.004,2.151,8.604,599.049,0
43.4,1088.694,2.1555,8.622,598.878,0
43.5,1088.801,2.1605,8.642,598.937,0
43.6,1089.754,2.1655,8.662,599.462,0
43.7,1089.513,2.17,8.68,599.329,0
43.8,1090.096,2.175,8.7,599.649,0
43.9,1090.918,2.18,8.72,600.101,0
44,1091.014,2.185,8.74,600.154,0
44.1,1091.752,2.19,8.76,600.56,0
44.2,1092.186,2.195,8.78,600.799,0
44.3,1092.49,2.2,8.8,600.966,0
44.4,1093.157,2.2055,8.822,601.333,0
44.5,1093.109,2.2105,8.842,601.307,0
44.6,1093.54,2.2155,8.862,601.544,0
44.7,1094.345,2.221,8.884,601.987,0
44.8,1093.976,2.2255,8.902,601.784,0
44.9,1094.466,2.231,8.924,602.054,0
45,1095.234,2.2355,8.942,602.476,0
45.1,1094.848,2.24,8.96,602.263,0
45.2,1095.405,2.2455,8.982,602.57,0
45.3,1095.784,2.25,9,602.778,0
45.4,1095.895,2.255,9.02,602.839,0
45.5,1096.564,2.26,9.04,603.207,0
45.6,1096.967,2.265,9.06,603.429,0
45.7,1097.222,2.2695,9.078,603.569,0
45.8,1098.175,2.275,9.1,604.094,0
45.9,1098.318,2.28,9.12,604.172,0
46,1098.575,2.2855,9.142,604.314,0
46.1,1099.288,2.2905,9.162,604.706,0
46.2,1099.005,2.2955,9.182,604.55,0
46.3,1099.758,2.301,9.204,604.964,0
46.4,1100.114,2.306,9.224,605.16,0
46.5,1099.799,2.3105,9.242,604.987,0
46.6,1100.461,2.316,9.264,605.351,0
46.7,1100.789,2.3205,9.282,605.532,0
46.8,1100.559,2.325,9.3,605.405,0
46.9,1101.289,2.3305,9.322,605.806,0
47,1101.26,2.335,9.34,605.791,0
47.1,1101.365,2.34,9.36,605.848,0
47.2,1102.323,2.345,9.38,606.375,0
47.3,1102.459,2.3495,9.398,606.45,0
47.4,1102.795,2.355,9.42,606.635,0
47.5,1103.644,2.36,9.44,607.102,0
47.6,1103.661,2.365,9.46,607.112,0
47.7,1104.393,2.3705,9.482,607.514,0
47.8,1104.628,2.3755,9.502,607.644,0
47.9,1104.384,2.3805,9.522,607.509,0
48,1105.339,2.386,9.544,608.034,0
48.1,1105.213,2.3905,9.562,607.965,0
48.2,1105.144,2.3955,9.582,607.927,0
48.3,1106.003,2.4005,9.602,608.4,0
48.4,1105.83,2.405,9.62,608.305,0
48.5,1105.768,2.41,9.64,608.27,0
48.6,1106.76,2.415,9.66,608.816,0
48.7,1106.501,2.4195,9.678,608.674,0
48.8,1106.919,2.425,9.7,608.903,0
48.9,1107.619,2.43,9.72,609.289,0
49,1107.59,2.4345,9.738,609.273,0
49.1,1108.237,2.44,9.76,609.629,0
49.2,1108.74,2.445,9.78,609.905,0
49.3,1108.884,2.45,9.8,609.984,0
49.4,1109.482,2.4555,9.822,610.313,0
49.5,1109.447,2.4605,9.842,610.294,0
49.6,1109.616,2.4655,9.862,610.387,0
49.7,1110.467,2.471,9.884,610.856,0
49.8,1109.872,2.4755,9.902,610.528,0
49.9,1110.196,2.4805,9.922,610.706,0
50,1110.801,2.4855,9.942,611.039,0
50.1,1110.389,2.49,9.96,610.812,0
50.2,1110.929,2.495,9.98,611.109,0
50.3,1111.184,2.5,10,611.25,0
50.4,1111.051,2.5045,10.018,611.177,0
50.5,1111.716,2.5095,10.038,611.542,0
50.6,1112,2.514,10.056,611.698,0
50.7,1112.065,2.519,10.076,611.734,0
50.8,1112.266,2.5235,10.094,611.845,0
50.9,1112.195,2.528,10.112,611.806,0
51,1112.651,2.533,10.132,612.057,0
51.1,1113.947,2.5385,10.154,612.77,0
51.2,1113.677,2.543,10.172,612.621,0
51.3,1114.252,2.5485,10.194,612.938,0
51.4,1114.698,2.5535,10.214,613.183,0
51.5,1114.32,2.5585,10.234,612.975,0
51.6,1114.954,2.5635,10.254,613.324,0
51.7,1114.955,2.568,10.272,613.324,0
51.8,1114.581,2.573,10.292,613.119,0
51.9,1115.392,2.578,10.312,613.564,0
52,1115.427,2.5825,10.33,613.584,0
52.1,1115.501,2.5875,10.35,613.624,0
52.2,1116.209,2.5925,10.37,614.014,0
52.3,1116.156,2.5975,10.39,613.985,0
52.4,1116.623,2.6025,10.41,614.242,0
52.5,1117.275,2.6075,10.43,614.6,0
52.6,1117.226,2.6125,10.45,614.573,0
52.7,1117.745,2.618,10.472,614.859,0
52.8,1118.034,2.623,10.492,615.018,0
52.9,1117.722,2.628,10.512,614.846,0
53,1118.498,2.6335,10.534,615.273,0
53.1,1118.393,2.638,10.552,615.215,0
53.2,1118.389,2.643,10.572,615.213,0
53.3,1119.081,2.6485,10.594,615.594,0
53.4,1118.655,2.653,10.612,615.36,0
53.5,1118.684,2.658,10.632,615.376,0
53.6,1119.412,2.663,10.652,615.776,0
53.7,1119.165,2.6675,10.67,615.64,0
53.8,1119.418,2.6725,10.69,615.779,0
53.9,1120.163,2.6775,10.71,616.189,0
54,1120.163,2.682,10.728,616.189,0
54.1,1120.796,2.6875,10.75,616.537,0
54.2,1121.116,2.6925,10.77,616.713,0
54.3,1121.003,2.6975,10.79,616.651,0
54.4,1121.736,2.703,10.812,617.054,0
54.5,1121.574,2.708,10.832,616.965,0
54.6,1121.615,2.713,10.852,616.988,0
54.7,1122.297,2.7185,10.874,617.363,0
54.8,1121.929,2.723,10.892,617.16,0
54.9,1122.314,2.728,10.912,617.372,0
55,1122.692,2.733,10.932,617.58,0
55.1,1122.073,2.7375,10.95,617.24,0
55.2,1122.592,2.743,10.972,617.525,0
55.3,1122.95,2.7475,10.99,617.722,0
55.4,1122.795,2.752,11.008,617.637,0
55.5,1123.39,2.7575,11.03,617.964,0
55.6,1123.575,2.762,11.048,618.066,0
55.7,1123.726,2.767,11.068,618.149,0
55.8,1124.342,2.7725,11.09,618.488,0
55.9,1124.467,2.7775,11.11,618.557,0
56,1124.683,2.783,11.132,618.676,0
56.1,1125.194,2.788,11.152,618.956,0
56.2,1124.931,2.793,11.172,618.812,0
56.3,1125.333,2.7985,11.194,619.033,0
56.4,1125.677,2.803,11.212,619.222,0
56.5,1125.192,2.808,11.232,618.956,0
56.6,1125.765,2.8135,11.254,619.271,0
56.7,1125.79,2.818,11.272,619.285,0
56.8,1125.443,2.823,11.292,619.093,0
56.9,1126.088,2.828,11.312,619.448,0
57,1125.953,2.8325,11.33,619.374,0
57.1,1126.042,2.837,11.348,619.423,0
57.2,1126.643,2.8425,11.37,619.754,0
57.3,1126.8,2.847,11.388,619.84,0
57.4,1127.04,2.8525,11.41,619.972,0
57.5,1127.639,2.8575,11.43,620.302,0
57.6,1127.623,2.8625,11.45,620.293,0
57.7,1127.987,2.868,11.472,620.493,0
57.8,1128.144,2.873,11.492,620.579,0
57.9,1128.023,2.878,11.512,620.513,0
58,1128.777,2.883,11.532,620.928,0
58.1,1128.595,2.888,11.552,620.827,0
58.2,1128.371,2.893,11.572,620.704,0
58.3,1128.993,2.898,11.592,621.046,0
58.4,1128.654,2.903,11.612,620.86,0
58.5,1128.664,2.9075,11.63,620.865,0
58.6,1129.204,2.9125,11.65,621.162,0
58.7,1129.016,2.917,11.668,621.059,0
58.8,1129.301,2.9225,11.69,621.216,0
58.9,1129.836,2.927,11.708,621.51,0
59,1129.841,2.932,11.728,621.513,0
59.1,1130.312,2.9375,11.75,621.772,0
59.2,1130.434,2.9425,11.77,621.839,0
59.3,1130.452,2.9475,11.79,621.849,0
59.4,1131.15,2.953,11.812,622.233,0
