[TYPE]
Mixed CSV
[INFOMATION]
0,시험일자,2024-09-09
1,실무자,이재성
2,의뢰 기관,창원대학교
3,시험 속도,3 mm/min;
4,시편 명칭 / 재질,
5,시편 형상,사각시편
6,지름 [mm],
7,두께 [mm] / 폭 [mm],2.77 / 6.04
8,Gage length [mm],25
9,Area,16.7308
10,기타, / 
[DATA]
TIME - Second,ULM-T10 - kgf,Displacement - mm,Strain - %,Stress - MPa,Temp. - ℃
59.5,1058.095,2.9555,11.822,619.813,0
59.6,1058.193,2.9605,11.842,619.87,0
59.7,1057.666,2.965,11.86,619.562,0
59.8,1057.849,2.97,11.88,619.669,0
59.9,1058.013,2.9745,11.898,619.765,0
60,1057.73,2.9795,11.918,619.599,0
60.1,1058.202,2.9845,11.938,619.875,0
60.2,1058.225,2.9895,11.958,619.889,0
60.3,1058.16,2.9945,11.978,619.851,0
60.4,1058.726,2.9995,11.998,620.182,0
60.5,1058.379,3.0045,12.018,619.979,0
60.6,1058.536,3.01,12.04,620.071,0
60.7,1058.754,3.015,12.06,620.199,0
60.8,1058.347,3.02,12.08,619.96,0
60.9,1058.731,3.0255,12.102,620.185,0
61,1058.539,3.0305,12.122,620.073,0
61.1,1057.973,3.0355,12.142,619.741,0
61.2,1058.631,3.0405,12.162,620.127,0
61.3,1058.188,3.045,12.18,619.867,0
61.4,1057.868,3.05,12.2,619.68,0
61.5,1058.448,3.055,12.22,620.02,0
61.6,1058.069,3.0595,12.238,619.798,0
61.7,1058.009,3.0645,12.258,619.763,0
61.8,1058.42,3.0695,12.278,620.004,0
61.9,1058.287,3.0745,12.298,619.925,0
62,1058.451,3.0795,12.318,620.021,0
62.1,1058.676,3.085,12.34,620.153,0
62.2,1058.504,3.09,12.36,620.053,0
62.3,1058.836,3.0955,12.382,620.247,0
62.4,1058.733,3.1005,12.402,620.187,0
62.5,1058.355,3.1055,12.422,619.965,0
62.6,1058.773,3.111,12.444,620.21,0
62.7,1058.348,3.1155,12.462,619.961,0
62.8,1058.035,3.121,12.484,619.778,0
62.9,1058.572,3.126,12.504,620.092,0
63,1058.08,3.1305,12.522,619.804,0
63.1,1057.935,3.1355,12.542,619.719,0
63.2,1058.29,3.14,12.56,619.927,0
63.3,1057.865,3.145,12.58,619.678,0
63.4,1058.035,3.15,12.6,619.778,0
63.5,1058.243,3.155,12.62,619.9,0
63.6,1058.036,3.1595,12.638,619.779,0
63.7,1058.433,3.165,12.66,620.011,0
63.8,1058.497,3.17,12.68,620.048,0
63.9,1058.292,3.175,12.7,619.928,0
64,1058.793,3.1805,12.722,620.222,0
64.1,1058.23,3.1855,12.742,619.892,0
64.2,1058.282,3.191,12.764,619.922,0
64.3,1058.586,3.196,12.784,620.1,0
64.4,1057.964,3.2005,12.802,619.736,0
64.5,1057.996,3.206,12.824,619.755,0
64.6,1058.114,3.2105,12.842,619.824,0
64.7,1057.497,3.2155,12.862,619.463,0
64.8,1057.655,3.2205,12.882,619.555,0
64.9,1057.666,3.225,12.9,619.562,0
65,1057.464,3.23,12.92,619.443,0
65.1,1057.799,3.235,12.94,619.639,0
65.2,1057.776,3.24,12.96,619.626,0
65.3,1057.761,3.245,12.98,619.617,0
65.4,1058.16,3.2505,13.002,619.851,0
65.5,1057.923,3.2555,13.022,619.712,0
65.6,1057.755,3.2605,13.042,619.614,0
65.7,1058.122,3.266,13.064,619.828,0
65.8,1057.62,3.2705,13.082,619.535,0
65.9,1057.794,3.276,13.104,619.636,0
66,1057.774,3.281,13.124,619.625,0
66.1,1057.251,3.286,13.144,619.318,0
66.2,1057.552,3.2915,13.166,619.495,0
66.3,1057.151,3.296,13.184,619.26,0
66.4,1056.756,3.3005,13.202,619.028,0
66.5,1056.986,3.3055,13.222,619.163,0
66.6,1056.667,3.3105,13.242,618.976,0
66.7,1056.641,3.3155,13.262,618.961,0
66.8,1057.001,3.3205,13.282,619.172,0
66.9,1056.728,3.325,13.3,619.012,0
67,1056.893,3.3305,13.322,619.109,0
67.1,1057.063,3.3355,13.342,619.209,0
67.2,1056.763,3.3405,13.362,619.033,0
67.3,1057.017,3.346,13.384,619.181,0
67.4,1056.748,3.351,13.404,619.024,0
67.5,1056.359,3.356,13.424,618.796,0
67.6,1056.868,3.3615,13.446,619.094,0
67.7,1056.191,3.366,13.464,618.698,0
67.8,1055.899,3.3715,13.486,618.526,0
67.9,1056.29,3.3765,13.506,618.756,0
68,1055.645,3.381,13.524,618.378,0
68.1,1055.426,3.386,13.544,618.249,0
68.2,1055.856,3.391,13.564,618.501,0
68.3,1055.425,3.3955,13.582,618.249,0
68.4,1055.539,3.4005,13.602,618.315,0
68.5,1055.847,3.4055,13.622,618.496,0
68.6,1055.503,3.4105,13.642,618.295,0
68.7,1055.745,3.416,13.664,618.436,0
68.8,1055.681,3.421,13.684,618.399,0
68.9,1055.292,3.426,13.704,618.171,0
69,1055.73,3.4315,13.726,618.427,0
69.1,1055.17,3.4365,13.746,618.099,0
69.2,1054.998,3.4415,13.766,617.999,0
69.3,1055.411,3.447,13.788,618.241,0
69.4,1054.505,3.4515,13.806,617.71,0
69.5,1054.509,3.457,13.828,617.712,0
69.6,1054.575,3.4615,13.846,617.751,0
69.7,1053.776,3.4665,13.866,617.283,0
69.8,1054.115,3.4715,13.886,617.482,0
69.9,1053.93,3.476,13.904,617.373,0
70,1053.696,3.481,13.924,617.236,0
70.1,1053.899,3.486,13.944,617.355,0
70.2,1053.907,3.491,13.964,617.36,0
70.3,1053.734,3.496,13.984,617.258,0
70.4,1054.012,3.501,14.004,617.421,0
70.5,1053.668,3.506,14.024,617.22,0
70.6,1053.551,3.5115,14.046,617.151,0
70.7,1053.769,3.5165,14.066,617.279,0
70.8,1053.181,3.5215,14.086,616.934,0
70.9,1053.306,3.527,14.108,617.007,0
71,1053.039,3.532,14.128,616.851,0
71.1,1052.236,3.5365,14.146,616.381,0
71.2,1052.783,3.542,14.168,616.701,0
71.3,1052.351,3.5465,14.186,616.448,0
71.4,1051.916,3.5515,14.206,616.193,0
71.5,1052.275,3.5565,14.226,616.404,0
71.6,1051.852,3.561,14.244,616.156,0
71.7,1051.523,3.566,14.264,615.963,0
71.8,1051.94,3.571,14.284,616.207,0
71.9,1051.628,3.576,14.304,616.025,0
72,1051.602,3.5815,14.326,616.009,0
72.1,1051.874,3.5865,14.346,616.168,0
72.2,1051.369,3.5915,14.366,615.873,0
72.3,1051.486,3.597,14.388,615.941,0
72.4,1051.272,3.602,14.408,615.816,0
72.5,1050.73,3.607,14.428,615.499,0
72.6,1050.992,3.6125,14.45,615.652,0
72.7,1050.584,3.617,14.468,615.413,0
72.8,1049.955,3.6225,14.49,615.044,0
72.9,1050.202,3.6275,14.51,615.19,0
73,1049.533,3.632,14.528,614.798,0
73.1,1049.391,3.637,14.548,614.714,0
73.2,1049.507,3.6415,14.566,614.782,0
73.3,1048.993,3.6465,14.586,614.481,0
73.4,1049.137,3.6515,14.606,614.565,0
73.5,1049.12,3.6565,14.626,614.556,0
73.6,1048.778,3.6615,14.646,614.355,0
73.7,1048.948,3.6665,14.666,614.455,0
73.8,1048.85,3.6715,14.686,614.397,0
73.9,1048.41,3.677,14.708,614.14,0
74,1048.629,3.682,14.728,614.268,0
74.1,1048.22,3.687,14.748,614.028,0
74.2,1047.833,3.6925,14.77,613.802,0
74.3,1047.972,3.6975,14.79,613.883,0
74.4,1047.224,3.702,14.808,613.445,0
74.5,1047.378,3.7075,14.83,613.535,0
74.6,1047.194,3.7125,14.85,613.427,0
74.7,1046.333,3.717,14.868,612.923,0
74.8,1046.68,3.722,14.888,613.126,0
74.9,1046.372,3.7265,14.906,612.946,0
75,1045.949,3.7315,14.926,612.698,0
75.1,1046.19,3.7365,14.946,612.839,0
75.2,1045.921,3.7415,14.966,612.681,0
75.3,1045.661,3.7465,14.986,612.529,0
75.4,1045.966,3.752,15.008,612.708,0
75.5,1045.422,3.757,15.028,612.389,0
75.6,1045.338,3.762,15.048,612.34,0
75.7,1045.221,3.7675,15.07,612.272,0
75.8,1044.662,3.7725,15.09,611.944,0
75.9,1044.709,3.778,15.112,611.971,0
76,1044.231,3.7825,15.13,611.691,0
76.1,1043.603,3.7875,15.15,611.324,0
76.2,1043.922,3.793,15.172,611.511,0
76.3,1043.318,3.7975,15.19,611.157,0
76.4,1042.779,3.8025,15.21,610.841,0
76.5,1043.016,3.8075,15.23,610.98,0
76.6,1042.377,3.812,15.248,610.606,0
76.7,1042.166,3.817,15.268,610.482,0
76.8,1042.432,3.822,15.288,610.638,0
76.9,1041.858,3.8265,15.306,610.302,0
77,1041.857,3.832,15.328,610.301,0
77.1,1041.947,3.837,15.348,610.354,0
77.2,1041.336,3.842,15.368,609.996,0
77.3,1041.489,3.8475,15.39,610.085,0
77.4,1041.155,3.8525,15.41,609.89,0
77.5,1040.506,3.8575,15.43,609.509,0
77.6,1040.708,3.863,15.452,609.628,0
77.7,1039.873,3.8675,15.47,609.139,0
77.8,1039.716,3.8725,15.49,609.047,0
77.9,1039.755,3.8775,15.51,609.07,0
78,1038.731,3.882,15.528,608.47,0
78.1,1038.596,3.887,15.548,608.391,0
78.2,1038.694,3.892,15.568,608.448,0
78.3,1037.961,3.8965,15.586,608.019,0
78.4,1038.054,3.9015,15.606,608.073,0
78.5,1038.093,3.9065,15.626,608.096,0
78.6,1037.515,3.9115,15.646,607.757,0
78.7,1037.686,3.917,15.668,607.858,0
78.8,1037.391,3.922,15.688,607.685,0
78.9,1036.781,3.927,15.708,607.327,0
79,1037.006,3.9325,15.73,607.459,0
79.1,1036.154,3.9375,15.75,606.96,0
79.2,1035.871,3.9425,15.77,606.795,0
79.3,1036.059,3.9475,15.79,606.905,0
79.4,1034.901,3.9525,15.81,606.226,0
79.5,1035.001,3.9575,15.83,606.285,0
79.6,1034.807,3.9625,15.85,606.171,0
79.7,1033.881,3.967,15.868,605.629,0
79.8,1033.844,3.9725,15.89,605.607,0
79.9,1033.706,3.977,15.908,605.526,0
80,1033.096,3.9815,15.926,605.169,0
80.1,1033.188,3.987,15.948,605.223,0
80.2,1032.872,3.9915,15.966,605.038,0
80.3,1032.401,3.9965,15.986,604.762,0
80.4,1032.587,4.002,16.008,604.871,0
80.5,1031.976,4.0065,16.026,604.513,0
80.6,1031.827,4.012,16.048,604.426,0
80.7,1031.767,4.017,16.068,604.391,0
80.8,1030.925,4.022,16.088,603.897,0
80.9,1031.032,4.0275,16.11,603.96,0
81,1030.576,4.0325,16.13,603.693,0
81.1,1029.738,4.0375,16.15,603.202,0
81.2,1029.783,4.0425,16.17,603.228,0
81.3,1029.099,4.047,16.188,602.828,0
81.4,1028.447,4.052,16.208,602.446,0
81.5,1028.544,4.057,16.228,602.502,0
81.6,1028.255,4.0615,16.246,602.333,0
81.7,1027.547,4.0665,16.266,601.918,0
81.8,1027.81,4.0715,16.286,602.072,0
81.9,1027.237,4.0765,16.306,601.737,0
82,1027.132,4.0815,16.326,601.675,0
82.1,1027.01,4.087,16.348,601.604,0
82.2,1026.16,4.092,16.368,601.106,0
82.3,1026.16,4.0975,16.39,601.106,0
82.4,1025.699,4.102,16.408,600.836,0
82.5,1025.04,4.1075,16.43,600.45,0
82.6,1025.064,4.1125,16.45,600.464,0
82.7,1024.285,4.1175,16.47,600.007,0
82.8,1023.677,4.1225,16.49,599.651,0
82.9,1023.983,4.1275,16.51,599.831,0
83,1022.734,4.132,16.528,599.099,0
83.1,1022.226,4.137,16.548,598.801,0
83.2,1022.362,4.1415,16.566,598.881,0
83.3,1021.552,4.1465,16.586,598.406,0
83.4,1021.323,4.1515,16.606,598.272,0
83.5,1021.2,4.156,16.624,598.2,0
83.6,1020.512,4.161,16.644,597.797,0
83.7,1020.413,4.166,16.664,597.74,0
83.8,1019.793,4.1705,16.682,597.376,0
83.9,1019.217,4.175,16.7,597.039,0
84,1019.504,4.1805,16.722,597.207,0
84.1,1018.95,4.185,16.74,596.882,0
84.2,1018.697,4.1905,16.762,596.734,0
84.3,1018.604,4.1955,16.782,596.68,0
84.4,1017.543,4.2005,16.802,596.058,0
84.5,1017.411,4.2055,16.822,595.981,0
84.6,1017.017,4.2105,16.842,595.75,0
84.7,1016.035,4.215,16.86,595.175,0
84.8,1015.889,4.22,16.88,595.089,0
84.9,1015.547,4.2245,16.898,594.889,0
85,1014.876,4.2295,16.918,594.496,0
85.1,1014.987,4.2345,16.938,594.561,0
85.2,1014.534,4.2395,16.958,594.296,0
85.3,1013.913,4.2445,16.978,593.932,0
85.4,1013.964,4.2495,16.998,593.962,0
85.5,1013.165,4.2545,17.018,593.493,0
85.6,1012.759,4.26,17.04,593.256,0
85.7,1012.547,4.265,17.06,593.131,0
85.8,1011.572,4.27,17.08,592.561,0
85.9,1011.491,4.2755,17.102,592.513,0
86,1010.817,4.2805,17.122,592.118,0
86.1,1009.964,4.285,17.14,591.618,0
86.2,1009.951,4.2905,17.162,591.611,0
86.3,1009.233,4.295,17.18,591.19,0
86.4,1008.441,4.2995,17.198,590.727,0
86.5,1008.403,4.305,17.22,590.704,0
86.6,1007.668,4.3095,17.238,590.274,0
86.7,1007.107,4.314,17.256,589.945,0
86.8,1007.155,4.3195,17.278,589.973,0
86.9,1006.544,4.324,17.296,589.615,0
87,1006.147,4.3295,17.318,589.383,0
87.1,1005.828,4.3345,17.338,589.196,0
87.2,1005.048,4.3395,17.358,588.739,0
87.3,1004.938,4.345,17.38,588.674,0
87.4,1004.442,4.3495,17.398,588.384,0
87.5,1003.512,4.355,17.42,587.839,0
87.6,1003.503,4.36,17.44,587.834,0
87.7,1002.471,4.365,17.46,587.229,0
87.8,1001.76,4.37,17.48,586.813,0
87.9,1001.818,4.375,17.5,586.847,0
88,1000.772,4.3795,17.518,586.234,0
88.1,1000.106,4.3845,17.538,585.844,0
88.2,1000.047,4.3895,17.558,585.809,0
88.3,999.144,4.394,17.576,585.28,0
88.4,998.787,4.3995,17.598,585.071,0
88.5,998.585,4.404,17.616,584.953,0
88.6,997.899,4.409,17.636,584.551,0
88.7,997.751,4.4145,17.658,584.465,0
88.8,997.121,4.4195,17.678,584.095,0
88.9,996.416,4.4245,17.698,583.682,0
89,996.239,4.43,17.72,583.579,0
89.1,995.282,4.435,17.74,583.018,0
89.2,994.616,4.44,17.76,582.628,0
89.3,994.48,4.4455,17.782,582.549,0
89.4,993.258,4.45,17.8,581.833,0
89.5,993.106,4.4555,17.822,581.743,0
89.6,992.482,4.46,17.84,581.378,0
89.7,991.41,4.4645,17.858,580.75,0
89.8,991.226,4.47,17.88,580.642,0
89.9,990.685,4.4745,17.898,580.326,0
90,989.722,4.4795,17.918,579.761,0
90.1,989.588,4.4845,17.938,579.683,0
90.2,988.955,4.489,17.956,579.312,0
90.3,988.179,4.494,17.976,578.857,0
90.4,988.047,4.4995,17.998,578.78,0
90.5,987.219,4.5045,18.018,578.295,0
90.6,986.79,4.5095,18.038,578.044,0
90.7,986.476,4.515,18.06,577.86,0
90.8,985.364,4.5195,18.078,577.209,0
90.9,985.094,4.5255,18.102,577.05,0
91,984.366,4.53,18.12,576.624,0
91.1,983.307,4.535,18.14,576.003,0
91.2,983.086,4.5405,18.162,575.874,0
91.3,982.198,4.545,18.18,575.354,0
91.4,981.039,4.5495,18.198,574.675,0
91.5,981.043,4.555,18.22,574.677,0
91.6,980.019,4.5595,18.238,574.078,0
91.7,979.446,4.5645,18.258,573.742,0
91.8,979.418,4.5695,18.278,573.725,0
91.9,978.398,4.5745,18.298,573.128,0
92,978.024,4.5795,18.318,572.909,0
92.1,977.444,4.5845,18.338,572.569,0
92.2,976.697,4.5895,18.358,572.131,0
92.3,976.373,4.595,18.38,571.942,0
92.4,975.37,4.6,18.4,571.354,0
92.5,974.379,4.605,18.42,570.774,0
92.6,974.195,4.6105,18.442,570.666,0
92.7,972.947,4.6155,18.462,569.935,0
92.8,972.078,4.6205,18.482,569.426,0
92.9,971.935,4.6255,18.502,569.342,0
93,970.58,4.63,18.52,568.548,0
93.1,969.824,4.635,18.54,568.105,0
93.2,969.548,4.64,18.56,567.944,0
93.3,968.466,4.6445,18.578,567.31,0
93.4,968.081,4.6495,18.598,567.084,0
93.5,967.753,4.6545,18.618,566.892,0
93.6,966.683,4.6595,18.638,566.265,0
93.7,966.538,4.6645,18.658,566.18,0
93.8,965.801,4.6695,18.678,565.749,0
93.9,964.833,4.6745,18.698,565.182,0
94,964.429,4.68,18.72,564.945,0
94.1,963.3,4.685,18.74,564.284,0
94.2,962.644,4.69,18.76,563.899,0
94.3,962.151,4.6955,18.782,563.611,0
94.4,960.742,4.7,18.8,562.786,0
94.5,960.297,4.7055,18.822,562.525,0
94.6,959.659,4.71,18.84,562.151,0
94.7,958.289,4.7145,18.858,561.349,0
94.8,957.972,4.72,18.88,561.163,0
94.9,957.271,4.7245,18.898,560.752,0
95,956.247,4.7295,18.918,560.152,0
95.1,955.988,4.7345,18.938,560,0
95.2,955.077,4.7395,18.958,559.467,0
95.3,954.353,4.7445,18.978,559.043,0
95.4,953.918,4.7495,18.998,558.788,0
95.5,952.883,4.7545,19.018,558.182,0
95.6,952.193,4.76,19.04,557.777,0
95.7,951.555,4.765,19.06,557.404,0
95.8,950.435,4.77,19.08,556.748,0
95.9,949.979,4.7755,19.102,556.48,0
96,948.829,4.7805,19.122,555.807,0
96.1,947.385,4.785,19.14,554.961,0
96.2,947.199,4.7905,19.162,554.852,0
96.3,945.949,4.795,19.18,554.12,0
96.4,944.979,4.8,19.2,553.552,0
96.5,944.618,4.805,19.22,553.34,0
96.6,943.523,4.8095,19.238,552.699,0
96.7,942.746,4.8145,19.258,552.244,0
96.8,942.407,4.8195,19.278,552.045,0
96.9,941.098,4.824,19.296,551.278,0
97,940.606,4.8295,19.318,550.99,0
97.1,940.102,4.8345,19.338,550.695,0
97.2,938.626,4.8395,19.358,549.83,0
97.3,938.163,4.845,19.38,549.559,0
97.4,937.06,4.85,19.4,548.913,0
97.5,936.029,4.855,19.42,548.309,0
97.6,935.548,4.8605,19.442,548.027,0
97.7,934.15,4.865,19.46,547.208,0
97.8,933.241,4.87,19.48,546.676,0
97.9,932.776,4.875,19.5,546.403,0
98,931.322,4.8795,19.518,545.552,0
98.1,930.405,4.885,19.54,545.015,0
98.2,929.764,4.8895,19.558,544.639,0
98.3,928.66,4.894,19.576,543.992,0
98.4,927.981,4.8995,19.598,543.595,0
98.5,927.292,4.904,19.616,543.191,0
98.6,926.299,4.909,19.636,542.609,0
98.7,925.503,4.9145,19.658,542.143,0
98.8,924.666,4.9195,19.678,541.653,0
98.9,923.462,4.9245,19.698,540.947,0
99,922.95,4.93,19.72,540.648,0
99.1,921.43,4.935,19.74,539.757,0
99.2,920.407,4.9405,19.762,539.158,0
99.3,919.751,4.9455,19.782,538.773,0
99.4,918.181,4.95,19.8,537.854,0
99.5,917.339,4.9555,19.822,537.361,0
99.6,916.537,4.96,19.84,536.891,0
99.7,914.964,4.965,19.86,535.969,0
99.8,914.372,4.97,19.88,535.623,0
99.9,913.387,4.9745,19.898,535.046,0
100,912.149,4.9795,19.918,534.32,0
100.1,911.684,4.9845,19.938,534.048,0
100.2,910.684,4.9895,19.958,533.462,0
100.3,909.542,4.9945,19.978,532.793,0
100.4,908.842,4.9995,19.998,532.383,0
100.5,907.647,5.0045,20.018,531.683,0
100.6,906.729,5.01,20.04,531.146,0
100.7,905.705,5.015,20.06,530.545,0
100.8,904.214,5.02,20.08,529.672,0
100.9,903.436,5.0255,20.102,529.216,0
101,902.175,5.03,20.12,528.478,0
101.1,900.71,5.035,20.14,527.62,0
101.2,900.163,5.0405,20.162,527.299,0
101.3,898.626,5.045,20.18,526.399,0
101.4,897.295,5.0495,20.198,525.619,0
101.5,896.732,5.0545,20.218,525.29,0
101.6,895.385,5.0595,20.238,524.5,0
101.7,894.174,5.064,20.256,523.791,0
101.8,893.61,5.0695,20.278,523.461,0
101.9,892.297,5.074,20.296,522.691,0
102,891.464,5.0795,20.318,522.203,0
102.1,890.429,5.0845,20.338,521.597,0
102.2,888.963,5.0895,20.358,520.739,0
102.3,888.22,5.095,20.38,520.303,0
102.4,886.763,5.1,20.4,519.45,0
102.5,885.306,5.105,20.42,518.596,0
102.6,884.528,5.1105,20.442,518.14,0
102.7,882.88,5.115,20.46,517.175,0
102.8,881.647,5.12,20.48,516.453,0
102.9,880.883,5.125,20.5,516.005,0
103,879.055,5.1295,20.518,514.935,0
103.1,877.797,5.1345,20.538,514.198,0
103.2,877.098,5.1395,20.558,513.788,0
103.3,875.475,5.144,20.576,512.838,0
103.4,874.548,5.149,20.596,512.295,0
103.5,873.449,5.154,20.616,511.651,0
103.6,872.143,5.159,20.636,510.886,0
103.7,871.116,5.164,20.656,510.284,0
103.8,869.86,5.169,20.676,509.548,0
103.9,868.488,5.1745,20.698,508.745,0
104,867.546,5.1795,20.718,508.193,0
104.1,865.729,5.1845,20.738,507.128,0
104.2,864.431,5.1895,20.758,506.368,0
104.3,863.525,5.195,20.78,505.837,0
104.4,861.541,5.1995,20.798,504.675,0
104.5,860.508,5.205,20.82,504.07,0
104.6,859.217,5.2095,20.838,503.314,0
104.7,857.634,5.214,20.856,502.387,0
104.8,856.459,5.2195,20.878,501.698,0
104.9,855.15,5.224,20.896,500.931,0
105,853.448,5.229,20.916,499.934,0
105.1,852.56,5.234,20.936,499.414,0
105.2,851.164,5.2385,20.954,498.596,0
105.3,849.791,5.244,20.976,497.792,0
105.4,848.616,5.249,20.996,497.104,0
105.5,846.857,5.254,21.016,496.073,0
105.6,845.575,5.2595,21.038,495.322,0
105.7,844.214,5.2645,21.058,494.525,0
105.8,842.429,5.2695,21.078,493.48,0
105.9,841.087,5.275,21.1,492.693,0
106,839.546,5.2795,21.118,491.791,0
106.1,837.493,5.2845,21.138,490.588,0
106.2,836.48,5.29,21.16,489.995,0
106.3,834.512,5.2945,21.178,488.842,0
106.4,832.812,5.2995,21.198,487.846,0
106.5,831.665,5.3045,21.218,487.175,0
106.6,829.772,5.309,21.236,486.065,0
106.7,828.413,5.3135,21.254,485.269,0
106.8,827.123,5.319,21.276,484.514,0
106.9,825.338,5.3235,21.294,483.468,0
107,824.035,5.329,21.316,482.705,0
107.1,822.554,5.334,21.336,481.837,0
107.2,820.479,5.339,21.356,480.622,0
107.3,819.049,5.3445,21.378,479.784,0
107.4,817.115,5.3495,21.398,478.651,0
107.5,815.044,5.3545,21.418,477.438,0
107.6,813.687,5.3595,21.438,476.643,0
107.7,811.328,5.3645,21.458,475.261,0
107.8,809.363,5.3695,21.478,474.11,0
107.9,807.771,5.3745,21.498,473.178,0
108,804.056,5.379,21.516,471.002,0
108.1,629.847,5.39,21.56,368.953,0
108.2,52.734,5.3925,21.57,30.89,0
108.3,4.698,5.3965,21.586,2.752,0
108.4,0.314,5.4015,21.606,0.184,0
108.5,-0.158,5.406,21.624,-0.092,0
108.6,-0.309,5.411,21.644,-0.181,0
108.7,-0.196,5.4165,21.666,-0.115,0
108.8,-0.29,5.4215,21.686,-0.17,0
108.9,-0.258,5.4265,21.706,-0.151,0
109,-0.377,5.4315,21.726,-0.221,0
109.1,-0.259,5.4365,21.746,-0.152,0
109.2,-0.22,5.442,21.768,-0.129,0
109.3,-0.35,5.447,21.788,-0.205,0
109.4,-0.369,5.4515,21.806,-0.216,0
109.5,-0.483,5.457,21.828,-0.283,0
109.6,-0.334,5.4615,21.846,-0.196,0
109.7,-0.345,5.4665,21.866,-0.202,0
109.8,-0.624,5.4715,21.886,-0.366,0
109.9,-0.4,5.4765,21.906,-0.234,0
