[TYPE]
Mixed CSV
[INFOMATION]
0,시험일자,2024-09-09
1,실무자,이재성
2,의뢰 기관,창원대학교
3,시험 속도,3 mm/min;
4,시편 명칭 / 재질,
5,시편 형상,사각시편
6,지름 [mm],
7,두께 [mm] / 폭 [mm],2.94 / 6.07
8,Gage length [mm],25
9,Area,17.8458
10,기타, / 
[DATA]
TIME - Second,ULM-T10 - kgf,Displacement - mm,Strain - %,Stress - MPa,Temp. - ℃
4.4,374.176,0.212,0.848,205.491,0
4.5,382.011,0.217,0.868,209.794,0
4.6,390.342,0.2225,0.89,214.369,0
4.7,398.902,0.227,0.908,219.07,0
4.8,405.967,0.232,0.928,222.95,0
4.9,414.245,0.237,0.948,227.496,0
5,422.071,0.2415,0.966,231.794,0
5.1,429.115,0.246,0.984,235.662,0
5.2,437.199,0.2515,1.006,240.102,0
5.3,444.691,0.256,1.024,244.216,0
5.4,451.8,0.2605,1.042,248.121,0
5.5,459.831,0.2655,1.062,252.531,0
5.6,467.131,0.2705,1.082,256.54,0
5.7,474.624,0.2755,1.102,260.655,0
5.8,482.767,0.2805,1.122,265.127,0
5.9,490.143,0.2855,1.142,269.178,0
6,498.065,0.2905,1.162,273.528,0
6.1,505.892,0.2955,1.182,277.827,0
6.2,513.136,0.3005,1.202,281.805,0
6.3,521.128,0.306,1.224,286.194,0
6.4,528.099,0.3105,1.242,290.023,0
6.5,534.762,0.3155,1.262,293.682,0
6.6,542.434,0.3205,1.282,297.895,0
6.7,548.901,0.325,1.3,301.447,0
6.8,555.2,0.3295,1.318,304.906,0
6.9,562.521,0.3345,1.338,308.927,0
7,568.896,0.339,1.356,312.427,0
7.1,575.514,0.344,1.376,316.062,0
7.2,582.778,0.349,1.396,320.051,0
7.3,589.134,0.354,1.416,323.542,0
7.4,596.192,0.359,1.436,327.418,0
7.5,603.288,0.364,1.456,331.315,0
7.6,609.682,0.369,1.476,334.827,0
7.7,617.12,0.374,1.496,338.911,0
7.8,623.489,0.379,1.516,342.409,0
7.9,629.408,0.384,1.536,345.66,0
8,636.649,0.389,1.556,349.637,0
8.1,642.386,0.3935,1.574,352.787,0
8.2,648.434,0.3985,1.594,356.108,0
8.3,654.868,0.4035,1.614,359.642,0
8.4,659.854,0.408,1.632,362.38,0
8.5,665.273,0.4125,1.65,365.356,0
8.6,671.171,0.417,1.668,368.595,0
8.7,673.247,0.4195,1.678,369.735,0
8.8,677.595,0.4245,1.698,372.123,0
8.9,684.492,0.429,1.716,375.911,0
9,690.6,0.434,1.736,379.265,0
9.1,696.793,0.4395,1.758,382.667,0
9.2,702.416,0.4445,1.778,385.754,0
9.3,707.916,0.45,1.8,388.775,0
9.4,713.949,0.455,1.82,392.088,0
9.5,718.837,0.4595,1.838,394.773,0
9.6,724.043,0.465,1.86,397.632,0
9.7,729.495,0.47,1.88,400.626,0
9.8,733.753,0.4745,1.898,402.964,0
9.9,739.128,0.48,1.92,405.916,0
10,743.554,0.4845,1.938,408.347,0
10.1,747.465,0.489,1.956,410.495,0
10.2,752.494,0.4945,1.978,413.256,0
10.3,757.079,0.499,1.996,415.775,0
10.4,761.414,0.5035,2.014,418.155,0
10.5,766.568,0.509,2.036,420.986,0
10.6,770.986,0.5135,2.054,423.412,0
10.7,775.487,0.5185,2.074,425.884,0
10.8,780.647,0.524,2.096,428.717,0
10.9,784.878,0.5285,2.114,431.041,0
11,789.649,0.534,2.136,433.661,0
11.1,794.27,0.539,2.156,436.199,0
11.2,798.225,0.544,2.176,438.371,0
11.3,803.042,0.5495,2.198,441.017,0
11.4,806.796,0.554,2.216,443.078,0
11.5,810.43,0.559,2.236,445.074,0
11.6,814.702,0.564,2.256,447.42,0
11.7,817.723,0.569,2.276,449.079,0
11.8,821.009,0.5735,2.294,450.884,0
11.9,825.245,0.5785,2.314,453.21,0
12,828.015,0.583,2.332,454.731,0
12.1,831.381,0.588,2.352,456.58,0
12.2,835.029,0.593,2.372,458.583,0
12.3,837.893,0.598,2.392,460.156,0
12.4,841.264,0.6035,2.414,462.008,0
12.5,844.452,0.608,2.432,463.758,0
12.6,847.142,0.6135,2.454,465.236,0
12.7,850.498,0.6185,2.474,467.079,0
12.8,852.906,0.6235,2.494,468.401,0
12.9,855.367,0.6285,2.514,469.752,0
13,858.301,0.634,2.536,471.364,0
13.1,859.997,0.6385,2.554,472.295,0
13.2,862.63,0.644,2.576,473.741,0
13.3,865.173,0.6485,2.594,475.138,0
13.4,866.613,0.653,2.612,475.929,0
13.5,868.913,0.658,2.632,477.192,0
13.6,870.751,0.663,2.652,478.201,0
13.7,872.48,0.6675,2.67,479.15,0
13.8,874.601,0.673,2.692,480.315,0
13.9,876.491,0.6775,2.71,481.353,0
14,878.228,0.6825,2.73,482.308,0
14.1,880.469,0.688,2.752,483.538,0
14.2,882.086,0.6925,2.77,484.426,0
14.3,883.99,0.698,2.792,485.472,0
14.4,885.664,0.703,2.812,486.391,0
14.5,887.071,0.708,2.832,487.164,0
14.6,888.768,0.7135,2.854,488.096,0
14.7,890.283,0.718,2.872,488.928,0
14.8,891.284,0.723,2.892,489.477,0
14.9,893.252,0.7285,2.914,490.559,0
15,894.471,0.733,2.932,491.228,0
15.1,895.305,0.7375,2.95,491.686,0
15.2,897.274,0.743,2.972,492.767,0
15.3,898.29,0.7475,2.99,493.325,0
15.4,899.499,0.752,3.008,493.989,0
15.5,901.234,0.7575,3.03,494.942,0
15.6,902.249,0.762,3.048,495.499,0
15.7,903.682,0.7675,3.07,496.286,0
15.8,905.231,0.7725,3.09,497.137,0
15.9,906.16,0.7775,3.11,497.647,0
16,907.779,0.783,3.132,498.536,0
16.1,909.135,0.788,3.152,499.281,0
16.2,910.069,0.793,3.172,499.794,0
16.3,911.868,0.7985,3.194,500.782,0
16.4,912.639,0.803,3.212,501.206,0
16.5,913.66,0.808,3.232,501.766,0
16.6,915.395,0.813,3.252,502.719,0
16.7,915.754,0.818,3.272,502.916,0
16.8,916.81,0.8225,3.29,503.496,0
16.9,918.345,0.8275,3.31,504.339,0
17,918.949,0.832,3.328,504.671,0
17.1,920.389,0.837,3.348,505.461,0
17.2,921.791,0.842,3.368,506.231,0
17.3,922.82,0.847,3.388,506.797,0
17.4,924.21,0.8525,3.41,507.56,0
17.5,925.267,0.8575,3.43,508.14,0
17.6,926.303,0.8625,3.45,508.709,0
17.7,927.887,0.868,3.472,509.579,0
17.8,928.675,0.8725,3.49,510.012,0
17.9,929.802,0.878,3.512,510.631,0
18,931.265,0.883,3.532,511.434,0
18.1,931.673,0.888,3.552,511.658,0
18.2,933.046,0.893,3.572,512.412,0
18.3,934.299,0.898,3.592,513.101,0
18.4,934.935,0.9025,3.61,513.45,0
18.5,936.148,0.9075,3.63,514.116,0
18.6,937.181,0.912,3.648,514.684,0
18.7,937.961,0.917,3.668,515.111,0
18.8,939.374,0.922,3.688,515.888,0
18.9,940.406,0.927,3.708,516.454,0
19,941.467,0.932,3.728,517.037,0
19.1,942.926,0.937,3.748,517.839,0
19.2,943.907,0.942,3.768,518.377,0
19.3,944.952,0.9475,3.79,518.951,0
19.4,946.277,0.9525,3.81,519.679,0
19.5,946.914,0.9575,3.83,520.029,0
19.6,948.2,0.963,3.852,520.735,0
19.7,949.461,0.968,3.872,521.427,0
19.8,949.939,0.9725,3.89,521.69,0
19.9,951.383,0.978,3.912,522.483,0
20,952.104,0.9825,3.93,522.879,0
20.1,952.662,0.9875,3.95,523.185,0
20.2,954.173,0.9925,3.97,524.015,0
20.3,954.746,0.997,3.988,524.33,0
20.4,955.724,1.002,4.008,524.867,0
20.5,957.115,1.007,4.028,525.631,0
20.6,957.888,1.012,4.048,526.055,0
20.7,959.118,1.017,4.068,526.731,0
20.8,960.39,1.022,4.088,527.429,0
20.9,961.088,1.027,4.108,527.812,0
21,962.627,1.0325,4.13,528.658,0
21.1,963.405,1.0375,4.15,529.085,0
21.2,964.04,1.0425,4.17,529.434,0
21.3,965.526,1.048,4.192,530.25,0
21.4,965.881,1.0525,4.21,530.445,0
21.5,966.615,1.058,4.232,530.848,0
21.6,968.286,1.063,4.252,531.766,0
21.7,968.592,1.0675,4.27,531.933,0
21.8,969.451,1.0725,4.29,532.405,0
21.9,970.888,1.0775,4.31,533.195,0
22,971.253,1.082,4.328,533.395,0
22.1,972.244,1.087,4.348,533.939,0
22.2,973.551,1.092,4.368,534.657,0
22.3,974.365,1.097,4.388,535.104,0
22.4,975.526,1.102,4.408,535.742,0
22.5,976.287,1.107,4.428,536.16,0
22.6,977.131,1.112,4.448,536.623,0
22.7,978.597,1.1175,4.47,537.428,0
22.8,979.127,1.1225,4.49,537.72,0
22.9,979.949,1.128,4.512,538.171,0
23,981.479,1.133,4.532,539.011,0
23.1,981.727,1.1375,4.55,539.147,0
23.2,982.858,1.143,4.572,539.768,0
23.3,983.931,1.148,4.592,540.357,0
23.4,984.095,1.152,4.608,540.447,0
23.5,985.159,1.1575,4.63,541.032,0
23.6,985.972,1.162,4.648,541.479,0
23.7,986.6,1.167,4.668,541.823,0
23.8,987.9,1.172,4.688,542.537,0
23.9,988.662,1.1765,4.706,542.956,0
24,989.54,1.182,4.728,543.438,0
24.1,990.828,1.187,4.748,544.145,0
24.2,991.45,1.192,4.768,544.487,0
24.3,992.373,1.1975,4.79,544.994,0
24.4,993.559,1.2025,4.81,545.645,0
24.5,993.966,1.2075,4.83,545.869,0
24.6,995.207,1.213,4.852,546.55,0
24.7,996.034,1.2175,4.87,547.004,0
24.8,996.208,1.2225,4.89,547.1,0
24.9,997.543,1.228,4.912,547.833,0
25,998.204,1.2325,4.93,548.196,0
25.1,998.618,1.237,4.948,548.424,0
25.2,999.909,1.242,4.968,549.133,0
25.3,1000.37,1.247,4.988,549.385,0
25.4,1001.126,1.2515,5.006,549.801,0
25.5,1002.366,1.257,5.028,550.482,0
25.6,1002.789,1.2615,5.046,550.714,0
25.7,1004.156,1.267,5.068,551.465,0
25.8,1005.238,1.272,5.088,552.059,0
25.9,1005.424,1.277,5.108,552.161,0
26,1006.596,1.2825,5.13,552.805,0
26.1,1007.366,1.2875,5.15,553.227,0
26.2,1008.06,1.2925,5.17,553.609,0
26.3,1009.284,1.298,5.192,554.281,0
26.4,1009.555,1.3025,5.21,554.43,0
26.5,1010.115,1.3075,5.23,554.737,0
26.6,1011.381,1.3125,5.25,555.433,0
26.7,1011.5,1.317,5.268,555.498,0
26.8,1012.075,1.322,5.288,555.814,0
26.9,1013.38,1.327,5.308,556.53,0
27,1013.665,1.3315,5.326,556.687,0
27.1,1014.562,1.3365,5.346,557.179,0
27.2,1015.692,1.3415,5.366,557.8,0
27.3,1016.168,1.3465,5.386,558.062,0
27.4,1017.375,1.352,5.408,558.724,0
27.5,1018.008,1.3565,5.426,559.072,0
27.6,1018.672,1.362,5.448,559.437,0
27.7,1019.939,1.367,5.468,560.133,0
27.8,1020.399,1.372,5.488,560.385,0
27.9,1021,1.3775,5.51,560.715,0
28,1022.168,1.3825,5.53,561.357,0
28.1,1022.179,1.387,5.548,561.363,0
28.2,1023.031,1.3925,5.57,561.831,0
28.3,1023.993,1.3975,5.59,562.359,0
28.4,1023.943,1.402,5.608,562.332,0
28.5,1025.008,1.407,5.628,562.916,0
28.6,1025.634,1.4115,5.646,563.26,0
28.7,1026.082,1.4165,5.666,563.506,0
28.8,1027.24,1.4215,5.686,564.142,0
28.9,1027.833,1.4265,5.706,564.468,0
29,1028.524,1.4315,5.726,564.847,0
29.1,1029.666,1.4365,5.746,565.474,0
29.2,1030.037,1.4415,5.766,565.678,0
29.3,1030.682,1.447,5.788,566.032,0
29.4,1031.881,1.452,5.808,566.691,0
29.5,1032.196,1.457,5.828,566.864,0
29.6,1033.019,1.4625,5.85,567.316,0
29.7,1033.69,1.4675,5.87,567.684,0
29.8,1033.89,1.472,5.888,567.794,0
29.9,1034.996,1.4775,5.91,568.401,0
30,1035.277,1.482,5.928,568.556,0
30.1,1035.495,1.487,5.948,568.676,0
30.2,1036.744,1.492,5.968,569.362,0
30.3,1036.861,1.4965,5.986,569.426,0
30.4,1037.3,1.5015,6.006,569.667,0
30.5,1038.491,1.5065,6.026,570.321,0
30.6,1038.861,1.5115,6.046,570.524,0
30.7,1039.505,1.5165,6.066,570.878,0
30.8,1040.681,1.5215,6.086,571.524,0
30.9,1041.204,1.5265,6.106,571.811,0
31,1041.99,1.532,6.128,572.243,0
31.1,1042.52,1.537,6.148,572.533,0
31.2,1042.809,1.542,6.168,572.692,0
31.3,1043.917,1.5475,6.19,573.301,0
31.4,1044.153,1.552,6.208,573.431,0
31.5,1044.491,1.5575,6.23,573.616,0
31.6,1045.588,1.5625,6.25,574.219,0
31.7,1045.622,1.567,6.268,574.237,0
31.8,1046.117,1.572,6.288,574.509,0
31.9,1046.856,1.577,6.308,574.915,0
32,1047.084,1.5815,6.326,575.04,0
32.1,1047.857,1.5865,6.346,575.465,0
32.2,1048.766,1.5915,6.366,575.964,0
32.3,1049.079,1.5965,6.386,576.136,0
32.4,1049.953,1.6015,6.406,576.616,0
32.5,1050.808,1.6065,6.426,577.085,0
32.6,1051.039,1.612,6.448,577.212,0
32.7,1052.049,1.6175,6.47,577.767,0
32.8,1052.338,1.622,6.488,577.925,0
32.9,1052.869,1.6275,6.51,578.217,0
33,1053.702,1.6325,6.53,578.675,0
33.1,1053.881,1.637,6.548,578.773,0
33.2,1054.434,1.6425,6.57,579.077,0
33.3,1055.227,1.6475,6.59,579.512,0
33.4,1054.862,1.652,6.608,579.312,0
33.5,1055.807,1.657,6.628,579.831,0
33.6,1056.458,1.662,6.648,580.188,0
33.7,1056.523,1.6665,6.666,580.224,0
33.8,1057.36,1.6715,6.686,580.683,0
33.9,1057.98,1.6765,6.706,581.024,0
34,1058.499,1.6815,6.726,581.309,0
34.1,1059.44,1.6865,6.746,581.826,0
34.2,1059.829,1.6915,6.766,582.039,0
34.3,1060.494,1.697,6.788,582.405,0
34.4,1061.206,1.702,6.808,582.796,0
34.5,1061.279,1.707,6.828,582.836,0
34.6,1062.241,1.7125,6.85,583.364,0
34.7,1062.687,1.7175,6.87,583.609,0
34.8,1062.496,1.722,6.888,583.504,0
34.9,1063.435,1.7275,6.91,584.02,0
35,1063.814,1.732,6.928,584.228,0
35.1,1063.772,1.737,6.948,584.205,0
35.2,1065.04,1.742,6.968,584.901,0
35.3,1065.108,1.7465,6.986,584.938,0
35.4,1065.124,1.7515,7.006,584.947,0
35.5,1066.265,1.7565,7.026,585.574,0
35.6,1066.677,1.7615,7.046,585.8,0
35.7,1067.229,1.7665,7.066,586.103,0
35.8,1068.127,1.772,7.088,586.597,0
35.9,1068.432,1.7765,7.106,586.764,0
36,1069.317,1.782,7.128,587.25,0
36.1,1069.618,1.787,7.148,587.416,0
36.2,1069.77,1.792,7.168,587.499,0
36.3,1070.785,1.7975,7.19,588.056,0
36.4,1070.894,1.8025,7.21,588.116,0
36.5,1071.029,1.8075,7.23,588.19,0
36.6,1071.98,1.8125,7.25,588.712,0
36.7,1071.855,1.817,7.268,588.644,0
36.8,1072.047,1.822,7.288,588.75,0
36.9,1072.95,1.827,7.308,589.246,0
37,1073.114,1.8315,7.326,589.336,0
37.1,1073.515,1.8365,7.346,589.555,0
37.2,1074.275,1.8415,7.366,589.973,0
37.3,1074.494,1.8465,7.386,590.093,0
37.4,1075.453,1.852,7.408,590.62,0
37.5,1075.865,1.8565,7.426,590.846,0
37.6,1076.161,1.862,7.448,591.009,0
37.7,1076.964,1.867,7.468,591.45,0
37.8,1077.106,1.872,7.488,591.528,0
37.9,1077.641,1.8775,7.51,591.822,0
38,1078.273,1.8825,7.53,592.168,0
38.1,1078.123,1.887,7.548,592.086,0
38.2,1078.847,1.8925,7.57,592.484,0
38.3,1079.415,1.897,7.588,592.796,0
38.4,1079.087,1.902,7.608,592.616,0
38.5,1079.893,1.907,7.628,593.058,0
38.6,1080.34,1.9115,7.646,593.304,0
38.7,1080.497,1.916,7.664,593.39,0
38.8,1081.311,1.9215,7.686,593.837,0
38.9,1081.695,1.926,7.704,594.048,0
39,1082.012,1.9315,7.726,594.222,0
39.1,1082.959,1.9365,7.746,594.742,0
39.2,1083.174,1.9415,7.766,594.86,0
39.3,1083.6,1.947,7.788,595.094,0
39.4,1084.421,1.952,7.808,595.545,0
39.5,1084.264,1.957,7.828,595.459,0
39.6,1084.935,1.9625,7.85,595.827,0
39.7,1085.426,1.9675,7.87,596.097,0
39.8,1085.18,1.972,7.888,595.962,0
39.9,1086.192,1.9775,7.91,596.518,0
40,1086.261,1.982,7.928,596.555,0
40.1,1086.207,1.987,7.948,596.526,0
40.2,1087.101,1.992,7.968,597.017,0
40.3,1087.322,1.9965,7.986,597.138,0
40.4,1087.498,2.0015,8.006,597.235,0
40.5,1088.296,2.0065,8.026,597.673,0
40.6,1088.372,2.011,8.044,597.715,0
40.7,1088.973,2.0165,8.066,598.045,0
40.8,1089.839,2.0215,8.086,598.521,0
40.9,1089.913,2.0265,8.106,598.561,0
41,1090.679,2.032,8.128,598.982,0
41.1,1091.049,2.037,8.148,599.185,0
41.2,1091.057,2.042,8.168,599.189,0
41.3,1091.856,2.0475,8.19,599.628,0
41.4,1091.931,2.052,8.208,599.669,0
41.5,1091.932,2.057,8.228,599.67,0
41.6,1092.824,2.062,8.248,600.16,0
41.7,1092.625,2.0665,8.266,600.051,0
41.8,1092.874,2.0715,8.286,600.187,0
41.9,1093.657,2.0765,8.306,600.617,0
42,1093.504,2.081,8.324,600.533,0
42.1,1094.057,2.086,8.344,600.837,0
42.2,1094.848,2.091,8.364,601.271,0
42.3,1094.957,2.096,8.384,601.331,0
42.4,1095.663,2.1015,8.406,601.719,0
42.5,1096.036,2.1065,8.426,601.924,0
42.6,1096.249,2.1115,8.446,602.041,0
42.7,1097.097,2.117,8.468,602.506,0
42.8,1097.037,2.122,8.488,602.473,0
42.9,1097.327,2.127,8.508,602.633,0
43,1098.064,2.132,8.528,603.037,0
43.1,1097.717,2.137,8.548,602.847,0
43.2,1098.05,2.142,8.568,603.03,0
43.3,1098.666,2.147,8.588,603.368,0
43.4,1098.352,2.1515,8.606,603.195,0
43.5,1098.936,2.1565,8.626,603.516,0
43.6,1099.456,2.161,8.644,603.802,0
43.7,1099.462,2.166,8.664,603.805,0
43.8,1100.021,2.171,8.684,604.112,0
43.9,1100.419,2.1755,8.702,604.331,0
44,1100.383,2.18,8.72,604.311,0
44.1,1100.45,2.185,8.74,604.348,0
44.2,1100.721,2.1895,8.758,604.496,0
44.3,1101.719,2.195,8.78,605.045,0
44.4,1102.582,2.2,8.8,605.519,0
44.5,1102.566,2.2045,8.818,605.51,0
44.6,1103.121,2.21,8.84,605.815,0
44.7,1103.488,2.215,8.86,606.016,0
44.8,1103.337,2.22,8.88,605.934,0
44.9,1103.955,2.225,8.9,606.273,0
45,1103.998,2.2295,8.918,606.296,0
45.1,1103.898,2.2345,8.938,606.241,0
45.2,1104.655,2.2395,8.958,606.657,0
45.3,1104.677,2.244,8.976,606.669,0
45.4,1104.96,2.249,8.996,606.825,0
45.5,1105.708,2.254,9.016,607.235,0
45.6,1105.829,2.259,9.036,607.302,0
45.7,1106.35,2.264,9.056,607.588,0
45.8,1107.027,2.269,9.076,607.96,0
45.9,1107.103,2.274,9.096,608.001,0
46,1107.788,2.2795,9.118,608.378,0
46.1,1107.888,2.2845,9.138,608.433,0
46.2,1107.821,2.2895,9.158,608.396,0
46.3,1108.606,2.295,9.18,608.827,0
46.4,1108.511,2.2995,9.198,608.775,0
46.5,1108.671,2.3045,9.218,608.863,0
46.6,1109.284,2.31,9.24,609.199,0
46.7,1108.988,2.3145,9.258,609.037,0
46.8,1109.176,2.3195,9.278,609.14,0
46.9,1109.817,2.324,9.296,609.492,0
47,1109.543,2.329,9.316,609.342,0
47.1,1110.152,2.334,9.336,609.676,0
47.2,1110.715,2.339,9.356,609.985,0
47.3,1110.898,2.3435,9.374,610.085,0
47.4,1111.678,2.349,9.396,610.514,0
47.5,1111.752,2.354,9.416,610.555,0
47.6,1111.857,2.359,9.436,610.612,0
47.7,1112.78,2.3645,9.458,611.119,0
47.8,1112.646,2.3695,9.478,611.046,0
47.9,1112.779,2.3745,9.498,611.119,0
48,1113.489,2.38,9.52,611.509,0
48.1,1113.276,2.3845,9.538,611.391,0
48.2,1113.593,2.39,9.56,611.566,0
48.3,1114.089,2.3945,9.578,611.838,0
48.4,1113.499,2.399,9.596,611.514,0
48.5,1114.084,2.404,9.616,611.835,0
48.6,1114.545,2.409,9.636,612.089,0
48.7,1114.37,2.4135,9.654,611.992,0
48.8,1115.079,2.419,9.676,612.382,0
48.9,1115.382,2.4235,9.694,612.548,0
49,1115.512,2.4285,9.714,612.62,0
49.1,1116.305,2.434,9.736,613.055,0
49.2,1116.358,2.439,9.756,613.084,0
49.3,1116.697,2.4445,9.778,613.27,0
49.4,1117.348,2.4495,9.798,613.628,0
49.5,1117.124,2.4545,9.818,613.505,0
49.6,1117.561,2.46,9.84,613.745,0
49.7,1117.915,2.465,9.86,613.939,0
49.8,1117.551,2.4695,9.878,613.739,0
49.9,1118.191,2.475,9.9,614.091,0
50,1118.28,2.4795,9.918,614.14,0
50.1,1117.919,2.484,9.936,613.941,0
50.2,1118.831,2.4895,9.958,614.442,0
50.3,1118.72,2.494,9.976,614.382,0
50.4,1118.862,2.499,9.996,614.459,0
50.5,1119.544,2.504,10.016,614.834,0
50.6,1119.641,2.5085,10.034,614.887,0
50.7,1120.043,2.514,10.056,615.108,0
50.8,1120.547,2.519,10.076,615.385,0
50.9,1120.548,2.524,10.096,615.385,0
51,1121.033,2.5295,10.118,615.652,0
51.1,1121.394,2.534,10.136,615.85,0
51.2,1121.287,2.5395,10.158,615.791,0
51.3,1121.96,2.545,10.18,616.161,0
51.4,1121.602,2.5495,10.198,615.964,0
51.5,1121.67,2.5545,10.218,616.001,0
51.6,1122.413,2.5595,10.238,616.41,0
51.7,1122.195,2.564,10.256,616.29,0
51.8,1122.187,2.569,10.276,616.285,0
51.9,1122.693,2.574,10.296,616.563,0
52,1122.534,2.5785,10.314,616.476,0
52.1,1122.935,2.584,10.336,616.696,0
52.2,1123.606,2.5885,10.354,617.065,0
52.3,1123.431,2.5935,10.374,616.969,0
52.4,1124.322,2.599,10.396,617.458,0
52.5,1124.374,2.604,10.416,617.487,0
52.6,1124.544,2.609,10.436,617.58,0
52.7,1125.319,2.6145,10.458,618.005,0
52.8,1124.97,2.6195,10.478,617.814,0
52.9,1125.004,2.6245,10.498,617.832,0
53,1125.742,2.63,10.52,618.237,0
53.1,1125.485,2.6345,10.538,618.097,0
53.2,1125.897,2.64,10.56,618.323,0
53.3,1126.196,2.6445,10.578,618.487,0
53.4,1125.588,2.649,10.596,618.153,0
53.5,1126.012,2.654,10.616,618.386,0
53.6,1126.516,2.659,10.636,618.663,0
53.7,1126.057,2.6635,10.654,618.411,0
53.8,1126.83,2.669,10.676,618.835,0
53.9,1127.204,2.6735,10.694,619.041,0
54,1127.077,2.6785,10.714,618.971,0
54.1,1127.84,2.684,10.736,619.39,0
54.2,1127.839,2.689,10.756,619.39,0
54.3,1128.252,2.694,10.776,619.616,0
54.4,1128.495,2.6995,10.798,619.749,0
54.5,1128.455,2.704,10.816,619.727,0
54.6,1128.766,2.7095,10.838,619.899,0
54.7,1128.876,2.7145,10.858,619.959,0
54.8,1128.661,2.7195,10.878,619.841,0
54.9,1129.345,2.7245,10.898,620.217,0
55,1129.215,2.729,10.916,620.145,0
55.1,1129.043,2.734,10.936,620.05,0
55.2,1129.678,2.739,10.956,620.399,0
55.3,1129.572,2.7435,10.974,620.341,0
55.4,1129.568,2.7485,10.994,620.339,0
55.5,1130.41,2.7535,11.014,620.801,0
55.6,1130.552,2.7585,11.034,620.879,0
55.7,1130.744,2.7635,11.054,620.985,0
55.8,1131.31,2.769,11.076,621.296,0
55.9,1131.11,2.774,11.096,621.186,0
56,1131.737,2.779,11.116,621.53,0
56.1,1131.768,2.784,11.136,621.547,0
56.2,1131.881,2.7895,11.158,621.609,0
56.3,1132.198,2.7945,11.178,621.784,0
56.4,1132.042,2.7995,11.198,621.698,0
56.5,1131.886,2.8045,11.218,621.612,0
56.6,1132.605,2.8095,11.238,622.007,0
56.7,1132.032,2.814,11.256,621.692,0
56.8,1132.23,2.819,11.276,621.801,0
56.9,1132.809,2.824,11.296,622.119,0
57,1132.46,2.8285,11.314,621.927,0
57.1,1132.963,2.8335,11.334,622.203,0
57.2,1133.364,2.8385,11.354,622.424,0
57.3,1133.302,2.8435,11.374,622.389,0
57.4,1133.923,2.8485,11.394,622.731,0
57.5,1134.06,2.8535,11.414,622.806,0
57.6,1134.117,2.8585,11.434,622.837,0
57.7,1134.868,2.864,11.456,623.249,0
57.8,1134.666,2.869,11.476,623.139,0
57.9,1134.62,2.874,11.496,623.113,0
58,1135.229,2.8795,11.518,623.448,0
58.1,1134.799,2.884,11.536,623.212,0
58.2,1135.065,2.8895,11.558,623.358,0
58.3,1135.289,2.894,11.576,623.481,0
58.4,1134.978,2.8985,11.594,623.31,0
58.5,1135.227,2.904,11.616,623.447,0
58.6,1135.612,2.9085,11.634,623.658,0
58.7,1135.336,2.9135,11.654,623.506,0
58.8,1135.911,2.9185,11.674,623.822,0
58.9,1136.202,2.923,11.692,623.982,0
59,1136.219,2.928,11.712,623.991,0
59.1,1136.837,2.9335,11.734,624.331,0
59.2,1136.91,2.9385,11.754,624.371,0
