[TYPE]
Mixed CSV
[INFOMATION]
0,시험일자,2024-09-09
1,실무자,이재성
2,의뢰 기관,창원대학교
3,시험 속도,3 mm/min;
4,시편 명칭 / 재질,
5,시편 형상,사각시편
6,지름 [mm],
7,두께 [mm] / 폭 [mm],2.77 / 6.04
8,Gage length [mm],25
9,Area,16.7308
10,기타, / 
[DATA]
TIME - Second,ULM-T10 - kgf,Displacement - mm,Strain - %,Stress - MPa,Temp. - ℃
4.9,404.728,0.233,0.932,237.082,0
5,412.63,0.238,0.952,241.711,0
5.1,421.315,0.243,0.972,246.798,0
5.2,429.222,0.248,0.992,251.431,0
5.3,437.549,0.253,1.012,256.309,0
5.4,446.405,0.258,1.032,261.496,0
5.5,454.422,0.263,1.052,266.192,0
5.6,463.098,0.268,1.072,271.275,0
5.7,471.287,0.273,1.092,276.072,0
5.8,479.27,0.278,1.112,280.748,0
5.9,488.08,0.2835,1.134,285.909,0
6,495.565,0.288,1.152,290.293,0
6.1,503.449,0.293,1.172,294.912,0
6.2,511.696,0.298,1.192,299.742,0
6.3,518.686,0.3025,1.21,303.837,0
6.4,526.223,0.3075,1.23,308.252,0
6.5,534.1,0.3125,1.25,312.866,0
6.6,540.973,0.317,1.268,316.892,0
6.7,548.314,0.322,1.288,321.192,0
6.8,556.074,0.3265,1.306,325.738,0
6.9,563.184,0.3315,1.326,329.903,0
7,571.136,0.337,1.348,334.561,0
7.1,578.825,0.342,1.368,339.065,0
7.2,586.315,0.347,1.388,343.453,0
7.3,594.339,0.3525,1.41,348.153,0
7.4,601.23,0.357,1.428,352.19,0
7.5,608.68,0.3625,1.45,356.554,0
7.6,616.148,0.3675,1.47,360.928,0
7.7,622.4,0.372,1.488,364.59,0
7.8,629.696,0.377,1.508,368.864,0
7.9,636.552,0.382,1.528,372.881,0
8,642.492,0.3865,1.546,376.36,0
8.1,649.509,0.3915,1.566,380.471,0
8.2,655.771,0.396,1.584,384.139,0
8.3,661.782,0.401,1.604,387.66,0
8.4,668.621,0.406,1.624,391.666,0
8.5,674.789,0.411,1.644,395.279,0
8.6,680.896,0.416,1.664,398.857,0
8.7,687.681,0.421,1.684,402.831,0
8.8,693.613,0.426,1.704,406.306,0
8.9,699.904,0.4315,1.726,409.991,0
9,706.363,0.4365,1.746,413.775,0
9.1,711.593,0.441,1.764,416.838,0
9.2,717.709,0.4465,1.786,420.421,0
9.3,723.003,0.4515,1.806,423.522,0
9.4,727.49,0.4565,1.826,426.151,0
9.5,733.125,0.4615,1.846,429.452,0
9.6,737.283,0.466,1.864,431.887,0
9.7,741.391,0.471,1.884,434.293,0
9.8,746.071,0.476,1.904,437.035,0
9.9,749.564,0.4805,1.922,439.081,0
10,753.304,0.4855,1.942,441.272,0
10.1,757.379,0.4905,1.962,443.659,0
10.2,760.188,0.495,1.98,445.304,0
10.3,763.59,0.5005,2.002,447.297,0
10.4,766.615,0.5055,2.022,449.069,0
10.5,768.925,0.5105,2.042,450.422,0
10.6,771.871,0.516,2.064,452.148,0
10.7,773.873,0.5205,2.082,453.321,0
10.8,776.016,0.526,2.104,454.576,0
10.9,778.677,0.531,2.124,456.135,0
11,780.044,0.5355,2.142,456.936,0
11.1,782.164,0.541,2.164,458.177,0
11.2,784.349,0.546,2.184,459.458,0
11.3,785.566,0.5505,2.202,460.171,0
11.4,787.535,0.5555,2.222,461.324,0
11.5,789.439,0.56,2.24,462.439,0
11.6,790.691,0.565,2.26,463.173,0
11.7,792.667,0.57,2.28,464.33,0
11.8,794.436,0.5745,2.298,465.366,0
11.9,795.84,0.5795,2.318,466.188,0
12,797.903,0.585,2.34,467.397,0
12.1,799.359,0.59,2.36,468.25,0
12.2,800.984,0.595,2.38,469.202,0
12.3,803.056,0.6005,2.402,470.416,0
12.4,804.192,0.6055,2.422,471.081,0
12.5,805.994,0.6105,2.442,472.137,0
12.6,807.585,0.6155,2.462,473.069,0
12.7,808.648,0.6205,2.482,473.692,0
12.8,810.595,0.6255,2.502,474.832,0
12.9,812.013,0.6305,2.522,475.663,0
13,812.964,0.635,2.54,476.219,0
13.1,815.019,0.64,2.56,477.423,0
13.2,816.14,0.6445,2.578,478.08,0
13.3,817.523,0.6495,2.598,478.89,0
13.4,819.424,0.6545,2.618,480.004,0
13.5,820.74,0.659,2.636,480.775,0
13.6,822.219,0.6645,2.658,481.641,0
13.7,824.118,0.6695,2.678,482.753,0
13.8,825.317,0.6745,2.698,483.456,0
13.9,827.105,0.68,2.72,484.503,0
14,828.447,0.685,2.74,485.289,0
14.1,829.789,0.69,2.76,486.075,0
14.2,831.534,0.6955,2.782,487.098,0
14.3,832.755,0.7,2.8,487.813,0
14.4,833.847,0.705,2.82,488.452,0
14.5,835.922,0.71,2.84,489.668,0
14.6,836.679,0.7145,2.858,490.111,0
14.7,837.906,0.7195,2.878,490.83,0
14.8,839.792,0.7245,2.898,491.935,0
14.9,840.618,0.729,2.916,492.419,0
15,842.423,0.734,2.936,493.476,0
15.1,843.911,0.739,2.956,494.348,0
15.2,844.982,0.744,2.976,494.975,0
15.3,846.619,0.749,2.996,495.934,0
15.4,848.122,0.754,3.016,496.814,0
15.5,849.342,0.759,3.036,497.529,0
15.6,851.226,0.7645,3.058,498.633,0
15.7,852.267,0.7695,3.078,499.243,0
15.8,853.487,0.7745,3.098,499.957,0
15.9,855.288,0.78,3.12,501.012,0
16,856.071,0.7845,3.138,501.471,0
16.1,857.447,0.7895,3.158,502.277,0
16.2,859.042,0.7945,3.178,503.211,0
16.3,859.748,0.799,3.196,503.625,0
16.4,861.401,0.8045,3.218,504.593,0
16.5,862.653,0.809,3.236,505.326,0
16.6,863.516,0.8135,3.254,505.832,0
16.7,865.049,0.8185,3.274,506.73,0
16.8,866.365,0.8235,3.294,507.501,0
16.9,867.551,0.8285,3.314,508.196,0
17,869.386,0.834,3.336,509.271,0
17.1,870.321,0.8385,3.354,509.818,0
17.2,871.673,0.844,3.376,510.61,0
17.3,873.245,0.849,3.396,511.531,0
17.4,874.171,0.854,3.416,512.073,0
17.5,875.507,0.8595,3.438,512.856,0
17.6,876.82,0.8645,3.458,513.625,0
17.7,877.56,0.869,3.476,514.059,0
17.8,879.127,0.8745,3.498,514.976,0
17.9,880.261,0.879,3.516,515.641,0
18,880.788,0.8835,3.534,515.949,0
18.1,882.56,0.8885,3.554,516.988,0
18.2,883.465,0.8935,3.574,517.518,0
18.3,884.55,0.898,3.592,518.154,0
18.4,886.128,0.9035,3.614,519.078,0
18.5,887.077,0.908,3.632,519.634,0
18.6,888.377,0.913,3.652,520.395,0
18.7,889.848,0.9185,3.674,521.257,0
18.8,890.702,0.923,3.692,521.757,0
18.9,892.204,0.9285,3.714,522.637,0
19,893.48,0.9335,3.734,523.384,0
19.1,894.294,0.9385,3.754,523.862,0
19.2,895.83,0.944,3.776,524.761,0
19.3,896.69,0.9485,3.794,525.265,0
19.4,897.246,0.9535,3.814,525.591,0
19.5,898.968,0.959,3.836,526.599,0
19.6,899.539,0.9635,3.854,526.934,0
19.7,900.479,0.9685,3.874,527.484,0
19.8,902.035,0.973,3.892,528.396,0
19.9,902.6,0.978,3.912,528.727,0
20,903.735,0.983,3.932,529.391,0
20.1,905.217,0.988,3.952,530.26,0
20.2,905.927,0.9925,3.97,530.676,0
20.3,907.376,0.998,3.992,531.524,0
20.4,908.609,1.003,4.012,532.247,0
20.5,909.384,1.008,4.032,532.7,0
20.6,910.812,1.0135,4.054,533.537,0
20.7,911.635,1.0185,4.074,534.019,0
20.8,912.469,1.0235,4.094,534.508,0
20.9,913.92,1.0285,4.114,535.358,0
21,914.134,1.0335,4.134,535.483,0
21.1,915.298,1.0385,4.154,536.165,0
21.2,916.647,1.0435,4.174,536.955,0
21.3,917.024,1.048,4.192,537.176,0
21.4,918.3,1.053,4.212,537.923,0
21.5,919.344,1.058,4.232,538.535,0
21.6,919.883,1.0625,4.25,538.851,0
21.7,921.132,1.0675,4.27,539.582,0
21.8,922.113,1.0725,4.29,540.157,0
21.9,923.063,1.0775,4.31,540.714,0
22,924.63,1.0825,4.33,541.632,0
22.1,925.121,1.0875,4.35,541.919,0
22.2,926.203,1.0925,4.37,542.553,0
22.3,927.41,1.098,4.392,543.26,0
22.4,927.815,1.1025,4.41,543.497,0
22.5,929.156,1.108,4.432,544.283,0
22.6,930.063,1.113,4.452,544.814,0
22.7,930.439,1.118,4.472,545.034,0
22.8,931.79,1.123,4.492,545.826,0
22.9,932.607,1.1275,4.51,546.304,0
23,932.826,1.1325,4.53,546.432,0
23.1,934.213,1.1375,4.55,547.245,0
23.2,934.848,1.142,4.568,547.617,0
23.3,935.539,1.147,4.588,548.022,0
23.4,936.806,1.152,4.608,548.764,0
23.5,937.552,1.1565,4.626,549.201,0
23.6,938.682,1.162,4.648,549.863,0
23.7,939.617,1.167,4.668,550.41,0
23.8,940.248,1.172,4.688,550.78,0
23.9,941.464,1.1775,4.71,551.493,0
24,942.291,1.1825,4.73,551.977,0
24.1,942.786,1.1875,4.75,552.267,0
24.2,944.157,1.1925,4.77,553.07,0
24.3,944.715,1.1975,4.79,553.397,0
24.4,945.132,1.2025,4.81,553.641,0
24.5,946.356,1.2075,4.83,554.358,0
24.6,946.565,1.212,4.848,554.481,0
24.7,947.271,1.2165,4.866,554.894,0
24.8,948.505,1.2215,4.886,555.617,0
24.9,948.788,1.226,4.904,555.783,0
25,949.545,1.231,4.924,556.226,0
25.1,950.679,1.236,4.944,556.891,0
25.2,951.07,1.2405,4.962,557.119,0
25.3,951.841,1.2455,4.982,557.571,0
25.4,952.683,1.25,5,558.065,0
25.5,953.52,1.255,5.02,558.555,0
25.6,954.933,1.2605,5.042,559.383,0
25.7,955.37,1.265,5.06,559.638,0
25.8,955.99,1.2705,5.082,560.002,0
25.9,957.167,1.2755,5.102,560.691,0
26,957.131,1.28,5.12,560.67,0
26.1,958.089,1.2855,5.142,561.231,0
26.2,959.195,1.2905,5.162,561.879,0
26.3,959.195,1.2945,5.178,561.879,0
26.4,960.159,1.3,5.2,562.444,0
26.5,961.093,1.3045,5.218,562.991,0
26.6,961.375,1.3095,5.238,563.156,0
26.7,962.305,1.3145,5.258,563.701,0
26.8,963.119,1.319,5.276,564.178,0
26.9,963.756,1.3245,5.298,564.551,0
27,964.884,1.3295,5.318,565.212,0
27.1,965.442,1.3345,5.338,565.538,0
27.2,966.211,1.34,5.36,565.989,0
27.3,967.147,1.345,5.38,566.537,0
27.4,967.591,1.35,5.4,566.797,0
27.5,968.465,1.3555,5.422,567.309,0
27.6,969.263,1.36,5.44,567.777,0
27.7,969.32,1.365,5.46,567.81,0
27.8,970.279,1.3705,5.482,568.372,0
27.9,970.826,1.375,5.5,568.692,0
28,970.869,1.3795,5.518,568.718,0
28.1,972.166,1.3845,5.538,569.478,0
28.2,972.559,1.3895,5.558,569.708,0
28.3,973.15,1.3945,5.578,570.053,0
28.4,973.999,1.3995,5.598,570.551,0
28.5,974.539,1.404,5.616,570.868,0
28.6,975.311,1.409,5.636,571.32,0
28.7,976.306,1.4145,5.658,571.902,0
28.8,976.563,1.419,5.676,572.053,0
28.9,977.558,1.4245,5.698,572.636,0
29,978.223,1.4295,5.718,573.025,0
29.1,978.483,1.4345,5.738,573.178,0
29.2,979.537,1.44,5.76,573.795,0
29.3,979.873,1.4445,5.778,573.992,0
29.4,980.301,1.45,5.8,574.242,0
29.5,981.274,1.455,5.82,574.813,0
29.6,981.314,1.4595,5.838,574.836,0
29.7,981.798,1.4645,5.858,575.12,0
29.8,982.757,1.4695,5.878,575.682,0
29.9,982.974,1.474,5.896,575.808,0
30,983.758,1.479,5.916,576.268,0
30.1,984.57,1.484,5.936,576.743,0
30.2,985.039,1.4885,5.954,577.018,0
30.3,985.793,1.494,5.976,577.46,0
30.4,986.401,1.499,5.996,577.816,0
30.5,986.939,1.504,6.016,578.131,0
30.6,987.898,1.5095,6.038,578.693,0
30.7,988.116,1.5145,6.058,578.821,0
30.8,988.511,1.5195,6.078,579.052,0
30.9,989.547,1.525,6.1,579.659,0
31,989.653,1.5295,6.118,579.721,0
31.1,990.259,1.535,6.14,580.076,0
31.2,991.054,1.54,6.16,580.542,0
31.3,990.793,1.5445,6.178,580.389,0
31.4,991.597,1.5495,6.198,580.86,0
31.5,992.229,1.554,6.216,581.23,0
31.6,992.46,1.5585,6.234,581.365,0
31.7,993.286,1.564,6.256,581.849,0
31.8,993.864,1.5685,6.274,582.187,0
31.9,994.362,1.5735,6.294,582.479,0
32,995.178,1.579,6.316,582.958,0
32.1,995.615,1.584,6.336,583.213,0
32.2,996.005,1.589,6.356,583.442,0
32.3,996.926,1.5945,6.378,583.981,0
32.4,996.925,1.5995,6.398,583.98,0
32.5,997.793,1.6045,6.418,584.489,0
32.6,998.388,1.6095,6.438,584.838,0
32.7,998.211,1.6145,6.458,584.734,0
32.8,998.999,1.6195,6.478,585.195,0
32.9,999.545,1.6245,6.498,585.515,0
33,999.464,1.629,6.516,585.468,0
33.1,1000.334,1.634,6.536,585.978,0
33.2,1000.742,1.6385,6.554,586.217,0
33.3,1001.049,1.6435,6.574,586.396,0
33.4,1001.898,1.6485,6.594,586.894,0
33.5,1002.161,1.6535,6.614,587.048,0
33.6,1002.721,1.6585,6.634,587.376,0
33.7,1003.657,1.664,6.656,587.924,0
33.8,1003.732,1.669,6.676,587.968,0
33.9,1004.487,1.6745,6.698,588.411,0
34,1005.06,1.679,6.716,588.746,0
34.1,1005.217,1.6845,6.738,588.838,0
34.2,1006.057,1.6895,6.758,589.33,0
34.3,1006.347,1.6945,6.778,589.5,0
34.4,1006.362,1.6995,6.798,589.509,0
34.5,1007.243,1.7045,6.818,590.025,0
34.6,1007.115,1.709,6.836,589.95,0
34.7,1007.484,1.714,6.856,590.166,0
34.8,1008.212,1.719,6.876,590.593,0
34.9,1008.49,1.7235,6.894,590.755,0
35,1008.79,1.7285,6.914,590.931,0
35.1,1009.645,1.7335,6.934,591.432,0
35.2,1009.707,1.7385,6.954,591.468,0
35.3,1010.578,1.7435,6.974,591.978,0
35.4,1011.234,1.7485,6.994,592.363,0
35.5,1011.345,1.7535,7.014,592.427,0
35.6,1012.263,1.759,7.036,592.965,0
35.7,1012.405,1.764,7.056,593.049,0
35.8,1012.663,1.769,7.076,593.2,0
35.9,1013.587,1.7745,7.098,593.741,0
36,1013.376,1.779,7.116,593.617,0
36.1,1013.699,1.7845,7.138,593.806,0
36.2,1014.547,1.789,7.156,594.303,0
36.3,1014.235,1.7935,7.174,594.121,0
36.4,1014.803,1.799,7.196,594.453,0
36.5,1015.272,1.8035,7.214,594.728,0
36.6,1015.424,1.808,7.232,594.817,0
36.7,1015.988,1.8135,7.254,595.147,0
36.8,1016.514,1.818,7.272,595.456,0
36.9,1016.776,1.823,7.292,595.609,0
37,1017.728,1.8285,7.314,596.166,0
37.1,1017.938,1.8335,7.334,596.29,0
37.2,1018.391,1.8385,7.354,596.555,0
37.3,1019.064,1.844,7.376,596.949,0
37.4,1019.02,1.849,7.396,596.923,0
37.5,1019.47,1.8545,7.418,597.187,0
37.6,1019.982,1.859,7.436,597.487,0
37.7,1019.74,1.864,7.456,597.345,0
37.8,1020.49,1.8695,7.478,597.784,0
37.9,1020.708,1.874,7.496,597.913,0
38,1020.517,1.8785,7.514,597.8,0
38.1,1021.38,1.884,7.536,598.306,0
38.2,1021.554,1.8885,7.554,598.408,0
38.3,1021.82,1.893,7.572,598.564,0
38.4,1022.586,1.8985,7.594,599.012,0
38.5,1022.742,1.903,7.612,599.104,0
38.6,1023.135,1.9085,7.634,599.334,0
38.7,1023.782,1.9135,7.654,599.713,0
38.8,1023.999,1.9185,7.674,599.84,0
38.9,1024.594,1.924,7.696,600.188,0
39,1024.864,1.9285,7.714,600.347,0
39.1,1025.041,1.9335,7.734,600.451,0
39.2,1025.738,1.939,7.756,600.859,0
39.3,1025.756,1.944,7.776,600.869,0
39.4,1025.752,1.949,7.796,600.867,0
39.5,1026.629,1.954,7.816,601.381,0
39.6,1026.314,1.9585,7.834,601.196,0
39.7,1026.517,1.9635,7.854,601.315,0
39.8,1027.394,1.9685,7.874,601.829,0
39.9,1026.986,1.973,7.892,601.59,0
40,1027.617,1.978,7.912,601.959,0
40.1,1028.366,1.983,7.932,602.398,0
40.2,1028.584,1.988,7.952,602.526,0
40.3,1029.008,1.9935,7.974,602.774,0
40.4,1029.372,1.9985,7.994,602.987,0
40.5,1029.587,2.0035,8.014,603.113,0
40.6,1030.161,2.009,8.036,603.45,0
40.7,1030.37,2.0135,8.054,603.572,0
40.8,1030.496,2.019,8.076,603.646,0
40.9,1031.131,2.0245,8.098,604.018,0
41,1030.842,2.029,8.116,603.848,0
41.1,1031.222,2.034,8.136,604.071,0
41.2,1031.899,2.039,8.156,604.468,0
41.3,1031.487,2.0435,8.174,604.226,0
41.4,1031.964,2.0485,8.194,604.506,0
41.5,1032.353,2.0535,8.214,604.734,0
41.6,1032.255,2.058,8.232,604.676,0
41.7,1032.809,2.063,8.252,605.001,0
41.8,1033.312,2.068,8.272,605.296,0
41.9,1033.401,2.073,8.292,605.348,0
42,1034.034,2.0785,8.314,605.718,0
42.1,1034.311,2.083,8.332,605.881,0
42.2,1034.572,2.0885,8.354,606.033,0
42.3,1035.117,2.0935,8.374,606.353,0
42.4,1035.078,2.0985,8.394,606.33,0
42.5,1035.436,2.104,8.416,606.54,0
42.6,1035.953,2.1085,8.434,606.842,0
42.7,1035.477,2.1135,8.454,606.564,0
42.8,1036.238,2.119,8.476,607.009,0
42.9,1036.387,2.1235,8.494,607.097,0
43,1036.004,2.1285,8.514,606.872,0
43.1,1036.879,2.1335,8.534,607.385,0
43.2,1036.917,2.138,8.552,607.407,0
43.3,1036.951,2.143,8.572,607.427,0
43.4,1037.631,2.148,8.592,607.826,0
43.5,1037.786,2.1525,8.61,607.916,0
43.6,1038.182,2.158,8.632,608.148,0
43.7,1038.78,2.163,8.652,608.498,0
43.8,1038.74,2.168,8.672,608.475,0
43.9,1039.274,2.1735,8.694,608.788,0
44,1039.598,2.1785,8.714,608.977,0
44.1,1039.294,2.1835,8.734,608.799,0
44.2,1039.98,2.189,8.756,609.202,0
44.3,1039.927,2.194,8.776,609.17,0
44.4,1039.84,2.199,8.796,609.12,0
44.5,1040.637,2.204,8.816,609.586,0
44.6,1040.331,2.2085,8.834,609.407,0
44.7,1040.417,2.2135,8.854,609.457,0
44.8,1041.069,2.2185,8.874,609.839,0
44.9,1040.876,2.223,8.892,609.726,0
45,1041.124,2.228,8.912,609.871,0
45.1,1041.752,2.233,8.932,610.239,0
45.2,1041.848,2.238,8.952,610.296,0
45.3,1042.323,2.243,8.972,610.574,0
45.4,1042.777,2.248,8.992,610.84,0
45.5,1042.632,2.253,9.012,610.755,0
45.6,1043.304,2.2585,9.034,611.149,0
45.7,1043.299,2.2635,9.054,611.146,0
45.8,1043.356,2.2685,9.074,611.179,0
45.9,1044.017,2.274,9.096,611.566,0
46,1043.64,2.2785,9.114,611.346,0
46.1,1043.882,2.284,9.136,611.487,0
46.2,1044.461,2.2885,9.154,611.826,0
46.3,1043.853,2.2935,9.174,611.47,0
46.4,1044.358,2.2985,9.194,611.766,0
46.5,1044.745,2.303,9.212,611.993,0
46.6,1044.528,2.308,9.232,611.866,0
46.7,1044.914,2.313,9.252,612.092,0
46.8,1045.286,2.318,9.272,612.31,0
46.9,1045.325,2.323,9.292,612.333,0
47,1046.043,2.3285,9.314,612.753,0
47.1,1046.122,2.333,9.332,612.799,0
47.2,1046.353,2.3385,9.354,612.935,0
47.3,1046.865,2.3435,9.374,613.235,0
47.4,1046.56,2.3485,9.394,613.056,0
47.5,1046.866,2.354,9.416,613.235,0
47.6,1047.183,2.359,9.436,613.421,0
47.7,1046.773,2.364,9.456,613.18,0
47.8,1047.547,2.369,9.476,613.634,0
47.9,1047.324,2.3735,9.494,613.504,0
48,1047.069,2.3785,9.514,613.354,0
48.1,1047.711,2.3835,9.534,613.73,0
48.2,1047.711,2.388,9.552,613.73,0
48.3,1047.807,2.393,9.572,613.786,0
48.4,1048.466,2.398,9.592,614.173,0
48.5,1048.416,2.403,9.612,614.143,0
48.6,1048.658,2.408,9.632,614.285,0
48.7,1049.233,2.413,9.652,614.622,0
48.8,1049.06,2.418,9.672,614.521,0
48.9,1049.582,2.4235,9.694,614.826,0
49,1049.861,2.4285,9.714,614.99,0
49.1,1049.792,2.4335,9.734,614.949,0
49.2,1050.232,2.439,9.756,615.207,0
49.3,1050.052,2.4435,9.774,615.102,0
49.4,1049.857,2.4485,9.794,614.987,0
49.5,1050.479,2.454,9.816,615.351,0
49.6,1050.149,2.4585,9.834,615.158,0
49.7,1050.017,2.4635,9.854,615.081,0
49.8,1050.613,2.4685,9.874,615.43,0
49.9,1050.484,2.473,9.892,615.354,0
50,1050.723,2.478,9.912,615.494,0
50.1,1051.238,2.483,9.932,615.796,0
50.2,1051.341,2.488,9.952,615.856,0
50.3,1051.602,2.4935,9.974,616.009,0
50.4,1051.94,2.4985,9.994,616.207,0
50.5,1051.805,2.5035,10.014,616.128,0
50.6,1052.39,2.509,10.036,616.471,0
50.7,1052.24,2.514,10.056,616.383,0
50.8,1052.413,2.519,10.076,616.484,0
50.9,1052.981,2.5245,10.098,616.817,0
51,1052.435,2.529,10.116,616.497,0
51.1,1052.6,2.5345,10.138,616.594,0
51.2,1052.943,2.539,10.156,616.795,0
51.3,1052.465,2.5435,10.174,616.515,0
51.4,1052.899,2.549,10.196,616.769,0
51.5,1052.932,2.5535,10.214,616.788,0
51.6,1052.87,2.5585,10.234,616.752,0
51.7,1053.345,2.5635,10.254,617.03,0
51.8,1053.458,2.568,10.272,617.097,0
51.9,1053.492,2.573,10.292,617.117,0
52,1054.136,2.5785,10.314,617.494,0
52.1,1054.096,2.5835,10.334,617.471,0
52.2,1054.241,2.5885,10.354,617.556,0
52.3,1054.658,2.594,10.376,617.8,0
52.4,1054.331,2.599,10.396,617.608,0
52.5,1054.669,2.6045,10.418,617.806,0
52.6,1054.817,2.609,10.436,617.893,0
52.7,1054.425,2.614,10.456,617.663,0
52.8,1054.733,2.6195,10.478,617.843,0
52.9,1054.822,2.624,10.496,617.896,0
53,1054.399,2.6285,10.514,617.648,0
53.1,1055.024,2.634,10.536,618.014,0
53.2,1055.049,2.6385,10.554,618.029,0
53.3,1054.719,2.6435,10.574,617.835,0
53.4,1055.498,2.6485,10.594,618.292,0
53.5,1055.336,2.6535,10.614,618.197,0
53.6,1055.766,2.6585,10.634,618.449,0
53.7,1056.076,2.664,10.656,618.63,0
53.8,1055.867,2.6685,10.674,618.508,0
53.9,1056.36,2.6745,10.698,618.797,0
54,1056.458,2.679,10.716,618.854,0
54.1,1056.198,2.6845,10.738,618.702,0
54.2,1056.717,2.6895,10.758,619.006,0
54.3,1056.429,2.6945,10.778,618.837,0
54.4,1056.313,2.6995,10.798,618.769,0
54.5,1056.862,2.7045,10.818,619.091,0
54.6,1056.32,2.709,10.836,618.773,0
54.7,1056.23,2.714,10.856,618.721,0
54.8,1056.834,2.719,10.876,619.074,0
54.9,1056.362,2.7235,10.894,618.798,0
55,1056.833,2.7285,10.914,619.074,0
55.1,1057.143,2.7335,10.934,619.255,0
55.2,1057.117,2.7385,10.954,619.24,0
55.3,1057.43,2.744,10.976,619.423,0
55.4,1057.759,2.749,10.996,619.616,0
55.5,1057.494,2.754,11.016,619.461,0
55.6,1058.028,2.7595,11.038,619.773,0
55.7,1057.92,2.7645,11.058,619.71,0
55.8,1057.785,2.7695,11.078,619.631,0
55.9,1058.315,2.7745,11.098,619.942,0
56,1057.56,2.7795,11.118,619.499,0
56.1,1057.956,2.7845,11.138,619.732,0
56.2,1058.294,2.7895,11.158,619.93,0
56.3,1057.649,2.794,11.176,619.551,0
56.4,1057.803,2.799,11.196,619.642,0
56.5,1058.244,2.804,11.216,619.9,0
56.6,1057.88,2.8085,11.234,619.687,0
56.7,1058.299,2.814,11.256,619.932,0
56.8,1058.477,2.8185,11.274,620.037,0
56.9,1058.334,2.8235,11.294,619.953,0
57,1058.958,2.829,11.316,620.319,0
57.1,1058.806,2.834,11.336,620.229,0
57.2,1058.942,2.8395,11.358,620.309,0
57.3,1059.35,2.8445,11.378,620.548,0
57.4,1058.731,2.8495,11.398,620.185,0
57.5,1059.053,2.855,11.42,620.374,0
57.6,1059.125,2.86,11.44,620.416,0
57.7,1058.723,2.8645,11.458,620.181,0
57.8,1059.189,2.87,11.48,620.453,0
57.9,1059.153,2.8745,11.498,620.433,0
58,1058.686,2.8795,11.518,620.159,0
58.1,1059.204,2.8845,11.538,620.462,0
58.2,1059.026,2.889,11.556,620.358,0
58.3,1058.862,2.894,11.576,620.262,0
58.4,1059.472,2.899,11.596,620.62,0
58.5,1059.314,2.904,11.616,620.527,0
58.6,1059.489,2.909,11.636,620.629,0
58.7,1059.826,2.914,11.656,620.827,0
58.8,1059.629,2.919,11.676,620.711,0
58.9,1059.938,2.9245,11.698,620.892,0
59,1059.853,2.9295,11.718,620.843,0
59.1,1059.581,2.9345,11.738,620.684,0
59.2,1060.267,2.94,11.76,621.085,0
59.3,1059.788,2.9445,11.778,620.804,0
59.4,1059.436,2.95,11.8,620.599,0
