[TYPE]
Mixed CSV
[INFOMATION]
0,시험일자,2024-09-09
1,실무자,이재성
2,의뢰 기관,창원대학교
3,시험 속도,3 mm/min;
4,시편 명칭 / 재질,
5,시편 형상,사각시편
6,지름 [mm],
7,두께 [mm] / 폭 [mm],2.53 / 6.05
8,Gage length [mm],25
9,Area,15.3065
10,기타, / 
[DATA]
TIME - Second,ULM-T10 - kgf,Displacement - mm,Strain - %,Stress - MPa,Temp. - ℃
18.9,840.214,0.928,3.712,537.98,0
19,841.234,0.933,3.732,538.634,0
19.1,841.846,0.9375,3.75,539.026,0
19.2,843.054,0.943,3.772,539.799,0
19.3,843.98,0.9475,3.79,540.392,0
19.4,844.917,0.9525,3.81,540.992,0
19.5,846.284,0.958,3.832,541.867,0
19.6,846.982,0.9625,3.85,542.314,0
19.7,848.008,0.968,3.872,542.971,0
19.8,849.136,0.973,3.892,543.693,0
19.9,849.64,0.978,3.912,544.016,0
20,851.057,0.9835,3.934,544.924,0
20.1,851.894,0.988,3.952,545.459,0
20.2,852.317,0.993,3.972,545.73,0
20.3,853.485,0.998,3.992,546.478,0
20.4,854.35,1.003,4.012,547.032,0
20.5,854.797,1.0075,4.03,547.318,0
20.6,856.258,1.0125,4.05,548.254,0
20.7,856.761,1.017,4.068,548.576,0
20.8,857.527,1.022,4.088,549.066,0
20.9,858.839,1.027,4.108,549.906,0
21,859.614,1.032,4.128,550.403,0
21.1,860.629,1.037,4.148,551.052,0
21.2,861.728,1.042,4.168,551.756,0
21.3,862.336,1.047,4.188,552.145,0
21.4,863.54,1.0525,4.21,552.916,0
21.5,864.238,1.0575,4.23,553.363,0
21.6,864.961,1.0625,4.25,553.826,0
21.7,866.477,1.068,4.272,554.796,0
21.8,866.967,1.0725,4.29,555.11,0
21.9,867.536,1.078,4.312,555.475,0
22,868.835,1.083,4.332,556.306,0
22.1,869.035,1.0875,4.35,556.434,0
22.2,869.815,1.092,4.368,556.934,0
22.3,870.961,1.097,4.388,557.668,0
22.4,871.362,1.102,4.408,557.925,0
22.5,872.343,1.107,4.428,558.553,0
22.6,873.466,1.1115,4.446,559.272,0
22.7,874.056,1.1165,4.466,559.649,0
22.8,874.739,1.121,4.484,560.086,0
22.9,875.305,1.1255,4.502,560.449,0
23,876.074,1.1305,4.522,560.942,0
23.1,877.402,1.1355,4.542,561.792,0
23.2,877.918,1.14,4.56,562.122,0
23.3,878.785,1.1455,4.582,562.677,0
23.4,880.078,1.1505,4.602,563.505,0
23.5,880.32,1.155,4.62,563.66,0
23.6,881.419,1.1605,4.642,564.364,0
23.7,882.134,1.1655,4.662,564.821,0
23.8,882.399,1.17,4.68,564.991,0
23.9,883.543,1.175,4.7,565.724,0
24,884.175,1.1795,4.718,566.128,0
24.1,884.648,1.1845,4.738,566.431,0
24.2,885.802,1.1895,4.758,567.17,0
24.3,886.592,1.1945,4.778,567.676,0
24.4,887.123,1.1995,4.798,568.016,0
24.5,888.452,1.2045,4.818,568.867,0
24.6,888.935,1.2095,4.838,569.176,0
24.7,889.795,1.215,4.86,569.727,0
24.8,890.876,1.22,4.88,570.419,0
24.9,891.125,1.225,4.9,570.578,0
25,892.286,1.2305,4.922,571.322,0
25.1,892.921,1.235,4.94,571.728,0
25.2,893.172,1.24,4.96,571.889,0
25.3,894.372,1.2455,4.982,572.658,0
25.4,894.929,1.25,5,573.014,0
25.5,895.082,1.2545,5.018,573.112,0
25.6,896.194,1.26,5.04,573.824,0
25.7,896.687,1.2645,5.058,574.14,0
25.8,897.243,1.269,5.076,574.496,0
25.9,898.435,1.274,5.096,575.259,0
26,898.78,1.279,5.116,575.48,0
26.1,899.736,1.284,5.136,576.092,0
26.2,900.716,1.2895,5.158,576.72,0
26.3,901.194,1.294,5.176,577.026,0
26.4,902.207,1.2995,5.198,577.674,0
26.5,902.937,1.3045,5.218,578.141,0
26.6,903.218,1.3095,5.238,578.322,0
26.7,904.484,1.315,5.26,579.132,0
26.8,904.616,1.3195,5.278,579.217,0
26.9,905.166,1.325,5.3,579.569,0
27,906.284,1.33,5.32,580.285,0
27.1,906.265,1.3345,5.338,580.273,0
27.2,906.867,1.3395,5.358,580.658,0
27.3,907.93,1.344,5.376,581.339,0
27.4,908.16,1.349,5.396,581.486,0
27.5,908.988,1.354,5.416,582.016,0
27.6,909.793,1.359,5.436,582.531,0
27.7,910.303,1.364,5.456,582.858,0
27.8,911.227,1.369,5.476,583.45,0
27.9,911.921,1.374,5.496,583.894,0
28,912.358,1.379,5.516,584.174,0
28.1,913.398,1.3845,5.538,584.839,0
28.2,913.698,1.3895,5.558,585.032,0
28.3,914.199,1.3945,5.578,585.353,0
28.4,915.268,1.4,5.6,586.037,0
28.5,915.303,1.4045,5.618,586.059,0
28.6,916.223,1.41,5.64,586.649,0
28.7,916.771,1.4145,5.658,586.999,0
28.8,916.695,1.419,5.676,586.951,0
28.9,917.749,1.424,5.696,587.626,0
29,918.268,1.429,5.716,587.958,0
29.1,918.522,1.4335,5.734,588.121,0
29.2,919.463,1.439,5.756,588.723,0
29.3,920.057,1.4435,5.774,589.103,0
29.4,920.601,1.4485,5.794,589.452,0
29.5,921.651,1.454,5.816,590.124,0
29.6,921.851,1.4585,5.834,590.252,0
29.7,922.584,1.464,5.856,590.721,0
29.8,923.424,1.469,5.876,591.259,0
29.9,923.601,1.474,5.896,591.372,0
30,924.42,1.4795,5.918,591.897,0
30.1,924.897,1.4845,5.938,592.202,0
30.2,925.089,1.489,5.956,592.325,0
30.3,926.151,1.4945,5.978,593.005,0
30.4,926.408,1.499,5.996,593.17,0
30.5,926.549,1.504,6.016,593.26,0
30.6,927.597,1.509,6.036,593.931,0
30.7,927.651,1.5135,6.054,593.966,0
30.8,928.199,1.5185,6.074,594.317,0
30.9,929.261,1.5235,6.094,594.997,0
31,929.432,1.528,6.112,595.106,0
31.1,930.155,1.5335,6.134,595.569,0
31.2,930.976,1.5385,6.154,596.095,0
31.3,931.248,1.5435,6.174,596.269,0
31.4,932.172,1.549,6.196,596.86,0
31.5,932.427,1.554,6.216,597.024,0
31.6,932.78,1.559,6.236,597.249,0
31.7,933.769,1.5645,6.258,597.883,0
31.8,933.766,1.569,6.276,597.881,0
31.9,934.109,1.574,6.296,598.101,0
32,935.227,1.5795,6.318,598.817,0
32.1,935.002,1.584,6.336,598.673,0
32.2,935.423,1.589,6.356,598.942,0
32.3,936.278,1.5935,6.374,599.49,0
32.4,936.292,1.598,6.392,599.498,0
32.5,937.03,1.6035,6.414,599.971,0
32.6,937.692,1.608,6.432,600.395,0
32.7,938.007,1.613,6.452,600.596,0
32.8,938.947,1.6185,6.474,601.199,0
32.9,939.303,1.6235,6.494,601.426,0
33,939.599,1.6285,6.514,601.616,0
33.1,940.804,1.634,6.536,602.387,0
33.2,940.709,1.6385,6.554,602.326,0
33.3,941.115,1.644,6.576,602.587,0
33.4,941.94,1.649,6.596,603.115,0
33.5,941.773,1.654,6.616,603.008,0
33.6,942.395,1.659,6.636,603.406,0
33.7,942.983,1.664,6.656,603.782,0
33.8,942.836,1.6685,6.674,603.689,0
33.9,943.628,1.6735,6.694,604.196,0
34,944.05,1.678,6.712,604.466,0
34.1,944.048,1.683,6.732,604.465,0
34.2,945.062,1.688,6.752,605.114,0
34.3,945.354,1.693,6.772,605.301,0
34.4,945.666,1.698,6.792,605.5,0
34.5,946.58,1.7035,6.814,606.086,0
34.6,946.873,1.708,6.832,606.273,0
34.7,947.381,1.7135,6.854,606.598,0
34.8,948.032,1.7185,6.874,607.016,0
34.9,948.123,1.7235,6.894,607.073,0
35,948.782,1.729,6.916,607.496,0
35.1,949.178,1.734,6.936,607.749,0
35.2,948.988,1.7385,6.954,607.628,0
35.3,949.953,1.744,6.976,608.245,0
35.4,950.038,1.7485,6.994,608.3,0
35.5,949.993,1.7535,7.014,608.271,0
35.6,950.928,1.7585,7.034,608.87,0
35.7,950.981,1.763,7.052,608.904,0
35.8,951.246,1.768,7.072,609.073,0
35.9,951.99,1.773,7.092,609.55,0
36,952.043,1.7775,7.11,609.583,0
36.1,952.906,1.783,7.132,610.136,0
36.2,953.541,1.788,7.152,610.543,0
36.3,953.591,1.793,7.172,610.575,0
36.4,954.312,1.798,7.192,611.036,0
36.5,954.72,1.803,7.212,611.297,0
36.6,954.791,1.808,7.232,611.343,0
36.7,955.586,1.8135,7.254,611.852,0
36.8,955.623,1.818,7.272,611.876,0
36.9,955.628,1.8235,7.294,611.879,0
37,956.407,1.8285,7.314,612.378,0
37.1,956.439,1.833,7.332,612.399,0
37.2,956.605,1.838,7.352,612.504,0
37.3,957.212,1.843,7.372,612.894,0
37.4,957.338,1.8475,7.39,612.974,0
37.5,957.835,1.8525,7.41,613.293,0
37.6,958.241,1.8575,7.43,613.552,0
37.7,958.6,1.8625,7.45,613.782,0
37.8,959.334,1.8675,7.47,614.252,0
37.9,959.7,1.8725,7.49,614.487,0
38,959.789,1.878,7.512,614.544,0
38.1,960.69,1.883,7.532,615.12,0
38.2,960.784,1.888,7.552,615.18,0
38.3,960.865,1.8935,7.574,615.232,0
38.4,961.748,1.8985,7.594,615.798,0
38.5,961.295,1.903,7.612,615.508,0
38.6,961.901,1.9085,7.634,615.895,0
38.7,962.207,1.9135,7.654,616.092,0
38.8,961.972,1.918,7.672,615.941,0
38.9,962.696,1.923,7.692,616.405,0
39,962.924,1.928,7.712,616.551,0
39.1,963.129,1.9325,7.73,616.682,0
39.2,963.736,1.9375,7.75,617.07,0
39.3,963.817,1.9425,7.77,617.122,0
39.4,964.186,1.9475,7.79,617.359,0
39.5,964.947,1.953,7.812,617.846,0
39.6,965.087,1.9575,7.83,617.935,0
39.7,965.452,1.963,7.852,618.169,0
39.8,966.011,1.968,7.872,618.527,0
39.9,965.87,1.973,7.892,618.437,0
40,966.433,1.9785,7.914,618.797,0
40.1,966.7,1.9835,7.934,618.969,0
40.2,966.357,1.988,7.952,618.749,0
40.3,967.194,1.9935,7.974,619.285,0
40.4,967.134,1.998,7.992,619.246,0
40.5,967.093,2.003,8.012,619.22,0
40.6,967.896,2.008,8.032,619.734,0
40.7,967.872,2.0125,8.05,619.719,0
40.8,967.847,2.0175,8.07,619.703,0
40.9,968.783,2.0225,8.09,620.302,0
41,968.944,2.0275,8.11,620.405,0
41.1,969.271,2.0325,8.13,620.614,0
41.2,969.869,2.038,8.152,620.997,0
41.3,969.86,2.0425,8.17,620.992,0
41.4,970.497,2.048,8.192,621.399,0
41.5,970.642,2.053,8.212,621.492,0
41.6,970.584,2.058,8.232,621.455,0
41.7,971.398,2.0635,8.254,621.977,0
41.8,971.086,2.068,8.272,621.777,0
41.9,971.182,2.0735,8.294,621.838,0
42,971.926,2.0785,8.314,622.315,0
42.1,971.564,2.083,8.332,622.082,0
42.2,971.829,2.088,8.352,622.252,0
42.3,972.485,2.093,8.372,622.673,0
42.4,972.244,2.0975,8.39,622.518,0
42.5,972.673,2.1025,8.41,622.793,0
42.6,973.155,2.1075,8.43,623.101,0
42.7,973.002,2.112,8.448,623.004,0
42.8,973.911,2.1175,8.47,623.586,0
42.9,974.069,2.1225,8.49,623.687,0
43,974.25,2.1275,8.51,623.803,0
43.1,974.773,2.133,8.532,624.138,0
43.2,974.686,2.138,8.552,624.082,0
43.3,974.769,2.143,8.572,624.135,0
43.4,975.465,2.148,8.592,624.581,0
43.5,974.943,2.153,8.612,624.247,0
43.6,975.539,2.158,8.632,624.628,0
43.7,975.877,2.163,8.652,624.844,0
43.8,975.386,2.1675,8.67,624.53,0
43.9,976.017,2.1725,8.69,624.934,0
44,976.273,2.1775,8.71,625.098,0
44.1,976.243,2.182,8.728,625.079,0
44.2,976.886,2.187,8.748,625.49,0
44.3,976.933,2.192,8.768,625.521,0
44.4,977.121,2.197,8.788,625.641,0
44.5,977.797,2.202,8.808,626.073,0
44.6,977.863,2.207,8.828,626.116,0
44.7,977.934,2.2125,8.85,626.162,0
44.8,978.487,2.2175,8.87,626.516,0
44.9,978.113,2.2225,8.89,626.276,0
45,978.835,2.228,8.912,626.738,0
45.1,979.006,2.233,8.932,626.848,0
45.2,978.577,2.2375,8.95,626.573,0
45.3,979.345,2.243,8.972,627.065,0
45.4,979.04,2.2475,8.99,626.87,0
45.5,978.934,2.252,9.008,626.801,0
45.6,979.598,2.257,9.028,627.227,0
45.7,979.567,2.2615,9.046,627.207,0
45.8,979.464,2.266,9.064,627.141,0
45.9,980.142,2.2715,9.086,627.575,0
46,980.296,2.276,9.104,627.674,0
46.1,980.659,2.281,9.124,627.906,0
46.2,981.086,2.286,9.144,628.18,0
46.3,980.999,2.291,9.164,628.124,0
46.4,981.558,2.2965,9.186,628.482,0
46.5,981.488,2.3015,9.206,628.437,0
46.6,981.364,2.3065,9.226,628.358,0
46.7,982.108,2.312,9.248,628.834,0
46.8,981.703,2.3165,9.266,628.575,0
46.9,981.838,2.3215,9.286,628.661,0
47,982.408,2.3265,9.306,629.026,0
47.1,981.889,2.331,9.324,628.694,0
47.2,982.181,2.336,9.344,628.881,0
47.3,982.699,2.341,9.364,629.212,0
47.4,982.352,2.3455,9.382,628.99,0
47.5,982.775,2.351,9.404,629.261,0
47.6,983.143,2.3555,9.422,629.497,0
47.7,983.119,2.3605,9.442,629.481,0
47.8,983.748,2.366,9.464,629.884,0
47.9,983.883,2.371,9.484,629.971,0
48,984.066,2.376,9.504,630.088,0
48.1,984.46,2.3815,9.526,630.34,0
48.2,984.135,2.386,9.544,630.132,0
48.3,984.424,2.3915,9.566,630.317,0
48.4,984.833,2.3965,9.586,630.579,0
48.5,984.427,2.4015,9.606,630.319,0
48.6,984.756,2.4065,9.626,630.53,0
48.7,984.926,2.4115,9.646,630.639,0
48.8,984.409,2.416,9.664,630.307,0
48.9,984.984,2.421,9.684,630.675,0
49,985.042,2.426,9.704,630.712,0
49.1,984.92,2.4305,9.722,630.635,0
49.2,985.419,2.436,9.744,630.954,0
49.3,985.547,2.4405,9.762,631.036,0
49.4,985.462,2.4455,9.782,630.981,0
49.5,986.339,2.451,9.804,631.543,0
49.6,986.083,2.4555,9.822,631.379,0
49.7,986.325,2.461,9.844,631.534,0
49.8,986.744,2.466,9.864,631.802,0
49.9,986.312,2.471,9.884,631.526,0
50,986.709,2.4765,9.906,631.78,0
50.1,986.912,2.4815,9.926,631.91,0
50.2,986.425,2.486,9.944,631.598,0
50.3,987.178,2.4915,9.966,632.08,0
50.4,986.883,2.496,9.984,631.891,0
50.5,986.588,2.5005,10.002,631.702,0
50.6,987.217,2.506,10.024,632.105,0
50.7,987.067,2.5105,10.042,632.009,0
50.8,987.163,2.5155,10.062,632.071,0
50.9,987.683,2.5205,10.082,632.404,0
51,987.554,2.525,10.1,632.321,0
51.1,987.905,2.5305,10.122,632.546,0
51.2,988.225,2.5355,10.142,632.751,0
51.3,988.11,2.5405,10.162,632.677,0
51.4,988.494,2.546,10.184,632.923,0
51.5,988.509,2.551,10.204,632.932,0
51.6,988.184,2.556,10.224,632.724,0
51.7,988.935,2.5615,10.246,633.206,0
51.8,988.519,2.566,10.264,632.939,0
51.9,988.373,2.571,10.284,632.845,0
52,988.782,2.576,10.304,633.107,0
52.1,988.431,2.581,10.324,632.883,0
52.2,988.418,2.586,10.344,632.874,0
52.3,988.924,2.5905,10.362,633.198,0
52.4,988.468,2.5955,10.382,632.906,0
52.5,988.813,2.6005,10.402,633.127,0
52.6,989.153,2.6055,10.422,633.345,0
52.7,989.133,2.61,10.44,633.332,0
52.8,989.522,2.6155,10.462,633.581,0
52.9,989.63,2.6205,10.482,633.65,0
53,989.582,2.6255,10.502,633.62,0
53.1,990.291,2.631,10.524,634.074,0
53.2,989.826,2.636,10.544,633.776,0
53.3,989.866,2.641,10.564,633.801,0
53.4,990.424,2.6465,10.586,634.159,0
53.5,989.884,2.651,10.604,633.813,0
53.6,990.149,2.6565,10.626,633.982,0
53.7,990.084,2.661,10.644,633.941,0
53.8,989.637,2.6655,10.662,633.655,0
53.9,990.116,2.671,10.684,633.962,0
54,990.097,2.6755,10.702,633.95,0
54.1,989.992,2.6805,10.722,633.882,0
54.2,990.324,2.6855,10.742,634.095,0
54.3,990.48,2.6905,10.762,634.195,0
54.4,990.436,2.6955,10.782,634.167,0
54.5,990.822,2.7005,10.802,634.413,0
54.6,990.738,2.7055,10.822,634.36,0
54.7,990.962,2.711,10.844,634.503,0
54.8,991.149,2.716,10.864,634.623,0
54.9,990.723,2.721,10.884,634.35,0
55,991.336,2.7265,10.906,634.742,0
55.1,991.187,2.7315,10.926,634.647,0
55.2,990.622,2.7365,10.946,634.285,0
55.3,991.214,2.7415,10.966,634.665,0
55.4,991.003,2.746,10.984,634.529,0
55.5,990.505,2.751,11.004,634.211,0
55.6,990.994,2.756,11.024,634.524,0
55.7,990.802,2.761,11.044,634.401,0
55.8,990.774,2.766,11.064,634.383,0
55.9,991.342,2.771,11.084,634.746,0
56,991.012,2.776,11.104,634.535,0
56.1,991.182,2.781,11.124,634.644,0
56.2,991.518,2.786,11.144,634.859,0
56.3,991.411,2.791,11.164,634.791,0
56.4,991.779,2.7965,11.186,635.026,0
56.5,991.694,2.8015,11.206,634.972,0
56.6,991.33,2.8065,11.226,634.738,0
56.7,991.759,2.812,11.248,635.013,0
56.8,991.34,2.8165,11.266,634.745,0
56.9,991.263,2.822,11.288,634.696,0
57,991.772,2.827,11.308,635.022,0
57.1,991.129,2.8315,11.326,634.61,0
57.2,991.152,2.8365,11.346,634.625,0
57.3,991.545,2.841,11.364,634.876,0
57.4,991.183,2.846,11.384,634.645,0
57.5,991.336,2.851,11.404,634.742,0
57.6,991.566,2.856,11.424,634.89,0
57.7,991.644,2.861,11.444,634.94,0
57.8,991.775,2.866,11.464,635.024,0
57.9,991.805,2.871,11.484,635.043,0
58,991.616,2.876,11.504,634.922,0
58.1,992.18,2.8815,11.526,635.283,0
58.2,991.782,2.8865,11.546,635.028,0
58.3,991.57,2.892,11.568,634.892,0
58.4,991.994,2.897,11.588,635.164,0
58.5,991.22,2.9015,11.606,634.668,0
58.6,991.536,2.907,11.628,634.871,0
58.7,991.537,2.9115,11.646,634.871,0
58.8,990.869,2.916,11.664,634.444,0
58.9,991.336,2.9215,11.686,634.742,0
59,991.204,2.926,11.704,634.658,0
59.1,990.918,2.9305,11.722,634.475,0
59.2,991.401,2.936,11.744,634.784,0
59.3,991.301,2.9405,11.762,634.72,0
59.4,991.227,2.946,11.784,634.673,0
59.5,991.691,2.951,11.804,634.97,0
59.6,991.526,2.956,11.824,634.864,0
59.7,991.446,2.9615,11.846,634.813,0
59.8,991.806,2.9665,11.866,635.044,0
59.9,991.253,2.9715,11.886,634.69,0
60,991.526,2.977,11.908,634.864,0
60.1,991.418,2.9815,11.926,634.795,0
60.2,991.047,2.9865,11.946,634.557,0
60.3,991.333,2.992,11.968,634.741,0
60.4,990.981,2.9965,11.986,634.515,0
60.5,990.453,3.001,12.004,634.177,0
60.6,991.078,3.006,12.024,634.578,0
60.7,990.854,3.011,12.044,634.434,0
60.8,990.624,3.0155,12.062,634.287,0
