[TYPE]
Mixed CSV
[INFOMATION]
0,시험일자,2024-09-09
1,실무자,이재성
2,의뢰 기관,창원대학교
3,시험 속도,3 mm/min;
4,시편 명칭 / 재질,
5,시편 형상,사각시편
6,지름 [mm],
7,두께 [mm] / 폭 [mm],2.75 / 6.05
8,Gage length [mm],25
9,Area,16.6375
10,기타, / 
[DATA]
TIME - Second,ULM-T10 - kgf,Displacement - mm,Strain - %,Stress - MPa,Temp. - ℃
14.1,812.984,0.6915,2.766,478.902,0
14.2,814.405,0.697,2.788,479.739,0
14.3,816.457,0.702,2.808,480.948,0
14.4,817.534,0.707,2.828,481.582,0
14.5,819.035,0.7125,2.85,482.467,0
14.6,820.734,0.7175,2.87,483.467,0
14.7,821.43,0.722,2.888,483.877,0
14.8,823.447,0.7275,2.91,485.065,0
14.9,824.709,0.732,2.928,485.809,0
15,825.45,0.7365,2.946,486.245,0
15.1,827.236,0.742,2.968,487.297,0
15.2,828.443,0.7465,2.986,488.008,0
15.3,829.411,0.7515,3.006,488.579,0
15.4,831.042,0.7565,3.026,489.54,0
15.5,832.343,0.761,3.044,490.306,0
15.6,833.58,0.766,3.064,491.035,0
15.7,835.227,0.7715,3.086,492.004,0
15.8,836.334,0.7765,3.106,492.656,0
15.9,837.694,0.7815,3.126,493.458,0
16,839.108,0.787,3.148,494.291,0
16.1,840.144,0.7915,3.166,494.901,0
16.2,841.508,0.797,3.188,495.705,0
16.3,842.693,0.802,3.208,496.402,0
16.4,843.566,0.807,3.228,496.917,0
16.5,845.213,0.812,3.248,497.887,0
16.6,845.986,0.8165,3.266,498.343,0
16.7,846.958,0.8215,3.286,498.915,0
16.8,848.606,0.8265,3.306,499.885,0
16.9,849.435,0.831,3.324,500.374,0
17,850.459,0.836,3.344,500.977,0
17.1,852.116,0.841,3.364,501.953,0
17.2,852.984,0.8455,3.382,502.464,0
17.3,854.188,0.851,3.404,503.174,0
17.4,855.808,0.856,3.424,504.128,0
17.5,856.71,0.861,3.444,504.659,0
17.6,858.121,0.8665,3.466,505.491,0
17.7,859.209,0.8715,3.486,506.132,0
17.8,859.87,0.8765,3.506,506.521,0
17.9,861.7,0.882,3.528,507.599,0
18,862.378,0.8865,3.546,507.998,0
18.1,863.293,0.8915,3.566,508.537,0
18.2,864.832,0.8965,3.586,509.444,0
18.3,865.263,0.901,3.604,509.698,0
18.4,866.415,0.906,3.624,510.377,0
18.5,867.749,0.911,3.644,511.162,0
18.6,868.39,0.9155,3.662,511.54,0
18.7,869.731,0.9205,3.682,512.33,0
18.8,870.976,0.9255,3.702,513.063,0
18.9,871.63,0.9305,3.722,513.448,0
19,873.165,0.936,3.744,514.353,0
19.1,874.212,0.9405,3.762,514.969,0
19.2,875.253,0.946,3.784,515.582,0
19.3,876.646,0.951,3.804,516.403,0
19.4,877.453,0.956,3.824,516.878,0
19.5,878.369,0.9615,3.846,517.418,0
19.6,879.816,0.9665,3.866,518.27,0
19.7,880.265,0.971,3.884,518.535,0
19.8,881.63,0.9765,3.906,519.339,0
19.9,882.64,0.981,3.924,519.934,0
20,883.109,0.9855,3.942,520.21,0
20.1,884.216,0.991,3.964,520.863,0
20.2,885.308,0.9955,3.982,521.506,0
20.3,886.158,1,4,522.006,0
20.4,887.5,1.0055,4.022,522.797,0
20.5,888.453,1.01,4.04,523.358,0
20.6,889.354,1.0155,4.062,523.889,0
20.7,890.668,1.0205,4.082,524.663,0
20.8,891.49,1.0255,4.102,525.147,0
20.9,892.642,1.031,4.124,525.826,0
21,893.868,1.036,4.144,526.548,0
21.1,894.272,1.041,4.164,526.786,0
21.2,895.579,1.0465,4.186,527.556,0
21.3,896.476,1.051,4.204,528.084,0
21.4,897.033,1.056,4.224,528.412,0
21.5,898.413,1.0615,4.246,529.226,0
21.6,898.983,1.066,4.264,529.561,0
21.7,899.402,1.0705,4.282,529.808,0
21.8,900.873,1.0755,4.302,530.674,0
21.9,901.617,1.08,4.32,531.113,0
22,902.391,1.085,4.34,531.569,0
22.1,903.753,1.09,4.36,532.371,0
22.2,904.534,1.095,4.38,532.831,0
22.3,905.587,1.1,4.4,533.451,0
22.4,906.829,1.1055,4.422,534.183,0
22.5,907.406,1.11,4.44,534.523,0
22.6,908.837,1.1155,4.462,535.366,0
22.7,909.467,1.1205,4.482,535.737,0
22.8,910.11,1.1255,4.502,536.116,0
22.9,911.482,1.131,4.524,536.924,0
23,912.01,1.1355,4.542,537.235,0
23.1,912.581,1.141,4.564,537.571,0
23.2,913.983,1.1455,4.582,538.397,0
23.3,914.109,1.1505,4.602,538.471,0
23.4,915.075,1.1555,4.622,539.04,0
23.5,916.154,1.16,4.64,539.676,0
23.6,916.668,1.165,4.66,539.979,0
23.7,917.679,1.17,4.68,540.574,0
23.8,918.632,1.175,4.7,541.136,0
23.9,919.425,1.1795,4.718,541.603,0
24,920.592,1.185,4.74,542.29,0
24.1,921.333,1.19,4.76,542.727,0
24.2,922.165,1.195,4.78,543.217,0
24.3,923.489,1.2005,4.802,543.997,0
24.4,923.928,1.2055,4.822,544.256,0
24.5,924.819,1.2105,4.842,544.78,0
24.6,926.05,1.2155,4.862,545.505,0
24.7,926.117,1.2205,4.882,545.545,0
24.8,927.204,1.2255,4.902,546.185,0
24.9,927.946,1.2305,4.922,546.622,0
25,928.336,1.235,4.94,546.852,0
25.1,929.517,1.24,4.96,547.548,0
25.2,930.138,1.245,4.98,547.913,0
25.3,930.549,1.2495,4.998,548.156,0
25.4,931.869,1.2545,5.018,548.933,0
25.5,932.529,1.2595,5.038,549.322,0
25.6,933.321,1.2645,5.058,549.789,0
25.7,934.499,1.2695,5.078,550.483,0
25.8,934.99,1.2745,5.098,550.771,0
25.9,935.923,1.28,5.12,551.321,0
26,936.931,1.285,5.14,551.915,0
26.1,937.139,1.29,5.16,552.037,0
26.2,938.373,1.2955,5.182,552.765,0
26.3,939.103,1.3,5.2,553.194,0
26.4,939.357,1.305,5.22,553.344,0
26.5,940.545,1.3105,5.242,554.044,0
26.6,941.001,1.315,5.26,554.313,0
26.7,941.317,1.3195,5.278,554.498,0
26.8,942.565,1.325,5.3,555.234,0
26.9,942.915,1.3295,5.318,555.44,0
27,943.594,1.3345,5.338,555.84,0
27.1,944.786,1.3395,5.358,556.542,0
27.2,945.304,1.344,5.376,556.847,0
27.3,946.255,1.3495,5.398,557.407,0
27.4,947.069,1.3545,5.418,557.887,0
27.5,947.628,1.3595,5.438,558.217,0
27.6,948.699,1.365,5.46,558.847,0
27.7,949.121,1.3695,5.478,559.096,0
27.8,949.635,1.375,5.5,559.398,0
27.9,950.826,1.38,5.52,560.1,0
28,951.113,1.385,5.54,560.269,0
28.1,951.61,1.39,5.56,560.562,0
28.2,952.678,1.395,5.58,561.191,0
28.3,952.783,1.3995,5.598,561.253,0
28.4,953.566,1.4045,5.618,561.714,0
28.5,954.542,1.4095,5.638,562.289,0
28.6,954.69,1.414,5.656,562.376,0
28.7,955.578,1.419,5.676,562.899,0
28.8,956.364,1.424,5.696,563.363,0
28.9,956.982,1.4285,5.714,563.727,0
29,957.955,1.434,5.736,564.3,0
29.1,958.513,1.439,5.756,564.628,0
29.2,959.085,1.444,5.776,564.965,0
29.3,960.266,1.4495,5.798,565.661,0
29.4,960.351,1.454,5.816,565.711,0
29.5,961.188,1.4595,5.838,566.204,0
29.6,962.185,1.4645,5.858,566.791,0
29.7,962.281,1.4695,5.878,566.848,0
29.8,963.075,1.4745,5.898,567.316,0
29.9,963.831,1.4795,5.918,567.761,0
30,963.831,1.484,5.936,567.761,0
30.1,964.78,1.4895,5.958,568.32,0
30.2,965.275,1.494,5.976,568.612,0
30.3,965.683,1.4985,5.994,568.852,0
30.4,966.619,1.5035,6.014,569.403,0
30.5,967.199,1.5085,6.034,569.745,0
30.6,967.992,1.5135,6.054,570.212,0
30.7,968.865,1.519,6.076,570.727,0
30.8,969.278,1.524,6.096,570.97,0
30.9,969.997,1.5295,6.118,571.393,0
31,970.732,1.5345,6.138,571.826,0
31.1,970.878,1.539,6.156,571.912,0
31.2,971.893,1.5445,6.178,572.51,0
31.3,972.249,1.5495,6.198,572.72,0
31.4,972.42,1.5545,6.218,572.821,0
31.5,973.517,1.5595,6.238,573.467,0
31.6,973.755,1.564,6.256,573.607,0
31.7,973.913,1.569,6.276,573.7,0
31.8,974.996,1.574,6.296,574.338,0
31.9,975.25,1.5785,6.314,574.487,0
32,975.735,1.5835,6.334,574.773,0
32.1,976.635,1.5885,6.354,575.303,0
32.2,976.94,1.593,6.372,575.483,0
32.3,977.743,1.5985,6.394,575.956,0
32.4,978.713,1.6035,6.414,576.528,0
32.5,978.91,1.6085,6.434,576.643,0
32.6,979.859,1.614,6.456,577.203,0
32.7,980.209,1.6185,6.474,577.409,0
32.8,980.535,1.6235,6.494,577.6,0
32.9,981.525,1.629,6.516,578.184,0
33,981.7,1.634,6.536,578.287,0
33.1,982.029,1.639,6.556,578.481,0
33.2,983.1,1.644,6.576,579.112,0
33.3,982.921,1.6485,6.594,579.006,0
33.4,983.509,1.6535,6.614,579.353,0
33.5,984.098,1.6585,6.634,579.7,0
33.6,984.374,1.663,6.652,579.862,0
33.7,985.203,1.668,6.672,580.35,0
33.8,985.863,1.673,6.692,580.739,0
33.9,986.05,1.6775,6.71,580.849,0
34,987.108,1.683,6.732,581.473,0
34.1,987.595,1.688,6.752,581.759,0
34.2,987.936,1.6935,6.774,581.96,0
34.3,988.752,1.6985,6.794,582.441,0
34.4,989.042,1.7035,6.814,582.612,0
34.5,989.567,1.7085,6.834,582.921,0
34.6,990.319,1.7135,6.854,583.364,0
34.7,990.23,1.7185,6.874,583.312,0
34.8,990.897,1.7235,6.894,583.704,0
34.9,991.505,1.7285,6.914,584.063,0
35,991.332,1.733,6.932,583.961,0
35.1,992.034,1.738,6.952,584.374,0
35.2,992.409,1.7425,6.97,584.595,0
35.3,992.533,1.747,6.988,584.668,0
35.4,993.281,1.752,7.008,585.109,0
35.5,993.742,1.757,7.028,585.381,0
35.6,994.242,1.7615,7.046,585.675,0
35.7,995.032,1.767,7.068,586.14,0
35.8,995.494,1.772,7.088,586.412,0
35.9,996.03,1.777,7.108,586.728,0
36,996.703,1.782,7.128,587.125,0
36.1,996.89,1.787,7.148,587.235,0
36.2,997.764,1.7925,7.17,587.75,0
36.3,997.953,1.7975,7.19,587.861,0
36.4,997.878,1.802,7.208,587.817,0
36.5,998.91,1.8075,7.23,588.425,0
36.6,999.069,1.812,7.248,588.518,0
36.7,999.11,1.817,7.268,588.543,0
36.8,1000.081,1.822,7.288,589.114,0
36.9,1000.113,1.8265,7.306,589.133,0
37,1000.5,1.8315,7.326,589.361,0
37.1,1001.191,1.8365,7.346,589.769,0
37.2,1001.503,1.8415,7.366,589.952,0
37.3,1002.241,1.8465,7.386,590.387,0
37.4,1002.832,1.8515,7.406,590.735,0
37.5,1003.073,1.8565,7.426,590.877,0
37.6,1003.772,1.862,7.448,591.289,0
37.7,1004.103,1.867,7.468,591.484,0
37.8,1004.31,1.872,7.488,591.606,0
37.9,1005.045,1.8775,7.51,592.039,0
38,1004.979,1.882,7.528,592,0
38.1,1005.243,1.8875,7.55,592.155,0
38.2,1006.173,1.8925,7.57,592.703,0
38.3,1005.941,1.897,7.588,592.566,0
38.4,1006.3,1.902,7.608,592.778,0
38.5,1006.885,1.9065,7.626,593.123,0
38.6,1007.152,1.9115,7.646,593.28,0
38.7,1007.533,1.9165,7.666,593.504,0
38.8,1008.225,1.9215,7.686,593.912,0
38.9,1008.247,1.9265,7.706,593.925,0
39,1009.138,1.9315,7.726,594.45,0
39.1,1009.482,1.9365,7.746,594.652,0
39.2,1009.672,1.9415,7.766,594.764,0
39.3,1010.559,1.947,7.788,595.287,0
39.4,1010.662,1.952,7.808,595.347,0
39.5,1010.989,1.9575,7.83,595.54,0
39.6,1011.696,1.9625,7.85,595.957,0
39.7,1011.325,1.967,7.868,595.738,0
39.8,1011.967,1.9725,7.89,596.116,0
39.9,1012.405,1.977,7.908,596.374,0
40,1012.221,1.9815,7.926,596.266,0
40.1,1012.969,1.987,7.948,596.707,0
40.2,1013.138,1.9915,7.966,596.806,0
40.3,1013.556,1.9965,7.986,597.052,0
40.4,1014.299,2.0015,8.006,597.49,0
40.5,1014.539,2.006,8.024,597.631,0
40.6,1014.892,2.0115,8.046,597.839,0
40.7,1015.567,2.0165,8.066,598.237,0
40.8,1015.627,2.0215,8.086,598.272,0
40.9,1015.875,2.027,8.108,598.418,0
41,1016.584,2.032,8.128,598.836,0
41.1,1016.577,2.037,8.148,598.832,0
41.2,1017.361,2.0425,8.17,599.294,0
41.3,1017.621,2.0475,8.19,599.447,0
41.4,1017.538,2.052,8.208,599.398,0
41.5,1018.261,2.0575,8.23,599.824,0
41.6,1018.379,2.062,8.248,599.894,0
41.7,1018.117,2.067,8.268,599.739,0
41.8,1019.011,2.072,8.288,600.266,0
41.9,1018.977,2.0765,8.306,600.246,0
42,1019.169,2.0815,8.326,600.358,0
42.1,1019.994,2.0865,8.346,600.845,0
42.2,1020.034,2.0915,8.366,600.868,0
42.3,1020.74,2.0965,8.386,601.284,0
42.4,1021.14,2.1015,8.406,601.52,0
42.5,1021.353,2.1065,8.426,601.645,0
42.6,1022.201,2.112,8.448,602.145,0
42.7,1022.361,2.117,8.468,602.239,0
42.8,1022.436,2.122,8.488,602.283,0
42.9,1023.071,2.1275,8.51,602.657,0
43,1022.904,2.132,8.528,602.559,0
43.1,1023.135,2.1375,8.55,602.695,0
43.2,1023.751,2.1425,8.57,603.058,0
43.3,1023.399,2.147,8.588,602.85,0
43.4,1023.804,2.152,8.608,603.089,0
43.5,1024.453,2.157,8.628,603.472,0
43.6,1024.318,2.1615,8.646,603.392,0
43.7,1024.7,2.1665,8.666,603.617,0
43.8,1025.3,2.1715,8.686,603.97,0
43.9,1025.542,2.1765,8.706,604.113,0
44,1026.195,2.1815,8.726,604.497,0
44.1,1026.504,2.1865,8.746,604.679,0
44.2,1026.619,2.192,8.768,604.747,0
44.3,1027.34,2.197,8.788,605.172,0
44.4,1027.254,2.202,8.808,605.121,0
44.5,1027.546,2.2075,8.83,605.293,0
44.6,1028.152,2.2125,8.85,605.65,0
44.7,1027.777,2.217,8.868,605.429,0
44.8,1028.329,2.2225,8.89,605.754,0
44.9,1028.82,2.2275,8.91,606.044,0
45,1028.247,2.232,8.928,605.706,0
45.1,1028.862,2.237,8.948,606.068,0
45.2,1029.153,2.2415,8.966,606.24,0
45.3,1029.253,2.2465,8.986,606.299,0
45.4,1029.911,2.2515,9.006,606.686,0
45.5,1030.329,2.256,9.024,606.933,0
45.6,1030.403,2.2615,9.046,606.976,0
45.7,1031.144,2.2665,9.066,607.413,0
45.8,1031.171,2.2715,9.086,607.428,0
45.9,1031.475,2.277,9.108,607.607,0
46,1032.131,2.282,9.128,607.994,0
46.1,1031.867,2.287,9.148,607.839,0
46.2,1032.465,2.2925,9.17,608.191,0
46.3,1032.485,2.297,9.188,608.203,0
46.4,1032.435,2.302,9.208,608.173,0
46.5,1033.034,2.3075,9.23,608.526,0
46.6,1033.013,2.312,9.248,608.514,0
46.7,1032.882,2.3165,9.266,608.436,0
46.8,1033.486,2.3215,9.286,608.792,0
46.9,1033.396,2.3265,9.306,608.739,0
47,1033.619,2.331,9.324,608.87,0
47.1,1034.449,2.3365,9.346,609.36,0
47.2,1034.363,2.341,9.364,609.309,0
47.3,1034.927,2.3465,9.386,609.641,0
47.4,1035.45,2.3515,9.406,609.949,0
47.5,1035.477,2.3565,9.426,609.965,0
47.6,1036.17,2.362,9.448,610.374,0
47.7,1036.198,2.367,9.468,610.39,0
47.8,1036.124,2.372,9.488,610.346,0
47.9,1036.886,2.3775,9.51,610.795,0
48,1036.637,2.382,9.528,610.648,0
48.1,1036.648,2.387,9.548,610.655,0
48.2,1037.391,2.392,9.568,611.093,0
48.3,1037.012,2.3965,9.586,610.869,0
48.4,1037.362,2.402,9.608,611.076,0
48.5,1037.741,2.4065,9.626,611.299,0
48.6,1037.475,2.4115,9.646,611.142,0
48.7,1037.936,2.4165,9.666,611.414,0
48.8,1038.544,2.4215,9.686,611.772,0
48.9,1038.403,2.426,9.704,611.689,0
49,1039.008,2.4315,9.726,612.045,0
49.1,1039.376,2.4365,9.746,612.262,0
49.2,1039.461,2.4415,9.766,612.312,0
49.3,1040.098,2.447,9.788,612.687,0
49.4,1039.925,2.4515,9.806,612.586,0
49.5,1040.213,2.457,9.828,612.755,0
49.6,1040.758,2.462,9.848,613.076,0
49.7,1040.301,2.467,9.868,612.807,0
49.8,1040.732,2.472,9.888,613.061,0
49.9,1041.045,2.477,9.908,613.245,0
50,1040.66,2.4815,9.926,613.018,0
50.1,1041.205,2.4865,9.946,613.339,0
50.2,1041.271,2.4915,9.966,613.378,0
50.3,1041.276,2.496,9.984,613.381,0
50.4,1041.974,2.5015,10.006,613.792,0
50.5,1042.011,2.506,10.024,613.814,0
50.6,1042.247,2.511,10.044,613.953,0
50.7,1042.991,2.5165,10.066,614.392,0
50.8,1042.916,2.5215,10.086,614.347,0
50.9,1043.123,2.5265,10.106,614.469,0
51,1043.573,2.532,10.128,614.734,0
51.1,1043.348,2.537,10.148,614.602,0
51.2,1043.937,2.542,10.168,614.949,0
51.3,1044.001,2.547,10.188,614.986,0
51.4,1043.669,2.552,10.208,614.791,0
51.5,1044.427,2.5575,10.23,615.237,0
51.6,1044.295,2.5615,10.246,615.159,0
51.7,1044.088,2.5665,10.266,615.038,0
51.8,1044.521,2.5715,10.286,615.293,0
51.9,1044.6,2.576,10.304,615.339,0
52,1044.561,2.581,10.324,615.316,0
52.1,1045.344,2.586,10.344,615.778,0
52.2,1045.23,2.591,10.364,615.71,0
52.3,1045.727,2.596,10.384,616.003,0
52.4,1046.098,2.6015,10.406,616.222,0
52.5,1046.087,2.606,10.424,616.215,0
52.6,1046.6,2.6115,10.446,616.517,0
52.7,1046.612,2.6165,10.466,616.525,0
52.8,1046.496,2.6215,10.486,616.456,0
52.9,1047.265,2.627,10.508,616.909,0
53,1046.985,2.6315,10.526,616.744,0
53.1,1046.82,2.637,10.548,616.647,0
53.2,1047.453,2.642,10.568,617.02,0
53.3,1047.086,2.6465,10.586,616.804,0
53.4,1047.265,2.6515,10.606,616.909,0
53.5,1047.758,2.656,10.624,617.2,0
53.6,1047.697,2.661,10.644,617.164,0
53.7,1047.9,2.666,10.664,617.283,0
53.8,1048.246,2.671,10.684,617.487,0
53.9,1048.367,2.676,10.704,617.558,0
54,1049.003,2.6815,10.726,617.933,0
54.1,1049.082,2.686,10.744,617.979,0
54.2,1049.133,2.6915,10.766,618.009,0
54.3,1049.683,2.697,10.788,618.334,0
54.4,1049.469,2.7015,10.806,618.208,0
54.5,1049.586,2.707,10.828,618.276,0
54.6,1050.19,2.712,10.848,618.632,0
54.7,1049.593,2.717,10.868,618.281,0
54.8,1049.92,2.722,10.888,618.473,0
54.9,1050.279,2.727,10.908,618.684,0
55,1049.922,2.7315,10.926,618.474,0
55.1,1050.276,2.7365,10.946,618.683,0
55.2,1050.401,2.741,10.964,618.757,0
55.3,1050.324,2.746,10.984,618.711,0
55.4,1050.865,2.751,11.004,619.03,0
55.5,1050.94,2.756,11.024,619.074,0
55.6,1051.108,2.761,11.044,619.173,0
55.7,1051.625,2.7665,11.066,619.477,0
55.8,1051.516,2.7715,11.086,619.413,0
55.9,1051.87,2.7765,11.106,619.622,0
56,1052.431,2.7815,11.126,619.952,0
56.1,1051.831,2.7865,11.146,619.599,0
56.2,1052.405,2.792,11.168,619.937,0
56.3,1052.444,2.797,11.188,619.96,0
56.4,1052.15,2.8015,11.206,619.787,0
56.5,1052.803,2.807,11.228,620.171,0
56.6,1052.573,2.8115,11.246,620.036,0
56.7,1052.386,2.8165,11.266,619.926,0
56.8,1052.867,2.8215,11.286,620.209,0
56.9,1052.893,2.826,11.304,620.224,0
57,1052.865,2.831,11.324,620.208,0
57.1,1053.347,2.836,11.344,620.492,0
57.2,1053.355,2.841,11.364,620.496,0
57.3,1053.638,2.8465,11.386,620.664,0
57.4,1054.042,2.8515,11.406,620.902,0
57.5,1053.866,2.8565,11.426,620.798,0
57.6,1054.533,2.862,11.448,621.19,0
57.7,1054.389,2.867,11.468,621.106,0
57.8,1054.303,2.872,11.488,621.055,0
57.9,1054.743,2.8775,11.51,621.314,0
58,1054.543,2.882,11.528,621.196,0
58.1,1054.39,2.887,11.548,621.106,0
58.2,1054.863,2.892,11.568,621.385,0
58.3,1054.363,2.8965,11.586,621.09,0
58.4,1054.602,2.9015,11.606,621.231,0
58.5,1055.083,2.9065,11.626,621.515,0
58.6,1054.754,2.911,11.644,621.321,0
58.7,1055.172,2.9165,11.666,621.567,0
58.8,1055.375,2.921,11.684,621.686,0
58.9,1055.338,2.926,11.704,621.665,0
59,1056.003,2.9315,11.726,622.056,0
59.1,1055.985,2.9365,11.746,622.046,0
59.2,1055.889,2.9415,11.766,621.989,0
59.3,1056.517,2.947,11.788,622.359,0
59.4,1056.284,2.9515,11.806,622.222,0
59.5,1056.469,2.957,11.828,622.331,0
59.6,1056.876,2.962,11.848,622.57,0
