[TYPE]
Mixed CSV
[INFOMATION]
0,시험일자,2024-09-09
1,실무자,이재성
2,의뢰 기관,창원대학교
3,시험 속도,3 mm/min;
4,시편 명칭 / 재질,
5,시편 형상,사각시편
6,지름 [mm],
7,두께 [mm] / 폭 [mm],2.77 / 6.06
8,Gage length [mm],25
9,Area,16.7862
10,기타, / 
[DATA]
TIME - Second,ULM-T10 - kgf,Displacement - mm,Strain - %,Stress - MPa,Temp. - ℃
23.1,939.118,1.1355,4.542,548.303,0
23.2,940.597,1.141,4.564,549.166,0
23.3,941.47,1.146,4.584,549.676,0
23.4,942.698,1.151,4.604,550.393,0
23.5,943.907,1.156,4.624,551.099,0
23.6,944.568,1.161,4.644,551.484,0
23.7,946.082,1.1665,4.666,552.369,0
23.8,946.96,1.1715,4.686,552.882,0
23.9,947.54,1.176,4.704,553.22,0
24,949.019,1.1815,4.726,554.084,0
24.1,949.626,1.186,4.744,554.438,0
24.2,950.455,1.191,4.764,554.922,0
24.3,951.81,1.196,4.784,555.713,0
24.4,952.419,1.2005,4.802,556.069,0
24.5,953.375,1.2055,4.822,556.627,0
24.6,954.681,1.2105,4.842,557.389,0
24.7,955.471,1.215,4.86,557.851,0
24.8,956.586,1.2205,4.882,558.501,0
24.9,957.843,1.2255,4.902,559.235,0
25,958.57,1.2305,4.922,559.66,0
25.1,959.902,1.236,4.944,560.437,0
25.2,960.684,1.241,4.964,560.894,0
25.3,961.485,1.246,4.984,561.362,0
25.4,962.744,1.2515,5.006,562.097,0
25.5,963.445,1.256,5.024,562.506,0
25.6,964.201,1.261,5.044,562.947,0
25.7,965.506,1.266,5.064,563.709,0
25.8,965.83,1.2705,5.082,563.898,0
25.9,966.778,1.2755,5.102,564.452,0
26,968.041,1.2805,5.122,565.19,0
26.1,968.338,1.285,5.14,565.363,0
26.2,969.601,1.29,5.16,566.1,0
26.3,970.754,1.295,5.18,566.774,0
26.4,971.291,1.3,5.2,567.087,0
26.5,972.739,1.3055,5.222,567.933,0
26.6,973.472,1.31,5.24,568.361,0
26.7,974.08,1.3155,5.262,568.715,0
26.8,975.558,1.321,5.284,569.578,0
26.9,976.029,1.3255,5.302,569.853,0
27,976.813,1.331,5.324,570.311,0
27.1,977.968,1.336,5.344,570.985,0
27.2,978.322,1.3405,5.362,571.192,0
27.3,979.434,1.346,5.384,571.841,0
27.4,980.251,1.3505,5.402,572.318,0
27.5,980.397,1.3555,5.422,572.404,0
27.6,981.597,1.3605,5.442,573.104,0
27.7,982.372,1.365,5.46,573.557,0
27.8,982.869,1.37,5.48,573.847,0
27.9,984.106,1.375,5.5,574.569,0
28,984.83,1.38,5.52,574.992,0
28.1,985.661,1.385,5.54,575.477,0
28.2,986.949,1.39,5.56,576.229,0
28.3,987.456,1.395,5.58,576.525,0
28.4,988.354,1.4005,5.602,577.049,0
28.5,989.377,1.4055,5.622,577.646,0
28.6,989.741,1.4105,5.642,577.859,0
28.7,990.867,1.416,5.664,578.516,0
28.8,991.624,1.4205,5.682,578.958,0
28.9,991.8,1.4255,5.702,579.061,0
29,992.957,1.4305,5.722,579.737,0
29.1,993.343,1.435,5.74,579.962,0
29.2,993.742,1.44,5.76,580.195,0
29.3,995.081,1.445,5.78,580.977,0
29.4,995.37,1.4495,5.798,581.145,0
29.5,996.089,1.4545,5.818,581.565,0
29.6,997.221,1.4595,5.838,582.226,0
29.7,997.646,1.4645,5.858,582.474,0
29.8,998.696,1.4695,5.878,583.087,0
29.9,999.554,1.4745,5.898,583.588,0
30,1000.134,1.48,5.92,583.927,0
30.1,1001.181,1.485,5.94,584.538,0
30.2,1001.648,1.49,5.96,584.811,0
30.3,1002.156,1.495,5.98,585.107,0
30.4,1003.464,1.5005,6.002,585.871,0
30.5,1003.458,1.505,6.02,585.868,0
30.6,1004.191,1.5105,6.042,586.295,0
30.7,1005.05,1.5155,6.062,586.797,0
30.8,1005.105,1.52,6.08,586.829,0
30.9,1005.922,1.525,6.1,587.306,0
31,1006.905,1.53,6.12,587.88,0
31.1,1006.997,1.5345,6.138,587.934,0
31.2,1007.957,1.5395,6.158,588.494,0
31.3,1008.764,1.5445,6.178,588.965,0
31.4,1009.221,1.5495,6.198,589.232,0
31.5,1010.285,1.5545,6.218,589.854,0
31.6,1010.848,1.5595,6.238,590.182,0
31.7,1011.563,1.5645,6.258,590.6,0
31.8,1012.502,1.57,6.28,591.148,0
31.9,1012.764,1.5745,6.298,591.301,0
32,1013.361,1.58,6.32,591.649,0
32.1,1014.235,1.585,6.34,592.16,0
32.2,1014.378,1.59,6.36,592.243,0
32.3,1015.257,1.595,6.38,592.757,0
32.4,1015.803,1.6,6.4,593.075,0
32.5,1015.941,1.6045,6.418,593.156,0
32.6,1016.863,1.6095,6.438,593.694,0
32.7,1017.199,1.614,6.456,593.89,0
32.8,1017.638,1.619,6.476,594.146,0
32.9,1018.572,1.624,6.496,594.692,0
33,1019.242,1.629,6.516,595.083,0
33.1,1019.847,1.634,6.536,595.436,0
33.2,1020.701,1.6395,6.558,595.935,0
33.3,1021.04,1.644,6.576,596.133,0
33.4,1021.71,1.6495,6.598,596.524,0
33.5,1022.518,1.6545,6.618,596.996,0
33.6,1022.603,1.6595,6.638,597.046,0
33.7,1023.605,1.665,6.66,597.631,0
33.8,1023.988,1.67,6.68,597.854,0
33.9,1024.1,1.6745,6.698,597.919,0
34,1025.141,1.68,6.72,598.527,0
34.1,1025.238,1.6845,6.738,598.584,0
34.2,1025.499,1.6895,6.758,598.736,0
34.3,1026.3,1.694,6.776,599.204,0
34.4,1026.556,1.699,6.796,599.353,0
34.5,1027.037,1.704,6.816,599.634,0
34.6,1027.971,1.7085,6.834,600.179,0
34.7,1028.247,1.7135,6.854,600.341,0
34.8,1029.162,1.719,6.876,600.875,0
34.9,1029.926,1.724,6.896,601.321,0
35,1030.071,1.729,6.916,601.406,0
35.1,1030.96,1.734,6.936,601.925,0
35.2,1031.303,1.739,6.956,602.125,0
35.3,1031.607,1.744,6.976,602.302,0
35.4,1032.617,1.7495,6.998,602.892,0
35.5,1032.604,1.754,7.016,602.884,0
35.6,1032.898,1.7595,7.038,603.056,0
35.7,1033.776,1.764,7.056,603.569,0
35.8,1033.755,1.769,7.076,603.556,0
35.9,1034.158,1.774,7.096,603.792,0
36,1035.102,1.7785,7.114,604.343,0
36.1,1034.922,1.7835,7.134,604.238,0
36.2,1035.666,1.7885,7.154,604.672,0
36.3,1036.305,1.7935,7.174,605.045,0
36.4,1036.537,1.798,7.192,605.181,0
36.5,1037.592,1.8035,7.214,605.797,0
36.6,1037.951,1.8085,7.234,606.007,0
36.7,1038.149,1.814,7.256,606.122,0
36.8,1039.19,1.819,7.276,606.73,0
36.9,1039.216,1.824,7.296,606.745,0
37,1039.67,1.829,7.316,607.01,0
37.1,1040.391,1.834,7.336,607.431,0
37.2,1040.262,1.839,7.356,607.355,0
37.3,1041.035,1.844,7.376,607.807,0
37.4,1041.215,1.849,7.396,607.912,0
37.5,1041.129,1.8535,7.414,607.862,0
37.6,1041.873,1.8585,7.434,608.296,0
37.7,1042.158,1.863,7.452,608.463,0
37.8,1042.192,1.8675,7.47,608.482,0
37.9,1042.942,1.8725,7.49,608.92,0
38,1043.473,1.8775,7.51,609.23,0
38.1,1043.82,1.8825,7.53,609.433,0
38.2,1044.781,1.8875,7.55,609.994,0
38.3,1045.09,1.8925,7.57,610.174,0
38.4,1045.619,1.898,7.592,610.483,0
38.5,1045.973,1.903,7.612,610.69,0
38.6,1046.011,1.908,7.632,610.712,0
38.7,1046.824,1.913,7.652,611.187,0
38.8,1046.905,1.918,7.672,611.234,0
38.9,1047.08,1.923,7.692,611.336,0
39,1047.937,1.928,7.712,611.837,0
39.1,1047.692,1.9325,7.73,611.693,0
39.2,1047.777,1.9375,7.75,611.743,0
39.3,1048.771,1.9425,7.77,612.324,0
39.4,1048.733,1.947,7.788,612.301,0
39.5,1048.945,1.952,7.808,612.425,0
39.6,1049.755,1.957,7.828,612.898,0
39.7,1049.878,1.962,7.848,612.97,0
39.8,1050.536,1.9675,7.87,613.354,0
39.9,1051.214,1.972,7.888,613.75,0
40,1051.231,1.9775,7.91,613.76,0
40.1,1052.134,1.983,7.932,614.287,0
40.2,1052.19,1.9875,7.95,614.32,0
40.3,1052.134,1.993,7.972,614.287,0
40.4,1053.034,1.998,7.992,614.813,0
40.5,1052.839,2.003,8.012,614.699,0
40.6,1053.124,2.008,8.032,614.865,0
40.7,1053.775,2.013,8.052,615.245,0
40.8,1053.43,2.0175,8.07,615.043,0
40.9,1054.029,2.023,8.092,615.393,0
41,1054.406,2.0275,8.11,615.614,0
41.1,1054.444,2.032,8.128,615.636,0
41.2,1055.032,2.0375,8.15,615.979,0
41.3,1055.32,2.042,8.168,616.147,0
41.4,1055.581,2.047,8.188,616.3,0
41.5,1056.206,2.0525,8.21,616.665,0
41.6,1056.31,2.0575,8.23,616.725,0
41.7,1056.55,2.0625,8.25,616.866,0
41.8,1057.346,2.068,8.272,617.33,0
41.9,1057.288,2.0725,8.29,617.296,0
42,1057.804,2.078,8.312,617.597,0
42.1,1058.188,2.083,8.332,617.822,0
42.2,1057.856,2.088,8.352,617.628,0
42.3,1058.576,2.093,8.372,618.048,0
42.4,1058.637,2.098,8.392,618.084,0
42.5,1058.382,2.1025,8.41,617.935,0
42.6,1059.097,2.1075,8.43,618.352,0
42.7,1059.309,2.112,8.448,618.476,0
42.8,1059.374,2.117,8.468,618.514,0
42.9,1060.118,2.122,8.488,618.948,0
43,1060.094,2.127,8.508,618.935,0
43.1,1060.432,2.132,8.528,619.132,0
43.2,1061.226,2.1375,8.55,619.595,0
43.3,1061.116,2.1425,8.57,619.531,0
43.4,1061.568,2.148,8.592,619.795,0
43.5,1061.952,2.153,8.612,620.019,0
43.6,1061.924,2.158,8.632,620.003,0
43.7,1062.5,2.163,8.652,620.339,0
43.8,1062.466,2.168,8.672,620.319,0
43.9,1062.307,2.173,8.692,620.226,0
44,1063.075,2.178,8.712,620.675,0
44.1,1062.895,2.183,8.732,620.57,0
44.2,1062.671,2.1875,8.75,620.439,0
44.3,1063.391,2.1925,8.77,620.86,0
44.4,1063.421,2.197,8.788,620.877,0
44.5,1063.569,2.202,8.808,620.963,0
44.6,1064.184,2.207,8.828,621.323,0
44.7,1064.217,2.212,8.848,621.342,0
44.8,1064.71,2.2175,8.87,621.629,0
44.9,1065.066,2.222,8.888,621.837,0
45,1065.061,2.2275,8.91,621.835,0
45.1,1065.831,2.233,8.932,622.284,0
45.2,1065.624,2.2375,8.95,622.163,0
45.3,1065.685,2.243,8.972,622.199,0
45.4,1066.452,2.248,8.992,622.647,0
45.5,1066.014,2.253,9.012,622.391,0
45.6,1066.15,2.258,9.032,622.47,0
45.7,1066.601,2.263,9.052,622.734,0
45.8,1066.3,2.2675,9.07,622.558,0
45.9,1066.665,2.2725,9.09,622.771,0
46,1067.07,2.2775,9.11,623.007,0
46.1,1066.89,2.282,9.128,622.902,0
46.2,1067.398,2.287,9.148,623.199,0
46.3,1067.653,2.292,9.168,623.348,0
46.4,1067.683,2.297,9.188,623.365,0
46.5,1068.419,2.3025,9.21,623.795,0
46.6,1068.452,2.3075,9.23,623.814,0
46.7,1068.482,2.3125,9.25,623.832,0
46.8,1069.167,2.318,9.272,624.231,0
46.9,1069.108,2.3225,9.29,624.197,0
47,1069.219,2.328,9.312,624.262,0
47.1,1069.533,2.333,9.332,624.445,0
47.2,1069,2.338,9.352,624.134,0
47.3,1069.536,2.343,9.372,624.447,0
47.4,1069.678,2.348,9.392,624.53,0
47.5,1069.223,2.3525,9.41,624.264,0
47.6,1069.753,2.3575,9.43,624.574,0
47.7,1069.923,2.362,9.448,624.673,0
47.8,1069.86,2.367,9.468,624.636,0
47.9,1070.339,2.372,9.488,624.916,0
48,1070.387,2.377,9.508,624.944,0
48.1,1070.706,2.382,9.528,625.13,0
48.2,1071.241,2.387,9.548,625.442,0
48.3,1071.139,2.392,9.568,625.383,0
48.4,1071.383,2.3975,9.59,625.526,0
48.5,1071.797,2.4025,9.61,625.767,0
48.6,1071.219,2.4075,9.63,625.43,0
48.7,1071.802,2.413,9.652,625.77,0
48.8,1071.911,2.418,9.672,625.834,0
48.9,1071.61,2.4225,9.69,625.658,0
49,1072.285,2.428,9.712,626.052,0
49.1,1071.902,2.4325,9.73,625.829,0
49.2,1071.728,2.4375,9.75,625.727,0
49.3,1072.335,2.442,9.768,626.081,0
49.4,1072.005,2.447,9.788,625.889,0
49.5,1072.255,2.452,9.808,626.035,0
49.6,1072.798,2.457,9.828,626.352,0
49.7,1072.897,2.462,9.848,626.409,0
49.8,1073.004,2.467,9.868,626.472,0
49.9,1073.389,2.472,9.888,626.697,0
50,1073.281,2.477,9.908,626.633,0
50.1,1073.931,2.4825,9.93,627.013,0
50.2,1073.683,2.4875,9.95,626.869,0
50.3,1073.446,2.4925,9.97,626.73,0
50.4,1074.065,2.498,9.992,627.091,0
50.5,1073.626,2.5025,10.01,626.835,0
50.6,1073.733,2.508,10.032,626.898,0
50.7,1074.173,2.513,10.052,627.154,0
50.8,1073.576,2.5175,10.07,626.806,0
50.9,1073.652,2.5225,10.09,626.85,0
51,1074.14,2.5275,10.11,627.135,0
51.1,1073.756,2.532,10.128,626.911,0
51.2,1073.962,2.537,10.148,627.031,0
51.3,1074.245,2.542,10.168,627.197,0
51.4,1074.435,2.547,10.188,627.308,0
51.5,1074.742,2.552,10.208,627.486,0
51.6,1074.783,2.557,10.228,627.511,0
51.7,1074.843,2.5625,10.25,627.546,0
51.8,1075.122,2.5675,10.27,627.708,0
51.9,1074.859,2.5725,10.29,627.555,0
52,1075.097,2.578,10.312,627.694,0
52.1,1075.253,2.583,10.332,627.785,0
52.2,1074.71,2.5875,10.35,627.468,0
52.3,1075.036,2.593,10.372,627.658,0
52.4,1075.051,2.5975,10.39,627.667,0
52.5,1074.503,2.602,10.408,627.347,0
52.6,1075.156,2.6075,10.43,627.728,0
52.7,1075.156,2.612,10.448,627.728,0
52.8,1074.767,2.617,10.468,627.501,0
52.9,1075.44,2.622,10.488,627.894,0
53,1075.351,2.627,10.508,627.842,0
53.1,1075.338,2.632,10.528,627.835,0
53.2,1075.892,2.637,10.548,628.158,0
53.3,1075.74,2.642,10.568,628.069,0
53.4,1076.08,2.6475,10.59,628.268,0
53.5,1076.141,2.6525,10.61,628.304,0
53.6,1075.755,2.6575,10.63,628.078,0
53.7,1076.178,2.663,10.652,628.325,0
53.8,1076.094,2.668,10.672,628.276,0
53.9,1075.558,2.673,10.692,627.963,0
54,1076.093,2.678,10.712,628.275,0
54.1,1075.622,2.6825,10.73,628.001,0
54.2,1075.252,2.6875,10.75,627.784,0
54.3,1076.038,2.6925,10.77,628.243,0
54.4,1075.735,2.697,10.788,628.066,0
54.5,1075.548,2.702,10.808,627.957,0
54.6,1076.175,2.707,10.828,628.323,0
54.7,1075.887,2.712,10.848,628.155,0
54.8,1076.118,2.717,10.868,628.29,0
54.9,1076.375,2.722,10.888,628.44,0
55,1076.166,2.727,10.908,628.318,0
55.1,1076.529,2.7325,10.93,628.53,0
55.2,1076.447,2.7375,10.95,628.482,0
55.3,1076.066,2.7425,10.97,628.26,0
55.4,1076.607,2.748,10.992,628.575,0
55.5,1076.179,2.7525,11.01,628.326,0
55.6,1076.123,2.7575,11.03,628.293,0
55.7,1076.464,2.7625,11.05,628.492,0
55.8,1075.7,2.767,11.068,628.046,0
55.9,1075.645,2.772,11.088,628.014,0
56,1075.955,2.777,11.108,628.195,0
56.1,1075.56,2.7815,11.126,627.964,0
56.2,1075.986,2.787,11.148,628.213,0
56.3,1076.095,2.7915,11.166,628.277,0
56.4,1075.846,2.7965,11.186,628.131,0
56.5,1076.377,2.802,11.208,628.441,0
56.6,1076.08,2.807,11.228,628.268,0
56.7,1076.178,2.812,11.248,628.325,0
56.8,1076.527,2.8175,11.27,628.529,0
56.9,1076.185,2.8225,11.29,628.329,0
57,1076.089,2.828,11.312,628.273,0
57.1,1076.268,2.833,11.332,628.377,0
57.2,1075.626,2.8375,11.35,628.003,0
57.3,1075.741,2.843,11.372,628.07,0
57.4,1075.802,2.8475,11.39,628.106,0
57.5,1075.177,2.852,11.408,627.741,0
57.6,1075.585,2.8575,11.43,627.979,0
57.7,1075.47,2.862,11.448,627.911,0
57.8,1074.996,2.8665,11.466,627.635,0
57.9,1075.607,2.872,11.488,627.992,0
58,1075.352,2.8765,11.506,627.843,0
58.1,1075.366,2.882,11.528,627.851,0
58.2,1075.705,2.887,11.548,628.049,0
58.3,1075.431,2.892,11.568,627.889,0
58.4,1075.516,2.8975,11.59,627.939,0
58.5,1075.664,2.9025,11.61,628.025,0
58.6,1075.166,2.9075,11.63,627.734,0
58.7,1075.296,2.913,11.652,627.81,0
58.8,1075.156,2.9175,11.67,627.728,0
58.9,1074.755,2.9225,11.69,627.494,0
59,1075.208,2.928,11.712,627.759,0
59.1,1074.547,2.9325,11.73,627.373,0
59.2,1074.254,2.9375,11.75,627.202,0
59.3,1074.794,2.9425,11.77,627.517,0
59.4,1074.253,2.947,11.788,627.201,0
59.5,1074.336,2.952,11.808,627.25,0
