[TYPE]
Mixed CSV
[INFOMATION]
0,시험일자,2024-09-09
1,실무자,이재성
2,의뢰 기관,창원대학교
3,시험 속도,3 mm/min;
4,시편 명칭 / 재질,
5,시편 형상,사각시편
6,지름 [mm],
7,두께 [mm] / 폭 [mm],2.77 / 6.07
8,Gage length [mm],25
9,Area,16.8139
10,기타, / 
[DATA]
TIME - Second,ULM-T10 - kgf,Displacement - mm,Strain - %,Stress - MPa,Temp. - ℃
8.7,646.384,0.425,1.7,376.768,0
8.8,651.465,0.4305,1.722,379.73,0
8.9,657.29,0.4355,1.742,383.126,0
9,661.962,0.4405,1.762,385.849,0
9.1,666.926,0.446,1.784,388.743,0
9.2,672.534,0.4505,1.802,392.011,0
9.3,676.573,0.4555,1.822,394.365,0
9.4,681.575,0.4605,1.842,397.281,0
9.5,686.183,0.4655,1.862,399.967,0
9.6,690.086,0.47,1.88,402.242,0
9.7,694.775,0.475,1.9,404.975,0
9.8,699.066,0.4795,1.918,407.476,0
9.9,702.985,0.4845,1.938,409.761,0
10,707.677,0.4895,1.958,412.495,0
10.1,711.817,0.4945,1.978,414.909,0
10.2,716.046,0.4995,1.998,417.374,0
10.3,720.858,0.5045,2.018,420.179,0
10.4,724.721,0.5095,2.038,422.43,0
10.5,729.099,0.515,2.06,424.982,0
10.6,733.501,0.52,2.08,427.548,0
10.7,737.068,0.525,2.1,429.627,0
10.8,741.39,0.53,2.12,432.146,0
10.9,745.089,0.535,2.14,434.302,0
11,748.296,0.54,2.16,436.172,0
11.1,752.57,0.545,2.18,438.663,0
11.2,755.636,0.5495,2.198,440.45,0
11.3,758.851,0.5545,2.218,442.324,0
11.4,762.652,0.5595,2.238,444.54,0
11.5,765.536,0.564,2.256,446.221,0
11.6,768.706,0.569,2.276,448.069,0
11.7,772.321,0.574,2.296,450.176,0
11.8,775.085,0.5785,2.314,451.787,0
11.9,778.683,0.584,2.336,453.884,0
12,781.871,0.589,2.356,455.742,0
12.1,784.738,0.594,2.376,457.414,0
12.2,788.06,0.5995,2.398,459.35,0
12.3,790.72,0.604,2.416,460.9,0
12.4,793.514,0.6095,2.438,462.529,0
12.5,796.721,0.6145,2.458,464.398,0
12.6,798.838,0.6195,2.478,465.632,0
12.7,801.337,0.6245,2.498,467.089,0
12.8,804.277,0.6295,2.518,468.802,0
12.9,805.953,0.634,2.536,469.779,0
13,808.239,0.639,2.556,471.112,0
13.1,810.8,0.6435,2.574,472.604,0
13.2,812.652,0.6485,2.594,473.684,0
13.3,815.108,0.6535,2.614,475.116,0
13.4,817.376,0.6585,2.634,476.437,0
13.5,819.368,0.6635,2.654,477.599,0
13.6,821.879,0.6685,2.674,479.062,0
13.7,823.895,0.6735,2.694,480.238,0
13.8,825.976,0.6785,2.714,481.451,0
13.9,828.482,0.684,2.736,482.911,0
14,829.989,0.689,2.756,483.79,0
14.1,832.126,0.694,2.776,485.035,0
14.2,834.218,0.699,2.796,486.255,0
14.3,835.616,0.704,2.816,487.069,0
14.4,837.731,0.709,2.836,488.302,0
14.5,839.608,0.714,2.856,489.397,0
14.6,840.804,0.7185,2.874,490.094,0
14.7,842.844,0.7235,2.894,491.283,0
14.8,844.343,0.728,2.912,492.156,0
14.9,845.929,0.733,2.932,493.081,0
15,848.03,0.738,2.952,494.306,0
15.1,849.54,0.7425,2.97,495.186,0
15.2,851.207,0.748,2.992,496.158,0
15.3,853.255,0.753,3.012,497.351,0
15.4,854.789,0.758,3.032,498.245,0
15.5,856.541,0.7635,3.054,499.266,0
15.6,858.176,0.768,3.072,500.219,0
15.7,859.552,0.773,3.092,501.021,0
15.8,861.516,0.7785,3.114,502.166,0
15.9,862.824,0.7835,3.134,502.929,0
16,863.975,0.788,3.152,503.6,0
16.1,866.003,0.7935,3.174,504.781,0
16.2,867.042,0.798,3.192,505.387,0
16.3,868.267,0.8025,3.21,506.101,0
16.4,870.007,0.8075,3.23,507.115,0
16.5,871.024,0.812,3.248,507.708,0
16.6,872.434,0.8175,3.27,508.531,0
16.7,874.212,0.822,3.288,509.567,0
16.8,875.248,0.827,3.308,510.17,0
16.9,876.955,0.8325,3.33,511.166,0
17,878.469,0.8375,3.35,512.048,0
17.1,879.576,0.8425,3.37,512.693,0
17.2,881.493,0.848,3.392,513.811,0
17.3,882.366,0.8525,3.41,514.32,0
17.4,883.503,0.858,3.432,514.982,0
17.5,885.365,0.863,3.452,516.067,0
17.6,885.941,0.8675,3.47,516.403,0
17.7,887.135,0.873,3.492,517.099,0
17.8,888.691,0.8775,3.51,518.006,0
17.9,889.344,0.882,3.528,518.387,0
18,890.671,0.887,3.548,519.16,0
18.1,891.755,0.892,3.568,519.792,0
18.2,892.562,0.8965,3.586,520.263,0
18.3,893.837,0.9015,3.606,521.006,0
18.4,895.079,0.906,3.624,521.73,0
18.5,895.874,0.911,3.644,522.193,0
18.6,897.404,0.916,3.664,523.085,0
18.7,898.447,0.921,3.684,523.693,0
18.8,899.134,0.9255,3.702,524.093,0
18.9,900.601,0.9305,3.722,524.949,0
19,901.388,0.9355,3.742,525.407,0
19.1,902.553,0.9405,3.762,526.086,0
19.2,903.702,0.9455,3.782,526.756,0
19.3,904.326,0.95,3.8,527.12,0
19.4,905.673,0.9555,3.822,527.905,0
19.5,906.604,0.96,3.84,528.448,0
19.6,907.034,0.965,3.86,528.698,0
19.7,908.34,0.97,3.88,529.46,0
19.8,909.196,0.9745,3.898,529.958,0
19.9,909.969,0.9795,3.918,530.409,0
20,911.222,0.9845,3.938,531.139,0
20.1,912.155,0.9895,3.958,531.683,0
20.2,913.171,0.9945,3.978,532.275,0
20.3,914.585,0.9995,3.998,533.099,0
20.4,915.274,1.0045,4.018,533.501,0
20.5,916.478,1.01,4.04,534.203,0
20.6,917.381,1.015,4.06,534.73,0
20.7,918.073,1.02,4.08,535.133,0
20.8,919.432,1.0255,4.102,535.925,0
20.9,920.272,1.03,4.12,536.415,0
21,920.99,1.035,4.14,536.833,0
21.1,922.222,1.04,4.16,537.551,0
21.2,922.69,1.045,4.18,537.824,0
21.3,923.359,1.05,4.2,538.214,0
21.4,924.691,1.0545,4.218,538.99,0
21.5,925.297,1.0595,4.238,539.343,0
21.6,926.211,1.064,4.256,539.876,0
21.7,927.521,1.069,4.276,540.64,0
21.8,928.084,1.074,4.296,540.968,0
21.9,929.353,1.0795,4.318,541.708,0
22,930.28,1.0845,4.338,542.248,0
22.1,930.992,1.0895,4.358,542.663,0
22.2,932.409,1.095,4.38,543.489,0
22.3,933.174,1.0995,4.398,543.935,0
22.4,933.924,1.105,4.42,544.372,0
22.5,935.202,1.11,4.44,545.117,0
22.6,935.638,1.1145,4.458,545.371,0
22.7,936.447,1.12,4.48,545.843,0
22.8,937.59,1.125,4.5,546.509,0
22.9,937.917,1.1295,4.518,546.699,0
23,938.737,1.1345,4.538,547.178,0
23.1,939.943,1.139,4.556,547.88,0
23.2,940.391,1.144,4.576,548.141,0
23.3,941.616,1.149,4.596,548.855,0
23.4,942.718,1.154,4.616,549.498,0
23.5,943.302,1.159,4.636,549.838,0
23.6,944.638,1.164,4.656,550.617,0
23.7,945.293,1.169,4.676,550.999,0
23.8,946.164,1.1745,4.698,551.506,0
23.9,947.437,1.1795,4.718,552.249,0
24,947.728,1.1845,4.738,552.418,0
24.1,948.688,1.19,4.76,552.978,0
24.2,949.726,1.195,4.78,553.583,0
24.3,950.198,1.1995,4.798,553.858,0
24.4,951.307,1.205,4.82,554.504,0
24.5,952.128,1.2095,4.838,554.983,0
24.6,952.273,1.214,4.856,555.067,0
24.7,953.643,1.2195,4.878,555.866,0
24.8,954.237,1.224,4.896,556.212,0
24.9,954.886,1.2285,4.914,556.59,0
25,955.889,1.234,4.936,557.175,0
25.1,956.793,1.2385,4.954,557.702,0
25.2,957.672,1.244,4.976,558.214,0
25.3,958.877,1.249,4.996,558.917,0
25.4,959.348,1.254,5.016,559.191,0
25.5,960.398,1.2595,5.038,559.804,0
25.6,961.189,1.264,5.056,560.264,0
25.7,961.747,1.269,5.076,560.59,0
25.8,962.884,1.2745,5.098,561.252,0
25.9,963.388,1.2795,5.118,561.546,0
26,963.831,1.2845,5.138,561.804,0
26.1,964.928,1.2895,5.158,562.444,0
26.2,965.616,1.294,5.176,562.845,0
26.3,965.986,1.299,5.196,563.06,0
26.4,967.333,1.304,5.216,563.846,0
26.5,967.642,1.3085,5.234,564.026,0
26.6,968.468,1.3135,5.254,564.507,0
26.7,969.498,1.3185,5.274,565.108,0
26.8,970.001,1.3235,5.294,565.401,0
26.9,971.024,1.3285,5.314,565.997,0
27,972.04,1.3335,5.334,566.589,0
27.1,972.458,1.3385,5.354,566.833,0
27.2,973.871,1.344,5.376,567.657,0
27.3,974.197,1.349,5.396,567.846,0
27.4,974.901,1.354,5.416,568.257,0
27.5,976.02,1.3595,5.438,568.909,0
27.6,976.282,1.364,5.456,569.062,0
27.7,977.052,1.3695,5.478,569.511,0
27.8,978.073,1.374,5.496,570.106,0
27.9,978.258,1.3785,5.514,570.214,0
28,979.045,1.384,5.536,570.672,0
28.1,979.795,1.3885,5.554,571.11,0
28.2,980.202,1.393,5.572,571.347,0
28.3,981.219,1.3985,5.594,571.94,0
28.4,982.051,1.403,5.612,572.424,0
28.5,982.695,1.408,5.632,572.8,0
28.6,983.864,1.4135,5.654,573.482,0
28.7,984.352,1.4185,5.674,573.766,0
28.8,985.123,1.4235,5.694,574.215,0
28.9,986.026,1.429,5.716,574.741,0
29,986.304,1.4335,5.734,574.903,0
29.1,987.231,1.439,5.756,575.444,0
29.2,988.169,1.444,5.776,575.99,0
29.3,988.296,1.4485,5.794,576.065,0
29.4,989.463,1.454,5.816,576.745,0
29.5,989.95,1.4585,5.834,577.029,0
29.6,989.995,1.4635,5.854,577.055,0
29.7,991.103,1.4685,5.874,577.701,0
29.8,991.612,1.473,5.892,577.998,0
29.9,992.29,1.478,5.912,578.393,0
30,993.256,1.483,5.932,578.956,0
30.1,993.722,1.488,5.952,579.228,0
30.2,994.4,1.493,5.972,579.623,0
30.3,995.452,1.498,5.992,580.236,0
30.4,995.911,1.503,6.012,580.504,0
30.5,996.833,1.5085,6.034,581.041,0
30.6,997.603,1.5135,6.054,581.489,0
30.7,997.862,1.5185,6.074,581.64,0
30.8,998.991,1.524,6.096,582.299,0
30.9,999.212,1.5285,6.114,582.428,0
31,999.753,1.5335,6.134,582.743,0
31.1,1000.716,1.539,6.156,583.304,0
31.2,1000.909,1.5435,6.174,583.416,0
31.3,1001.369,1.548,6.192,583.685,0
31.4,1002.452,1.5535,6.214,584.316,0
31.5,1002.592,1.558,6.232,584.398,0
31.6,1003.279,1.563,6.252,584.798,0
31.7,1004.363,1.568,6.272,585.43,0
31.8,1004.567,1.5725,6.29,585.549,0
31.9,1005.392,1.578,6.312,586.03,0
32,1006.264,1.583,6.332,586.538,0
32.1,1006.863,1.588,6.352,586.887,0
32.2,1007.745,1.5935,6.374,587.401,0
32.3,1008.177,1.598,6.392,587.653,0
32.4,1008.519,1.6035,6.414,587.852,0
32.5,1009.586,1.6085,6.434,588.474,0
32.6,1009.596,1.6135,6.454,588.48,0
32.7,1010.366,1.6185,6.474,588.929,0
32.8,1011.168,1.6235,6.494,589.397,0
32.9,1011.206,1.628,6.512,589.418,0
33,1011.965,1.633,6.532,589.861,0
33.1,1012.68,1.638,6.552,590.278,0
33.2,1012.988,1.6425,6.57,590.457,0
33.3,1013.735,1.6475,6.59,590.893,0
33.4,1014.434,1.6525,6.61,591.3,0
33.5,1014.807,1.6575,6.63,591.518,0
33.6,1015.956,1.663,6.652,592.188,0
33.7,1016.297,1.668,6.672,592.386,0
33.8,1016.926,1.673,6.692,592.753,0
33.9,1017.79,1.678,6.712,593.256,0
34,1017.871,1.683,6.732,593.304,0
34.1,1018.798,1.6885,6.754,593.844,0
34.2,1019.391,1.6935,6.774,594.19,0
34.3,1019.405,1.698,6.792,594.198,0
34.4,1020.242,1.7035,6.814,594.685,0
34.5,1020.827,1.708,6.832,595.027,0
34.6,1020.872,1.713,6.852,595.053,0
34.7,1021.668,1.718,6.872,595.517,0
34.8,1022.023,1.7225,6.89,595.724,0
34.9,1022.413,1.7275,6.91,595.951,0
35,1023.387,1.7325,6.93,596.518,0
35.1,1023.813,1.737,6.948,596.767,0
35.2,1024.446,1.7425,6.97,597.136,0
35.3,1025.345,1.7475,6.99,597.66,0
35.4,1025.631,1.7525,7.01,597.826,0
35.5,1026.171,1.758,7.032,598.141,0
35.6,1026.911,1.7625,7.05,598.573,0
35.7,1027.075,1.7675,7.07,598.669,0
35.8,1027.98,1.773,7.092,599.196,0
35.9,1028.264,1.778,7.112,599.361,0
36,1028.459,1.783,7.132,599.475,0
36.1,1029.363,1.788,7.152,600.002,0
36.2,1029.511,1.7925,7.17,600.088,0
36.3,1029.753,1.7975,7.19,600.23,0
36.4,1030.777,1.8025,7.21,600.826,0
36.5,1030.899,1.807,7.228,600.897,0
36.6,1031.393,1.812,7.248,601.185,0
36.7,1032.158,1.817,7.268,601.631,0
36.8,1032.445,1.822,7.288,601.799,0
36.9,1033.301,1.827,7.308,602.297,0
37,1033.934,1.832,7.328,602.666,0
37.1,1034.103,1.8375,7.35,602.765,0
37.2,1035.125,1.8425,7.37,603.36,0
37.3,1035.411,1.8475,7.39,603.527,0
37.4,1035.549,1.853,7.412,603.608,0
37.5,1036.611,1.858,7.432,604.227,0
37.6,1036.478,1.863,7.452,604.149,0
37.7,1037.093,1.868,7.472,604.508,0
37.8,1037.735,1.873,7.492,604.882,0
37.9,1037.534,1.8775,7.51,604.765,0
38,1038.377,1.8825,7.53,605.256,0
38.1,1038.847,1.887,7.548,605.53,0
38.2,1038.851,1.892,7.568,605.532,0
38.3,1039.629,1.897,7.588,605.986,0
38.4,1040.359,1.902,7.608,606.412,0
38.5,1040.722,1.907,7.628,606.623,0
38.6,1041.396,1.912,7.648,607.016,0
38.7,1041.863,1.917,7.668,607.288,0
38.8,1042.227,1.9225,7.69,607.5,0
38.9,1043.052,1.9275,7.71,607.981,0
39,1043.131,1.9325,7.73,608.027,0
39.1,1043.833,1.938,7.752,608.436,0
39.2,1044.333,1.943,7.772,608.728,0
39.3,1044.215,1.9475,7.79,608.659,0
39.4,1044.998,1.953,7.812,609.115,0
39.5,1045.299,1.9575,7.83,609.291,0
39.6,1045.226,1.9625,7.85,609.249,0
39.7,1046.236,1.9675,7.87,609.837,0
39.8,1046.365,1.972,7.888,609.912,0
39.9,1046.709,1.977,7.908,610.113,0
40,1047.39,1.982,7.928,610.51,0
40.1,1047.777,1.987,7.948,610.735,0
40.2,1048.261,1.992,7.968,611.017,0
40.3,1048.995,1.997,7.988,611.445,0
40.4,1049.257,2.002,8.008,611.598,0
40.5,1049.858,2.008,8.032,611.949,0
40.6,1050.302,2.0125,8.05,612.207,0
40.7,1050.322,2.0175,8.07,612.219,0
40.8,1051.123,2.023,8.092,612.686,0
40.9,1051.344,2.028,8.112,612.815,0
41,1051.416,2.033,8.132,612.856,0
41.1,1052.149,2.038,8.152,613.284,0
41.2,1052.035,2.0425,8.17,613.217,0
41.3,1052.243,2.0475,8.19,613.338,0
41.4,1053.008,2.0525,8.21,613.784,0
41.5,1053.076,2.057,8.228,613.824,0
41.6,1053.408,2.062,8.248,614.018,0
41.7,1054.433,2.067,8.268,614.615,0
41.8,1054.444,2.072,8.288,614.621,0
41.9,1055.057,2.077,8.308,614.979,0
42,1055.684,2.082,8.328,615.344,0
42.1,1055.966,2.087,8.348,615.509,0
42.2,1056.908,2.0925,8.37,616.058,0
42.3,1056.992,2.0975,8.39,616.107,0
42.4,1057.072,2.1025,8.41,616.153,0
42.5,1057.828,2.108,8.432,616.594,0
42.6,1057.577,2.1125,8.45,616.448,0
42.7,1058.024,2.118,8.472,616.708,0
42.8,1058.757,2.1225,8.49,617.135,0
42.9,1058.482,2.1275,8.51,616.975,0
43,1059.078,2.1325,8.53,617.323,0
43.1,1059.532,2.137,8.548,617.587,0
43.2,1059.66,2.142,8.568,617.662,0
43.3,1060.239,2.147,8.588,617.999,0
43.4,1060.675,2.152,8.608,618.253,0
43.5,1060.943,2.157,8.628,618.41,0
43.6,1061.937,2.1625,8.65,618.989,0
43.7,1061.875,2.1675,8.67,618.953,0
43.8,1062.297,2.1725,8.69,619.199,0
43.9,1062.995,2.178,8.712,619.606,0
44,1062.917,2.1825,8.73,619.56,0
44.1,1063.475,2.188,8.752,619.886,0
44.2,1063.957,2.193,8.772,620.166,0
44.3,1063.65,2.198,8.792,619.988,0
44.4,1064.303,2.2035,8.814,620.368,0
44.5,1064.465,2.208,8.832,620.462,0
44.6,1064.517,2.2125,8.85,620.493,0
44.7,1065.11,2.218,8.872,620.839,0
44.8,1065.273,2.2225,8.89,620.933,0
44.9,1065.368,2.227,8.908,620.989,0
45,1066.112,2.2325,8.93,621.423,0
45.1,1066.272,2.237,8.948,621.516,0
45.2,1066.587,2.242,8.968,621.7,0
45.3,1067.457,2.2475,8.99,622.206,0
45.4,1067.587,2.2525,9.01,622.282,0
45.5,1068.202,2.258,9.032,622.641,0
45.6,1068.465,2.263,9.052,622.794,0
45.7,1068.376,2.268,9.072,622.742,0
45.8,1068.965,2.2735,9.094,623.086,0
45.9,1069.227,2.278,9.112,623.238,0
46,1069.32,2.283,9.132,623.293,0
46.1,1069.99,2.288,9.152,623.683,0
46.2,1069.736,2.2925,9.17,623.535,0
46.3,1069.731,2.298,9.192,623.532,0
46.4,1070.459,2.3025,9.21,623.956,0
46.5,1070.366,2.3075,9.23,623.902,0
46.6,1070.72,2.3125,9.25,624.109,0
46.7,1071.524,2.3175,9.27,624.577,0
46.8,1071.561,2.322,9.288,624.599,0
46.9,1072.207,2.3275,9.31,624.976,0
47,1072.737,2.3325,9.33,625.284,0
47.1,1072.845,2.3375,9.35,625.347,0
47.2,1073.281,2.343,9.372,625.601,0
47.3,1073.428,2.348,9.392,625.687,0
47.4,1073.735,2.3535,9.414,625.866,0
47.5,1074.3,2.3585,9.434,626.195,0
47.6,1074.095,2.3635,9.454,626.076,0
47.7,1074.378,2.3685,9.474,626.241,0
47.8,1074.897,2.3735,9.494,626.543,0
47.9,1074.683,2.378,9.512,626.418,0
48,1074.977,2.383,9.532,626.59,0
48.1,1075.43,2.388,9.552,626.854,0
48.2,1075.226,2.3925,9.57,626.735,0
48.3,1075.988,2.3975,9.59,627.179,0
48.4,1076.275,2.4025,9.61,627.347,0
48.5,1076.299,2.4075,9.63,627.36,0
48.6,1077.057,2.413,9.652,627.802,0
48.7,1077.216,2.418,9.672,627.895,0
48.8,1077.372,2.423,9.692,627.986,0
48.9,1078.071,2.428,9.712,628.394,0
49,1077.949,2.433,9.732,628.322,0
49.1,1078.233,2.4385,9.754,628.488,0
49.2,1078.717,2.4435,9.774,628.77,0
49.3,1078.578,2.448,9.792,628.689,0
49.4,1079.026,2.4535,9.814,628.95,0
49.5,1079.088,2.458,9.832,628.986,0
49.6,1078.905,2.463,9.852,628.879,0
49.7,1079.485,2.468,9.872,629.217,0
49.8,1079.594,2.473,9.892,629.281,0
49.9,1079.674,2.4775,9.91,629.328,0
50,1080.416,2.483,9.932,629.76,0
50.1,1080.574,2.4875,9.95,629.853,0
50.2,1080.896,2.493,9.972,630.04,0
50.3,1081.346,2.498,9.992,630.302,0
50.4,1081.559,2.503,10.012,630.426,0
50.5,1081.849,2.5085,10.034,630.595,0
50.6,1082.217,2.5135,10.054,630.81,0
50.7,1082.077,2.5185,10.074,630.728,0
50.8,1082.733,2.524,10.096,631.111,0
50.9,1082.645,2.5285,10.114,631.059,0
51,1082.546,2.5335,10.134,631.002,0
51.1,1083.16,2.539,10.156,631.36,0
51.2,1082.922,2.5435,10.174,631.221,0
51.3,1082.931,2.5485,10.194,631.226,0
51.4,1083.513,2.5535,10.214,631.565,0
51.5,1083.464,2.558,10.232,631.537,0
51.6,1083.665,2.563,10.252,631.654,0
51.7,1084.347,2.568,10.272,632.052,0
51.8,1084.236,2.573,10.292,631.987,0
51.9,1084.794,2.578,10.312,632.312,0
52,1085.223,2.583,10.332,632.562,0
52.1,1085.196,2.588,10.352,632.547,0
52.2,1085.76,2.5935,10.374,632.875,0
52.3,1085.898,2.5985,10.394,632.956,0
52.4,1085.827,2.604,10.416,632.914,0
52.5,1086.492,2.609,10.436,633.302,0
52.6,1086.181,2.6135,10.454,633.12,0
52.7,1086.351,2.619,10.476,633.22,0
52.8,1086.845,2.624,10.496,633.508,0
52.9,1086.45,2.628,10.512,633.277,0
53,1086.805,2.6335,10.534,633.484,0
53.1,1087.131,2.638,10.552,633.675,0
53.2,1087.01,2.643,10.572,633.604,0
53.3,1087.527,2.648,10.592,633.905,0
53.4,1087.913,2.653,10.612,634.13,0
53.5,1087.921,2.658,10.632,634.135,0
53.6,1088.631,2.6635,10.654,634.549,0
53.7,1088.445,2.668,10.672,634.44,0
53.8,1088.679,2.6735,10.694,634.576,0
53.9,1089.128,2.679,10.716,634.838,0
54,1088.89,2.684,10.736,634.7,0
54.1,1089.131,2.6895,10.758,634.84,0
54.2,1089.526,2.694,10.776,635.07,0
54.3,1089.188,2.699,10.796,634.873,0
54.4,1089.774,2.704,10.816,635.215,0
54.5,1089.96,2.709,10.836,635.323,0
54.6,1089.43,2.7135,10.854,635.015,0
54.7,1089.985,2.719,10.876,635.338,0
54.8,1090.041,2.7235,10.894,635.37,0
54.9,1090.118,2.728,10.912,635.416,0
55,1090.551,2.7335,10.934,635.668,0
55.1,1090.599,2.738,10.952,635.696,0
55.2,1090.926,2.7435,10.974,635.887,0
55.3,1091.497,2.7485,10.994,636.219,0
55.4,1091.467,2.7535,11.014,636.202,0
55.5,1091.862,2.759,11.036,636.432,0
55.6,1092.141,2.764,11.056,636.595,0
55.7,1091.762,2.769,11.076,636.374,0
55.8,1092.349,2.7745,11.098,636.716,0
55.9,1092.365,2.779,11.116,636.725,0
56,1092.179,2.784,11.136,636.616,0
56.1,1092.66,2.7895,11.158,636.897,0
56.2,1092.464,2.794,11.176,636.783,0
56.3,1092.305,2.799,11.196,636.69,0
56.4,1092.789,2.804,11.216,636.972,0
56.5,1092.55,2.8085,11.234,636.833,0
56.6,1092.688,2.8135,11.254,636.913,0
56.7,1093.331,2.8185,11.274,637.288,0
56.8,1093.317,2.8235,11.294,637.28,0
56.9,1093.705,2.8285,11.314,637.506,0
57,1094.131,2.8335,11.334,637.755,0
57.1,1094.054,2.8385,11.354,637.709,0
57.2,1094.539,2.844,11.376,637.992,0
57.3,1094.314,2.849,11.396,637.861,0
57.4,1094.283,2.8545,11.418,637.843,0
57.5,1094.894,2.8595,11.438,638.199,0
57.6,1094.551,2.864,11.456,638,0
57.7,1094.604,2.8695,11.478,638.03,0
57.8,1094.954,2.8745,11.498,638.234,0
57.9,1094.63,2.879,11.516,638.046,0
58,1094.872,2.884,11.536,638.186,0
58.1,1095.113,2.889,11.556,638.327,0
58.2,1094.943,2.8935,11.574,638.228,0
58.3,1095.342,2.8985,11.594,638.46,0
58.4,1095.588,2.9035,11.614,638.604,0
58.5,1095.568,2.9085,11.634,638.592,0
58.6,1096.269,2.914,11.656,639.001,0
58.7,1096.393,2.919,11.676,639.073,0
58.8,1096.235,2.924,11.696,638.981,0
58.9,1096.562,2.9295,11.718,639.171,0
59,1096.25,2.934,11.736,638.99,0
59.1,1096.592,2.9395,11.758,639.189,0
59.2,1096.783,2.9445,11.778,639.3,0
59.3,1096.285,2.9495,11.798,639.01,0
59.4,1096.926,2.9545,11.818,639.383,0
