[TYPE]
Mixed CSV
[INFOMATION]
0,시험일자,2024-09-09
1,실무자,이재성
2,의뢰 기관,창원대학교
3,시험 속도,3 mm/min;
4,시편 명칭 / 재질,
5,시편 형상,사각시편
6,지름 [mm],
7,두께 [mm] / 폭 [mm],2.92 / 6.07
8,Gage length [mm],25
9,Area,17.7244
10,기타, / 
[DATA]
TIME - Second,ULM-T10 - kgf,Displacement - mm,Strain - %,Stress - MPa,Temp. - ℃
98.1,1160.794,4.8825,19.53,641.854,0
98.2,1161.153,4.888,19.552,642.053,0
98.3,1161.079,4.8925,19.57,642.012,0
98.4,1160.843,4.898,19.592,641.881,0
98.5,1161.308,4.903,19.612,642.138,0
98.6,1160.837,4.908,19.632,641.878,0
98.7,1160.914,4.9135,19.654,641.921,0
98.8,1160.781,4.9185,19.674,641.847,0
98.9,1160.208,4.9235,19.694,641.53,0
99,1160.599,4.929,19.716,641.746,0
99.1,1160.149,4.9335,19.734,641.497,0
99.2,1159.573,4.9385,19.754,641.179,0
99.3,1159.946,4.944,19.776,641.385,0
99.4,1159.29,4.948,19.792,641.022,0
99.5,1158.767,4.953,19.812,640.733,0
99.6,1159.278,4.958,19.832,641.016,0
99.7,1158.559,4.962,19.848,640.618,0
99.8,1158.466,4.967,19.868,640.567,0
99.9,1158.914,4.972,19.888,640.815,0
100,1158.486,4.9765,19.906,640.578,0
100.1,1158.747,4.982,19.928,640.722,0
100.2,1158.678,4.9865,19.946,640.684,0
100.3,1158.012,4.9915,19.966,640.316,0
100.4,1158.425,4.997,19.988,640.544,0
100.5,1158.241,5.002,20.008,640.443,0
100.6,1157.82,5.007,20.028,640.209,0
100.7,1158.146,5.012,20.048,640.39,0
100.8,1157.354,5.017,20.068,639.952,0
100.9,1157.213,5.022,20.088,639.874,0
101,1157.387,5.027,20.108,639.97,0
101.1,1156.314,5.0315,20.126,639.377,0
101.2,1156.38,5.0365,20.146,639.413,0
101.3,1156.409,5.0415,20.166,639.429,0
101.4,1155.933,5.046,20.184,639.166,0
101.5,1155.995,5.051,20.204,639.2,0
101.6,1156.029,5.056,20.224,639.219,0
101.7,1155.746,5.061,20.244,639.063,0
101.8,1155.683,5.0665,20.266,639.028,0
101.9,1155.63,5.071,20.284,638.998,0
102,1155.428,5.0765,20.306,638.887,0
102.1,1155.632,5.082,20.328,639,0
102.2,1154.693,5.0865,20.346,638.48,0
102.3,1154.829,5.092,20.368,638.556,0
102.4,1154.745,5.097,20.388,638.509,0
102.5,1153.762,5.102,20.408,637.966,0
102.6,1153.799,5.107,20.428,637.986,0
102.7,1153.322,5.112,20.448,637.722,0
102.8,1152.58,5.1165,20.466,637.312,0
102.9,1152.945,5.1215,20.486,637.514,0
103,1152.659,5.126,20.504,637.356,0
103.1,1151.947,5.131,20.524,636.962,0
103.2,1152.372,5.136,20.544,637.197,0
103.3,1151.957,5.141,20.564,636.968,0
103.4,1151.574,5.146,20.584,636.756,0
103.5,1151.949,5.1515,20.606,636.964,0
103.6,1151.272,5.1565,20.626,636.589,0
103.7,1151.309,5.162,20.648,636.609,0
103.8,1151.151,5.1665,20.666,636.522,0
103.9,1150.313,5.172,20.688,636.059,0
104,1150.438,5.177,20.708,636.128,0
104.1,1149.747,5.182,20.728,635.746,0
104.2,1149.131,5.187,20.748,635.405,0
104.3,1149.429,5.192,20.768,635.57,0
104.4,1148.528,5.1965,20.786,635.072,0
104.5,1148.032,5.2015,20.806,634.797,0
104.6,1148.281,5.2065,20.826,634.935,0
104.7,1147.622,5.2115,20.846,634.57,0
104.8,1147.22,5.2165,20.866,634.348,0
104.9,1147.409,5.2215,20.886,634.453,0
105,1146.76,5.226,20.904,634.094,0
105.1,1146.778,5.2315,20.926,634.104,0
105.2,1146.695,5.2365,20.946,634.058,0
105.3,1146.139,5.2415,20.966,633.751,0
105.4,1146.164,5.247,20.988,633.765,0
105.5,1145.352,5.252,21.008,633.316,0
105.6,1144.67,5.2575,21.03,632.938,0
105.7,1144.995,5.2625,21.05,633.118,0
105.8,1143.957,5.2675,21.07,632.544,0
105.9,1143.749,5.2725,21.09,632.429,0
106,1143.417,5.2775,21.11,632.246,0
106.1,1142.576,5.282,21.128,631.78,0
106.2,1142.154,5.287,21.148,631.547,0
106.3,1142.172,5.292,21.168,631.557,0
106.4,1141.459,5.2965,21.186,631.163,0
106.5,1141.093,5.302,21.208,630.961,0
106.6,1141.086,5.3065,21.226,630.957,0
106.7,1140.33,5.3115,21.246,630.539,0
106.8,1140.627,5.317,21.268,630.703,0
106.9,1139.986,5.322,21.288,630.349,0
107,1139.47,5.327,21.308,630.063,0
107.1,1139.611,5.332,21.328,630.141,0
107.2,1138.604,5.337,21.348,629.584,0
107.3,1138.263,5.3425,21.37,629.395,0
107.4,1138.051,5.3475,21.39,629.279,0
107.5,1136.88,5.352,21.408,628.631,0
107.6,1136.837,5.3575,21.43,628.607,0
107.7,1136.3,5.362,21.448,628.31,0
107.8,1135.387,5.367,21.468,627.805,0
107.9,1135.338,5.372,21.488,627.778,0
108,1134.739,5.3765,21.506,627.447,0
108.1,1133.997,5.3815,21.526,627.037,0
108.2,1134.29,5.3865,21.546,627.199,0
108.3,1133.513,5.3915,21.566,626.769,0
108.4,1133.209,5.3965,21.586,626.601,0
108.5,1133.157,5.402,21.608,626.572,0
108.6,1132.286,5.407,21.628,626.091,0
108.7,1131.977,5.4125,21.65,625.92,0
108.8,1131.454,5.4175,21.67,625.631,0
108.9,1130.717,5.4225,21.69,625.223,0
109,1130.75,5.428,21.712,625.241,0
109.1,1129.595,5.4325,21.73,624.603,0
109.2,1128.737,5.4375,21.75,624.129,0
109.3,1128.882,5.443,21.772,624.209,0
109.4,1127.883,5.4475,21.79,623.656,0
109.5,1127.074,5.452,21.808,623.209,0
109.6,1127.189,5.457,21.828,623.272,0
109.7,1126.046,5.462,21.848,622.64,0
109.8,1125.759,5.467,21.868,622.482,0
109.9,1125.734,5.472,21.888,622.468,0
110,1124.999,5.4765,21.906,622.061,0
110.1,1124.737,5.482,21.928,621.917,0
110.2,1124.244,5.487,21.948,621.644,0
110.3,1123.46,5.492,21.968,621.21,0
110.4,1123.406,5.4975,21.99,621.181,0
110.5,1122.322,5.5025,22.01,620.581,0
110.6,1121.556,5.5075,22.03,620.158,0
110.7,1121.671,5.513,22.052,620.221,0
110.8,1120.45,5.5175,22.07,619.546,0
110.9,1119.919,5.523,22.092,619.252,0
111,1119.544,5.5275,22.11,619.045,0
111.1,1118.351,5.532,22.128,618.386,0
111.2,1118.14,5.5375,22.15,618.269,0
111.3,1117.662,5.542,22.168,618.005,0
111.4,1116.809,5.547,22.188,617.533,0
111.5,1116.331,5.552,22.208,617.269,0
111.6,1115.87,5.557,22.228,617.013,0
111.7,1115.408,5.562,22.248,616.758,0
111.8,1115.176,5.5675,22.27,616.63,0
111.9,1114.287,5.572,22.288,616.139,0
112,1113.544,5.5775,22.31,615.728,0
112.1,1113.302,5.5825,22.33,615.594,0
112.2,1112.105,5.5875,22.35,614.932,0
112.3,1111.737,5.593,22.372,614.728,0
112.4,1111.164,5.598,22.392,614.411,0
112.5,1109.878,5.603,22.412,613.7,0
112.6,1109.747,5.608,22.432,613.628,0
112.7,1108.782,5.613,22.452,613.095,0
112.8,1107.575,5.6175,22.47,612.427,0
112.9,1107.364,5.6225,22.49,612.31,0
113,1106.701,5.6275,22.51,611.944,0
113.1,1105.779,5.632,22.528,611.434,0
113.2,1105.81,5.637,22.548,611.451,0
113.3,1104.8,5.642,22.568,610.892,0
113.4,1104.219,5.647,22.588,610.571,0
113.5,1103.957,5.652,22.608,610.426,0
113.6,1102.978,5.6575,22.63,609.885,0
113.7,1102.541,5.6625,22.65,609.643,0
113.8,1101.843,5.668,22.672,609.257,0
113.9,1100.681,5.6725,22.69,608.615,0
114,1100.504,5.678,22.712,608.517,0
114.1,1099.306,5.683,22.732,607.855,0
114.2,1098.405,5.688,22.752,607.357,0
114.3,1098.158,5.693,22.772,607.22,0
114.4,1097.041,5.6975,22.79,606.602,0
114.5,1095.967,5.7025,22.81,606.009,0
114.6,1095.696,5.7075,22.83,605.858,0
114.7,1094.571,5.712,22.848,605.237,0
114.8,1094.057,5.717,22.868,604.952,0
114.9,1093.927,5.722,22.888,604.88,0
115,1092.761,5.727,22.908,604.236,0
115.1,1092.336,5.7325,22.93,604.001,0
115.2,1091.569,5.7375,22.95,603.577,0
115.3,1090.624,5.7425,22.97,603.054,0
115.4,1090.307,5.748,22.992,602.879,0
115.5,1089.083,5.753,23.012,602.202,0
115.6,1088.212,5.758,23.032,601.72,0
115.7,1087.667,5.7635,23.054,601.419,0
115.8,1086.253,5.768,23.072,600.637,0
115.9,1085.637,5.773,23.092,600.296,0
116,1085.04,5.778,23.112,599.966,0
116.1,1083.673,5.7825,23.13,599.21,0
116.2,1083.205,5.788,23.152,598.952,0
116.3,1082.509,5.7925,23.17,598.567,0
116.4,1081.236,5.797,23.188,597.863,0
116.5,1080.875,5.8025,23.21,597.663,0
116.6,1080.035,5.807,23.228,597.199,0
116.7,1079.141,5.812,23.248,596.704,0
116.8,1078.754,5.8175,23.27,596.491,0
116.9,1077.935,5.8225,23.29,596.038,0
117,1076.893,5.8275,23.31,595.462,0
117.1,1076.151,5.833,23.332,595.051,0
117.2,1075.063,5.838,23.352,594.45,0
117.3,1074.226,5.843,23.372,593.987,0
117.4,1073.686,5.848,23.392,593.688,0
117.5,1072.149,5.853,23.412,592.838,0
117.6,1071.675,5.858,23.432,592.576,0
117.7,1070.706,5.863,23.452,592.041,0
117.8,1069.159,5.8675,23.47,591.185,0
117.9,1068.801,5.873,23.492,590.987,0
118,1067.842,5.8775,23.51,590.457,0
118.1,1066.751,5.882,23.528,589.854,0
118.2,1066.262,5.8875,23.55,589.583,0
118.3,1065.331,5.892,23.568,589.069,0
118.4,1064.34,5.8975,23.59,588.52,0
118.5,1063.936,5.9025,23.61,588.297,0
118.6,1062.586,5.9075,23.63,587.55,0
118.7,1061.778,5.913,23.652,587.104,0
118.8,1060.978,5.918,23.672,586.662,0
118.9,1059.525,5.923,23.692,585.858,0
119,1058.876,5.9285,23.714,585.499,0
119.1,1057.629,5.933,23.732,584.809,0
119.2,1056.504,5.938,23.752,584.188,0
119.3,1055.989,5.9435,23.774,583.903,0
119.4,1054.411,5.948,23.792,583.03,0
119.5,1053.126,5.953,23.812,582.319,0
119.6,1052.789,5.958,23.832,582.133,0
119.7,1051.492,5.9625,23.85,581.416,0
119.8,1050.395,5.9675,23.87,580.81,0
119.9,1049.896,5.9725,23.89,580.534,0
120,1048.67,5.977,23.908,579.856,0
120.1,1048.002,5.9825,23.93,579.486,0
120.2,1046.918,5.9875,23.95,578.887,0
120.3,1045.804,5.9925,23.97,578.271,0
120.4,1045.126,5.998,23.992,577.896,0
120.5,1043.667,6.003,24.012,577.089,0
120.6,1042.307,6.008,24.032,576.337,0
120.7,1041.773,6.0135,24.054,576.042,0
120.8,1040.135,6.018,24.072,575.137,0
120.9,1039.221,6.023,24.092,574.631,0
121,1038.292,6.028,24.112,574.117,0
121.1,1036.652,6.0325,24.13,573.21,0
121.2,1035.752,6.038,24.152,572.713,0
121.3,1034.994,6.0425,24.17,572.294,0
121.4,1033.398,6.047,24.188,571.411,0
121.5,1032.857,6.0525,24.21,571.112,0
121.6,1031.727,6.057,24.228,570.487,0
121.7,1030.376,6.062,24.248,569.74,0
121.8,1029.703,6.0675,24.27,569.368,0
121.9,1028.336,6.0725,24.29,568.612,0
122,1027.05,6.078,24.312,567.901,0
122.1,1026.409,6.083,24.332,567.546,0
122.2,1024.612,6.088,24.352,566.553,0
122.3,1023.638,6.0935,24.374,566.014,0
122.4,1022.605,6.098,24.392,565.443,0
122.5,1020.782,6.103,24.412,564.435,0
122.6,1019.959,6.1085,24.434,563.98,0
122.7,1018.712,6.113,24.452,563.291,0
122.8,1017.006,6.1175,24.47,562.347,0
122.9,1016.456,6.123,24.492,562.043,0
123,1014.903,6.1275,24.51,561.185,0
123.1,1013.552,6.132,24.528,560.438,0
123.2,1012.764,6.1375,24.55,560.002,0
123.3,1011.45,6.142,24.568,559.275,0
123.4,1010.373,6.1475,24.59,558.679,0
123.5,1009.298,6.1525,24.61,558.085,0
123.6,1007.803,6.1575,24.63,557.259,0
123.7,1006.82,6.1625,24.65,556.715,0
123.8,1005.523,6.168,24.672,555.998,0
123.9,1003.738,6.1725,24.69,555.011,0
124,1002.777,6.178,24.712,554.48,0
124.1,1001.116,6.183,24.732,553.561,0
124.2,999.709,6.188,24.752,552.783,0
124.3,998.702,6.193,24.772,552.226,0
124.4,996.856,6.1975,24.79,551.205,0
124.5,995.446,6.2025,24.81,550.426,0
124.6,994.499,6.2075,24.83,549.902,0
124.7,992.768,6.212,24.848,548.945,0
124.8,991.568,6.217,24.868,548.282,0
124.9,990.705,6.222,24.888,547.805,0
125,989.054,6.227,24.908,546.892,0
125.1,987.964,6.2325,24.93,546.288,0
125.2,986.701,6.2375,24.95,545.591,0
125.3,984.861,6.2425,24.97,544.573,0
125.4,983.972,6.248,24.992,544.081,0
125.5,982.143,6.253,25.012,543.07,0
125.6,980.43,6.258,25.032,542.123,0
125.7,979.41,6.2635,25.054,541.559,0
125.8,977.222,6.268,25.072,540.349,0
125.9,975.77,6.273,25.092,539.546,0
126,974.661,6.278,25.112,538.933,0
126.1,972.604,6.2825,25.13,537.796,0
126.2,971.176,6.288,25.152,537.006,0
126.3,969.845,6.2925,25.17,536.27,0
126.4,968.059,6.297,25.188,535.282,0
126.5,966.789,6.3025,25.21,534.58,0
126.6,965.354,6.307,25.228,533.787,0
126.7,963.533,6.312,25.248,532.78,0
126.8,962.549,6.3175,25.27,532.235,0
126.9,960.5,6.3225,25.29,531.103,0
127,958.975,6.3275,25.31,530.259,0
127.1,957.518,6.333,25.332,529.454,0
127.2,955.475,6.338,25.352,528.324,0
127.3,953.896,6.343,25.372,527.451,0
127.4,952.317,6.348,25.392,526.578,0
127.5,950.188,6.353,25.412,525.401,0
127.6,948.593,6.3585,25.434,524.519,0
127.7,946.797,6.363,25.452,523.525,0
127.8,944.688,6.3675,25.47,522.359,0
127.9,943.537,6.373,25.492,521.723,0
128,941.44,6.3775,25.51,520.564,0
128.1,939.592,6.382,25.528,519.542,0
128.2,938.305,6.3875,25.55,518.83,0
128.3,936.261,6.392,25.568,517.7,0
128.4,934.358,6.3975,25.59,516.648,0
128.5,932.643,6.4025,25.61,515.699,0
128.6,930.679,6.4075,25.63,514.614,0
128.7,928.772,6.413,25.652,513.559,0
128.8,926.546,6.418,25.672,512.328,0
128.9,923.908,6.423,25.692,510.87,0
129,919.977,6.4285,25.714,508.696,0
129.1,576.089,6.4355,25.742,318.545,0
129.2,45.314,6.441,25.764,25.056,0
129.3,3.251,6.4465,25.786,1.798,0
129.4,-0.645,6.4505,25.802,-0.357,0
129.5,-1.088,6.4555,25.822,-0.602,0
129.6,-1.182,6.4605,25.842,-0.654,0
129.7,-1.33,6.465,25.86,-0.735,0
129.8,-1.327,6.47,25.88,-0.734,0
129.9,-1.386,6.475,25.9,-0.766,0
130,-1.366,6.48,25.92,-0.755,0
130.1,-1.315,6.485,25.94,-0.727,0
130.2,-1.308,6.49,25.96,-0.723,0
130.3,-1.315,6.4955,25.982,-0.727,0
130.4,-1.482,6.5005,26.002,-0.82,0
130.5,-1.457,6.5055,26.022,-0.806,0
130.6,-1.554,6.511,26.044,-0.859,0
130.7,-1.256,6.516,26.064,-0.694,0
130.8,-1.386,6.5205,26.082,-0.766,0
130.9,-1.48,6.526,26.104,-0.818,0
131,-1.383,6.531,26.124,-0.765,0
131.1,-1.342,6.5355,26.142,-0.742,0
