[TYPE]
Mixed CSV
[INFOMATION]
0,시험일자,2024-09-09
1,실무자,이재성
2,의뢰 기관,창원대학교
3,시험 속도,3 mm/min;
4,시편 명칭 / 재질,
5,시편 형상,사각시편
6,지름 [mm],
7,두께 [mm] / 폭 [mm],2.99 / 6.03
8,Gage length [mm],25
9,Area,18.0297
10,기타, / 
[DATA]
TIME - Second,ULM-T10 - kgf,Displacement - mm,Strain - %,Stress - MPa,Temp. - ℃
13.4,832.022,0.658,2.632,452.271,0
13.5,834.825,0.663,2.652,453.795,0
13.6,837.702,0.668,2.672,455.359,0
13.7,840.129,0.673,2.692,456.678,0
13.8,843.018,0.678,2.712,458.249,0
13.9,845.646,0.683,2.732,459.677,0
14,847.87,0.688,2.752,460.886,0
14.1,850.638,0.6935,2.774,462.391,0
14.2,852.789,0.698,2.792,463.56,0
14.3,854.941,0.703,2.812,464.73,0
14.4,857.717,0.7085,2.834,466.238,0
14.5,859.432,0.713,2.852,467.171,0
14.6,861.358,0.7185,2.874,468.218,0
14.7,863.834,0.7235,2.894,469.563,0
14.8,865.133,0.728,2.912,470.27,0
14.9,866.957,0.733,2.932,471.261,0
15,869.091,0.7375,2.95,472.421,0
15.1,870.392,0.742,2.968,473.128,0
15.2,872.356,0.7475,2.99,474.196,0
15.3,874.333,0.752,3.008,475.271,0
15.4,875.812,0.7575,3.03,476.075,0
15.5,877.927,0.7625,3.05,477.224,0
15.6,879.478,0.7675,3.07,478.067,0
15.7,880.959,0.7725,3.09,478.872,0
15.8,882.962,0.778,3.112,479.961,0
15.9,884.016,0.7825,3.13,480.534,0
16,885.725,0.788,3.152,481.463,0
16.1,887.499,0.793,3.172,482.427,0
16.2,888.432,0.7975,3.19,482.934,0
16.3,890.253,0.803,3.212,483.924,0
16.4,891.488,0.8075,3.23,484.596,0
16.5,892.324,0.812,3.248,485.05,0
16.6,894.159,0.8175,3.27,486.048,0
16.7,895.294,0.822,3.288,486.665,0
16.8,896.571,0.827,3.308,487.359,0
16.9,898.19,0.832,3.328,488.239,0
17,899.334,0.8365,3.346,488.861,0
17.1,900.462,0.842,3.368,489.474,0
17.2,902.194,0.847,3.388,490.415,0
17.3,903.249,0.852,3.408,490.989,0
17.4,904.653,0.857,3.428,491.752,0
17.5,906.103,0.862,3.448,492.54,0
17.6,907.094,0.867,3.468,493.079,0
17.7,908.572,0.8725,3.49,493.882,0
17.8,909.664,0.877,3.508,494.476,0
17.9,910.506,0.882,3.528,494.933,0
18,912.316,0.8875,3.55,495.917,0
18.1,913.091,0.892,3.568,496.339,0
18.2,914.034,0.897,3.588,496.851,0
18.3,915.644,0.902,3.608,497.727,0
18.4,916.498,0.9065,3.626,498.191,0
18.5,917.534,0.9115,3.646,498.754,0
18.6,919.031,0.9165,3.666,499.568,0
18.7,920.108,0.9215,3.686,500.153,0
18.8,921.522,0.9265,3.706,500.922,0
18.9,922.758,0.9315,3.726,501.593,0
19,923.544,0.9365,3.746,502.021,0
19.1,925.143,0.942,3.768,502.89,0
19.2,926.176,0.9465,3.786,503.452,0
19.3,927.164,0.952,3.808,503.989,0
19.4,928.737,0.957,3.828,504.844,0
19.5,929.4,0.9615,3.846,505.204,0
19.6,930.557,0.967,3.868,505.833,0
19.7,932.052,0.972,3.888,506.645,0
19.8,932.622,0.9765,3.906,506.955,0
19.9,933.781,0.9815,3.926,507.586,0
20,935.17,0.986,3.944,508.34,0
20.1,935.942,0.991,3.964,508.76,0
20.2,937.206,0.996,3.984,509.447,0
20.3,938.536,1.001,4.004,510.17,0
20.4,939.52,1.006,4.024,510.705,0
20.5,940.936,1.0115,4.046,511.475,0
20.6,941.97,1.016,4.064,512.037,0
20.7,943.062,1.0215,4.086,512.63,0
20.8,944.585,1.0265,4.106,513.458,0
20.9,945.188,1.0315,4.126,513.786,0
21,946.529,1.0365,4.146,514.515,0
21.1,947.772,1.0415,4.166,515.191,0
21.2,948.455,1.0465,4.186,515.562,0
21.3,949.827,1.052,4.208,516.308,0
21.4,950.849,1.0565,4.226,516.864,0
21.5,951.507,1.061,4.244,517.221,0
21.6,952.892,1.0665,4.266,517.974,0
21.7,953.846,1.071,4.284,518.493,0
21.8,954.634,1.076,4.304,518.921,0
21.9,956.028,1.081,4.324,519.678,0
22,957.071,1.0855,4.342,520.246,0
22.1,958.177,1.0905,4.362,520.847,0
22.2,959.615,1.096,4.384,521.629,0
22.3,960.486,1.101,4.404,522.102,0
22.4,961.701,1.106,4.424,522.762,0
22.5,962.899,1.111,4.444,523.413,0
22.6,963.597,1.116,4.464,523.793,0
22.7,965.024,1.1215,4.486,524.569,0
22.8,965.871,1.126,4.504,525.029,0
22.9,966.513,1.131,4.524,525.378,0
23,968.15,1.1365,4.546,526.268,0
23.1,968.652,1.141,4.564,526.54,0
23.2,969.545,1.146,4.584,527.026,0
23.3,971.157,1.151,4.604,527.902,0
23.4,971.64,1.1555,4.622,528.165,0
23.5,972.52,1.1605,4.642,528.644,0
23.6,974.207,1.1655,4.662,529.56,0
23.7,974.887,1.1705,4.682,529.93,0
23.8,976.12,1.1755,4.702,530.6,0
23.9,977.167,1.1805,4.722,531.169,0
24,978.112,1.1855,4.742,531.683,0
24.1,979.448,1.191,4.764,532.409,0
24.2,980.307,1.196,4.784,532.876,0
24.3,981.134,1.201,4.804,533.326,0
24.4,982.694,1.206,4.824,534.173,0
24.5,983.068,1.211,4.844,534.377,0
24.6,984.072,1.216,4.864,534.923,0
24.7,985.447,1.221,4.884,535.67,0
24.8,985.91,1.2255,4.902,535.922,0
24.9,986.908,1.2305,4.922,536.464,0
25,987.995,1.2355,4.942,537.055,0
25.1,988.795,1.24,4.96,537.49,0
25.2,989.906,1.245,4.98,538.094,0
25.3,990.969,1.25,5,538.672,0
25.4,991.675,1.255,5.02,539.055,0
25.5,993.036,1.26,5.04,539.795,0
25.6,993.881,1.265,5.06,540.255,0
25.7,994.833,1.2705,5.082,540.772,0
25.8,996.19,1.2755,5.102,541.51,0
25.9,996.731,1.28,5.12,541.804,0
26,997.75,1.2855,5.142,542.358,0
26.1,998.962,1.2905,5.162,543.017,0
26.2,999.478,1.2955,5.182,543.297,0
26.3,1000.722,1.3005,5.202,543.973,0
26.4,1001.549,1.3055,5.222,544.423,0
26.5,1001.991,1.31,5.24,544.663,0
26.6,1003.195,1.315,5.26,545.318,0
26.7,1004.097,1.32,5.28,545.808,0
26.8,1004.687,1.3245,5.298,546.129,0
26.9,1006.042,1.33,5.32,546.865,0
27,1006.908,1.3345,5.338,547.336,0
27.1,1007.782,1.3395,5.358,547.811,0
27.2,1009.065,1.345,5.38,548.509,0
27.3,1009.848,1.35,5.4,548.934,0
27.4,1010.902,1.355,5.42,549.507,0
27.5,1011.849,1.36,5.44,550.022,0
27.6,1012.393,1.365,5.46,550.317,0
27.7,1013.63,1.3705,5.482,550.99,0
27.8,1014.364,1.375,5.5,551.389,0
27.9,1014.851,1.38,5.52,551.653,0
28,1016.159,1.3855,5.542,552.365,0
28.1,1016.758,1.39,5.56,552.69,0
28.2,1017.289,1.395,5.58,552.979,0
28.3,1018.726,1.4,5.6,553.76,0
28.4,1019.169,1.4045,5.618,554.001,0
28.5,1019.927,1.4095,5.638,554.413,0
28.6,1021.18,1.4145,5.658,555.094,0
28.7,1021.798,1.4195,5.678,555.43,0
28.8,1022.957,1.4245,5.698,556.06,0
28.9,1023.892,1.4295,5.718,556.568,0
29,1024.554,1.4345,5.738,556.928,0
29.1,1025.924,1.44,5.76,557.673,0
29.2,1026.532,1.4445,5.778,558.003,0
29.3,1027.005,1.4495,5.798,558.26,0
29.4,1028.415,1.455,5.82,559.027,0
29.5,1028.734,1.4595,5.838,559.2,0
29.6,1029.64,1.465,5.86,559.692,0
29.7,1030.814,1.47,5.88,560.331,0
29.8,1031.377,1.4745,5.898,560.637,0
29.9,1031.801,1.4795,5.918,560.867,0
30,1032.879,1.484,5.936,561.453,0
30.1,1033.407,1.489,5.956,561.74,0
30.2,1034.428,1.494,5.976,562.295,0
30.3,1035.454,1.499,5.996,562.853,0
30.4,1036.175,1.504,6.016,563.245,0
30.5,1037.113,1.509,6.036,563.755,0
30.6,1037.846,1.514,6.056,564.153,0
30.7,1038.453,1.519,6.076,564.483,0
30.8,1039.756,1.5245,6.098,565.192,0
30.9,1040.165,1.529,6.116,565.414,0
31,1040.98,1.5345,6.138,565.857,0
31.1,1042.101,1.5395,6.158,566.466,0
31.2,1042.438,1.544,6.176,566.65,0
31.3,1043.404,1.5495,6.198,567.174,0
31.4,1044.311,1.554,6.216,567.667,0
31.5,1044.485,1.559,6.236,567.762,0
31.6,1045.525,1.564,6.256,568.328,0
31.7,1046.091,1.5685,6.274,568.635,0
31.8,1046.642,1.5735,6.294,568.935,0
31.9,1047.918,1.5785,6.314,569.628,0
32,1048.392,1.5835,6.334,569.886,0
32.1,1049.175,1.5885,6.354,570.312,0
32.2,1050.416,1.5935,6.374,570.986,0
32.3,1050.904,1.5985,6.394,571.251,0
32.4,1051.737,1.604,6.416,571.704,0
32.5,1052.683,1.6085,6.434,572.218,0
32.6,1052.93,1.6135,6.454,572.353,0
32.7,1054.088,1.619,6.476,572.982,0
32.8,1054.702,1.624,6.496,573.316,0
32.9,1055.156,1.6285,6.514,573.562,0
33,1056.21,1.634,6.536,574.136,0
33.1,1056.493,1.6385,6.554,574.289,0
33.2,1056.906,1.6435,6.574,574.514,0
33.3,1058.108,1.648,6.592,575.167,0
33.4,1058.496,1.653,6.612,575.378,0
33.5,1059.12,1.658,6.632,575.717,0
33.6,1060.102,1.663,6.652,576.251,0
33.7,1060.73,1.6675,6.67,576.592,0
33.8,1061.616,1.673,6.692,577.074,0
33.9,1062.66,1.678,6.712,577.641,0
34,1062.909,1.683,6.732,577.777,0
34.1,1063.974,1.6885,6.754,578.356,0
34.2,1064.709,1.693,6.772,578.755,0
34.3,1065.074,1.698,6.792,578.954,0
34.4,1066.041,1.7035,6.814,579.479,0
34.5,1066.367,1.708,6.832,579.657,0
34.6,1066.804,1.7135,6.854,579.894,0
34.7,1067.826,1.718,6.872,580.45,0
34.8,1067.953,1.7225,6.89,580.519,0
34.9,1068.678,1.728,6.912,580.913,0
35,1069.31,1.7325,6.93,581.257,0
35.1,1069.714,1.737,6.948,581.476,0
35.2,1070.744,1.742,6.968,582.036,0
35.3,1071.256,1.7465,6.986,582.314,0
35.4,1071.766,1.7515,7.006,582.591,0
35.5,1072.928,1.7565,7.026,583.223,0
35.6,1073.668,1.7615,7.046,583.626,0
35.7,1074.17,1.7665,7.066,583.898,0
35.8,1075.223,1.772,7.088,584.471,0
35.9,1075.353,1.7765,7.106,584.541,0
36,1076.015,1.782,7.128,584.901,0
36.1,1077.023,1.787,7.148,585.449,0
36.2,1077.203,1.792,7.168,585.547,0
36.3,1077.971,1.797,7.188,585.965,0
36.4,1078.721,1.802,7.208,586.372,0
36.5,1078.833,1.8065,7.226,586.433,0
36.6,1079.799,1.8115,7.246,586.958,0
36.7,1080.338,1.8165,7.266,587.251,0
36.8,1080.596,1.821,7.284,587.391,0
36.9,1081.6,1.8265,7.306,587.937,0
37,1082.019,1.831,7.324,588.165,0
37.1,1082.63,1.836,7.344,588.497,0
37.2,1083.76,1.8415,7.366,589.111,0
37.3,1084.208,1.8465,7.386,589.355,0
37.4,1084.825,1.852,7.408,589.69,0
37.5,1085.688,1.857,7.428,590.159,0
37.6,1085.887,1.8615,7.446,590.267,0
37.7,1086.804,1.867,7.468,590.766,0
37.8,1087.126,1.872,7.488,590.941,0
37.9,1087.319,1.877,7.508,591.046,0
38,1088.494,1.882,7.528,591.684,0
38.1,1088.611,1.8865,7.546,591.748,0
38.2,1088.94,1.8915,7.566,591.927,0
38.3,1089.911,1.8965,7.586,592.455,0
38.4,1090.181,1.901,7.604,592.602,0
38.5,1090.825,1.906,7.624,592.952,0
38.6,1091.679,1.9115,7.646,593.416,0
38.7,1091.962,1.916,7.664,593.57,0
38.8,1092.731,1.9215,7.686,593.988,0
38.9,1093.533,1.926,7.704,594.424,0
39,1093.837,1.9315,7.726,594.589,0
39.1,1094.614,1.9365,7.746,595.011,0
39.2,1095.079,1.9415,7.766,595.264,0
39.3,1095.382,1.9465,7.786,595.429,0
39.4,1096.326,1.952,7.808,595.942,0
39.5,1096.597,1.9565,7.826,596.089,0
39.6,1097.076,1.962,7.848,596.349,0
39.7,1097.837,1.967,7.868,596.763,0
39.8,1097.89,1.9715,7.886,596.792,0
39.9,1098.409,1.9765,7.906,597.074,0
40,1099.163,1.9815,7.926,597.484,0
40.1,1099.332,1.986,7.944,597.576,0
40.2,1100.025,1.991,7.964,597.953,0
40.3,1100.827,1.996,7.984,598.388,0
40.4,1101.098,2.001,8.004,598.536,0
40.5,1101.934,2.006,8.024,598.99,0
40.6,1102.441,2.011,8.044,599.266,0
40.7,1102.837,2.0165,8.066,599.481,0
40.8,1103.584,2.0215,8.086,599.887,0
40.9,1103.875,2.0265,8.106,600.046,0
41,1104.409,2.032,8.128,600.336,0
41.1,1105.101,2.0365,8.146,600.712,0
41.2,1105.225,2.0415,8.166,600.779,0
41.3,1105.968,2.047,8.188,601.183,0
41.4,1106.508,2.0515,8.206,601.477,0
41.5,1106.441,2.0565,8.226,601.44,0
41.6,1107.281,2.0615,8.246,601.897,0
41.7,1107.697,2.066,8.264,602.123,0
41.8,1107.727,2.071,8.284,602.139,0
41.9,1108.744,2.076,8.304,602.692,0
42,1109.13,2.081,8.324,602.902,0
42.1,1109.432,2.086,8.344,603.066,0
42.2,1110.519,2.091,8.364,603.657,0
42.3,1110.581,2.096,8.384,603.691,0
42.4,1111.317,2.1015,8.406,604.09,0
42.5,1111.981,2.1065,8.426,604.452,0
42.6,1112.017,2.1115,8.446,604.471,0
42.7,1112.885,2.1165,8.466,604.943,0
42.8,1113.149,2.1215,8.486,605.087,0
42.9,1113.409,2.1265,8.506,605.228,0
43,1114.105,2.1315,8.526,605.606,0
43.1,1114.204,2.136,8.544,605.66,0
43.2,1114.569,2.141,8.564,605.858,0
43.3,1115.451,2.146,8.584,606.338,0
43.4,1115.611,2.151,8.604,606.425,0
43.5,1115.765,2.156,8.624,606.508,0
43.6,1116.597,2.161,8.644,606.961,0
43.7,1116.883,2.166,8.664,607.116,0
43.8,1117.58,2.171,8.684,607.495,0
43.9,1118.219,2.176,8.704,607.842,0
44,1118.385,2.181,8.724,607.933,0
44.1,1119.201,2.1865,8.746,608.376,0
44.2,1119.524,2.1915,8.766,608.552,0
44.3,1119.755,2.1965,8.786,608.677,0
44.4,1120.709,2.202,8.808,609.196,0
44.5,1120.606,2.2065,8.826,609.14,0
44.6,1120.899,2.2115,8.846,609.3,0
44.7,1121.555,2.2165,8.866,609.656,0
44.8,1121.552,2.221,8.884,609.654,0
44.9,1121.978,2.226,8.904,609.886,0
45,1122.553,2.231,8.924,610.198,0
45.1,1122.481,2.2355,8.942,610.159,0
45.2,1123.307,2.241,8.964,610.608,0
45.3,1123.815,2.246,8.984,610.884,0
45.4,1124.034,2.2505,9.002,611.003,0
45.5,1125.026,2.256,9.024,611.543,0
45.6,1125.095,2.261,9.044,611.58,0
45.7,1125.488,2.266,9.064,611.794,0
45.8,1126.276,2.2715,9.086,612.222,0
45.9,1126.251,2.276,9.104,612.208,0
46,1126.772,2.2815,9.126,612.492,0
46.1,1127.389,2.2865,9.146,612.827,0
46.2,1127.221,2.291,9.164,612.736,0
46.3,1128.083,2.2965,9.186,613.204,0
46.4,1128.402,2.301,9.204,613.378,0
46.5,1128.406,2.306,9.224,613.38,0
46.6,1128.912,2.311,9.244,613.655,0
46.7,1129.199,2.3155,9.262,613.811,0
46.8,1129.437,2.3205,9.282,613.94,0
46.9,1130.26,2.3255,9.302,614.388,0
47,1130.475,2.3305,9.322,614.504,0
47.1,1130.8,2.3355,9.342,614.681,0
47.2,1131.646,2.341,9.364,615.141,0
47.3,1131.818,2.346,9.384,615.235,0
47.4,1132.305,2.351,9.404,615.499,0
47.5,1132.953,2.356,9.424,615.851,0
47.6,1132.868,2.361,9.444,615.805,0
47.7,1133.419,2.3665,9.466,616.105,0
47.8,1133.664,2.371,9.484,616.238,0
47.9,1133.737,2.376,9.504,616.278,0
48,1134.362,2.3815,9.526,616.618,0
48.1,1134.321,2.386,9.544,616.595,0
48.2,1134.435,2.391,9.564,616.657,0
48.3,1135.318,2.396,9.584,617.137,0
48.4,1135.242,2.4005,9.602,617.096,0
48.5,1135.555,2.4055,9.622,617.266,0
48.6,1136.239,2.4105,9.642,617.638,0
48.7,1136.431,2.4155,9.662,617.742,0
48.8,1137.046,2.4205,9.682,618.076,0
48.9,1137.501,2.4255,9.702,618.324,0
49,1137.548,2.4305,9.722,618.35,0
49.1,1138.223,2.436,9.744,618.716,0
49.2,1138.457,2.4405,9.762,618.843,0
49.3,1138.648,2.446,9.784,618.947,0
49.4,1139.421,2.451,9.804,619.367,0
49.5,1139.262,2.456,9.824,619.281,0
49.6,1139.502,2.461,9.844,619.412,0
49.7,1140.231,2.466,9.864,619.808,0
49.8,1140.058,2.4705,9.882,619.713,0
49.9,1140.365,2.4755,9.902,619.881,0
50,1140.956,2.4805,9.922,620.202,0
50.1,1140.746,2.485,9.94,620.087,0
50.2,1141.346,2.4905,9.962,620.414,0
50.3,1141.913,2.495,9.98,620.722,0
50.4,1142.053,2.5,10,620.798,0
50.5,1142.622,2.5055,10.022,621.107,0
50.6,1143.08,2.5105,10.042,621.356,0
50.7,1143.212,2.5155,10.062,621.428,0
50.8,1143.901,2.521,10.084,621.803,0
50.9,1143.84,2.526,10.104,621.77,0
51,1144.277,2.531,10.124,622.007,0
51.1,1144.705,2.536,10.144,622.239,0
51.2,1144.586,2.541,10.164,622.175,0
51.3,1145.064,2.546,10.184,622.435,0
51.4,1145.279,2.551,10.204,622.552,0
51.5,1145.104,2.5555,10.222,622.456,0
51.6,1145.76,2.561,10.244,622.813,0
51.7,1145.974,2.5655,10.262,622.93,0
51.8,1145.967,2.57,10.28,622.926,0
51.9,1146.736,2.5755,10.302,623.344,0
52,1146.696,2.58,10.32,623.322,0
52.1,1147.171,2.5855,10.342,623.58,0
52.2,1147.854,2.5905,10.362,623.952,0
52.3,1147.934,2.5955,10.382,623.995,0
52.4,1148.347,2.601,10.404,624.219,0
52.5,1148.894,2.606,10.424,624.517,0
52.6,1148.769,2.6105,10.442,624.449,0
52.7,1149.3,2.616,10.464,624.738,0
52.8,1149.37,2.621,10.484,624.776,0
52.9,1149.296,2.626,10.504,624.736,0
53,1150.147,2.631,10.524,625.198,0
53.1,1149.839,2.6355,10.542,625.031,0
53.2,1149.974,2.6405,10.562,625.104,0
53.3,1150.74,2.6455,10.582,625.52,0
53.4,1150.589,2.65,10.6,625.438,0
53.5,1150.854,2.6555,10.622,625.582,0
53.6,1151.478,2.6605,10.642,625.921,0
53.7,1151.484,2.665,10.66,625.925,0
53.8,1152.083,2.6705,10.682,626.25,0
53.9,1152.484,2.6755,10.702,626.468,0
54,1152.444,2.6805,10.722,626.446,0
54.1,1153.079,2.686,10.744,626.792,0
54.2,1153.144,2.691,10.764,626.827,0
54.3,1153.33,2.696,10.784,626.928,0
54.4,1153.832,2.7015,10.806,627.201,0
54.5,1153.842,2.706,10.824,627.206,0
54.6,1153.92,2.711,10.844,627.249,0
54.7,1154.56,2.716,10.864,627.597,0
54.8,1154.135,2.721,10.884,627.366,0
54.9,1154.471,2.726,10.904,627.548,0
55,1154.813,2.7305,10.922,627.734,0
55.1,1154.761,2.7355,10.942,627.706,0
55.2,1155.272,2.7405,10.962,627.984,0
55.3,1155.619,2.7455,10.982,628.173,0
55.4,1155.87,2.7505,11.002,628.309,0
55.5,1156.438,2.756,11.024,628.617,0
55.6,1156.485,2.7605,11.042,628.643,0
55.7,1156.71,2.766,11.064,628.766,0
55.8,1157.372,2.771,11.084,629.125,0
55.9,1157.306,2.776,11.104,629.089,0
56,1157.606,2.7815,11.126,629.252,0
56.1,1157.815,2.786,11.144,629.366,0
56.2,1157.68,2.791,11.164,629.293,0
56.3,1158.124,2.7965,11.186,629.534,0
56.4,1158.348,2.801,11.204,629.656,0
56.5,1158.03,2.806,11.224,629.483,0
56.6,1158.663,2.811,11.244,629.827,0
56.7,1158.714,2.816,11.264,629.855,0
56.8,1158.807,2.8205,11.282,629.905,0
56.9,1159.375,2.826,11.304,630.214,0
57,1159.521,2.8305,11.322,630.293,0
57.1,1159.628,2.836,11.344,630.352,0
57.2,1160.361,2.841,11.364,630.75,0
57.3,1160.371,2.846,11.384,630.756,0
57.4,1160.788,2.8515,11.406,630.982,0
57.5,1161.151,2.856,11.424,631.179,0
57.6,1161.051,2.8615,11.446,631.125,0
57.7,1161.476,2.8665,11.466,631.356,0
57.8,1161.55,2.8715,11.486,631.396,0
57.9,1161.451,2.8765,11.506,631.343,0
58,1161.969,2.882,11.528,631.624,0
58.1,1161.904,2.886,11.544,631.589,0
58.2,1161.784,2.8915,11.566,631.523,0
58.3,1162.255,2.8965,11.586,631.78,0
58.4,1162.282,2.901,11.604,631.794,0
58.5,1162.328,2.906,11.624,631.819,0
58.6,1162.846,2.911,11.644,632.101,0
58.7,1162.808,2.916,11.664,632.08,0
58.8,1163.301,2.921,11.684,632.348,0
58.9,1163.674,2.926,11.704,632.551,0
59,1163.776,2.931,11.724,632.607,0
59.1,1164.29,2.9365,11.746,632.886,0
59.2,1164.324,2.9415,11.766,632.904,0
59.3,1164.303,2.9465,11.786,632.893,0
