[TYPE]
Mixed CSV
[INFOMATION]
0,시험일자,2024-09-09
1,실무자,이재성
2,의뢰 기관,창원대학교
3,시험 속도,3 mm/min;
4,시편 명칭 / 재질,
5,시편 형상,사각시편
6,지름 [mm],
7,두께 [mm] / 폭 [mm],2.53 / 6.05
8,Gage length [mm],25
9,Area,15.3065
10,기타, / 
[DATA]
TIME - Second,ULM-T10 - kgf,Displacement - mm,Strain - %,Stress - MPa,Temp. - ℃
9.2,633.727,0.447,1.788,405.769,0
9.3,638.187,0.4525,1.81,408.625,0
9.4,643.155,0.4575,1.83,411.806,0
9.5,646.858,0.462,1.848,414.177,0
9.6,651.141,0.467,1.868,416.919,0
9.7,655.938,0.472,1.888,419.99,0
9.8,659.541,0.4765,1.906,422.298,0
9.9,663.629,0.4815,1.926,424.915,0
10,667.844,0.4865,1.946,427.614,0
10.1,671.486,0.491,1.964,429.946,0
10.2,675.646,0.496,1.984,432.609,0
10.3,679.675,0.501,2.004,435.189,0
10.4,683.134,0.506,2.024,437.404,0
10.5,687.288,0.511,2.044,440.064,0
10.6,690.863,0.516,2.064,442.353,0
10.7,694.495,0.5215,2.086,444.678,0
10.8,698.357,0.5265,2.106,447.151,0
10.9,701.314,0.5315,2.126,449.044,0
11,704.811,0.5365,2.146,451.284,0
11.1,708.039,0.5415,2.166,453.351,0
11.2,710.524,0.5465,2.186,454.941,0
11.3,713.661,0.5515,2.206,456.95,0
11.4,716.225,0.5565,2.226,458.592,0
11.5,718.374,0.561,2.244,459.968,0
11.6,721.374,0.566,2.264,461.888,0
11.7,723.591,0.5705,2.282,463.308,0
11.8,725.799,0.5755,2.302,464.722,0
11.9,728.462,0.5805,2.322,466.427,0
12,730.724,0.585,2.34,467.875,0
12.1,733.014,0.5905,2.362,469.342,0
12.2,735.485,0.5955,2.382,470.923,0
12.3,737.528,0.6005,2.402,472.232,0
12.4,739.9,0.6055,2.422,473.751,0
12.5,742.234,0.6105,2.442,475.245,0
12.6,743.783,0.6155,2.462,476.237,0
12.7,746.396,0.621,2.484,477.91,0
12.8,748.061,0.6255,2.502,478.976,0
12.9,749.687,0.6305,2.522,480.017,0
13,752.035,0.636,2.544,481.52,0
13.1,753.198,0.6405,2.562,482.265,0
13.2,754.629,0.645,2.58,483.181,0
13.3,756.939,0.65,2.6,484.661,0
13.4,758.168,0.6545,2.618,485.447,0
13.5,759.914,0.6595,2.638,486.565,0
13.6,761.691,0.6645,2.658,487.703,0
13.7,763.249,0.6695,2.678,488.7,0
13.8,765.114,0.6745,2.698,489.895,0
13.9,766.667,0.6795,2.718,490.889,0
14,768.052,0.6845,2.738,491.776,0
14.1,769.927,0.69,2.76,492.977,0
14.2,771.198,0.695,2.78,493.79,0
14.3,772.63,0.7,2.8,494.707,0
14.4,774.569,0.7055,2.822,495.949,0
14.5,775.432,0.71,2.84,496.501,0
14.6,776.953,0.715,2.86,497.475,0
14.7,778.52,0.72,2.88,498.479,0
14.8,779.286,0.7245,2.898,498.969,0
14.9,780.809,0.7295,2.918,499.944,0
15,782.185,0.7345,2.938,500.825,0
15.1,783.152,0.739,2.956,501.445,0
15.2,784.81,0.744,2.976,502.506,0
15.3,785.97,0.749,2.996,503.249,0
15.4,787.241,0.754,3.016,504.063,0
15.5,788.855,0.759,3.036,505.096,0
15.6,789.942,0.764,3.056,505.792,0
15.7,791.163,0.769,3.076,506.574,0
15.8,792.681,0.7745,3.098,507.546,0
15.9,793.624,0.779,3.116,508.15,0
16,794.989,0.7845,3.138,509.024,0
16.1,796.375,0.7895,3.158,509.911,0
16.2,797.089,0.7945,3.178,510.368,0
16.3,798.543,0.7995,3.198,511.299,0
16.4,799.651,0.804,3.216,512.009,0
16.5,800.094,0.8085,3.234,512.292,0
16.6,801.746,0.814,3.256,513.35,0
16.7,802.767,0.8185,3.274,514.004,0
16.8,803.759,0.8235,3.294,514.639,0
16.9,805.384,0.8285,3.314,515.679,0
17,806.32,0.833,3.332,516.279,0
17.1,807.503,0.8385,3.354,517.036,0
17.2,809.019,0.8435,3.374,518.007,0
17.3,809.784,0.8485,3.394,518.497,0
17.4,811.074,0.854,3.416,519.322,0
17.5,812.27,0.8585,3.434,520.088,0
17.6,813.049,0.864,3.456,520.587,0
17.7,814.729,0.869,3.476,521.663,0
17.8,815.601,0.874,3.496,522.221,0
17.9,816.245,0.879,3.516,522.633,0
18,817.887,0.884,3.536,523.685,0
18.1,818.395,0.8885,3.554,524.01,0
18.2,819.202,0.8935,3.574,524.527,0
18.3,820.698,0.8985,3.594,525.485,0
18.4,821.43,0.903,3.612,525.953,0
18.5,822.376,0.908,3.632,526.559,0
18.6,823.872,0.913,3.652,527.517,0
18.7,824.683,0.9175,3.67,528.036,0
18.8,826.087,0.923,3.692,528.935,0
18.9,826.87,0.9275,3.71,529.436,0
19,827.145,0.932,3.728,529.613,0
19.1,828.586,0.937,3.748,530.535,0
19.2,829.403,0.9415,3.766,531.058,0
19.3,830.496,0.9465,3.786,531.758,0
19.4,832.148,0.952,3.808,532.816,0
19.5,832.652,0.9565,3.826,533.139,0
19.6,833.832,0.9615,3.846,533.894,0
19.7,834.916,0.9665,3.866,534.589,0
19.8,835.34,0.971,3.884,534.86,0
19.9,836.456,0.976,3.904,535.575,0
20,837.711,0.981,3.924,536.378,0
20.1,838.285,0.9855,3.942,536.745,0
20.2,839.502,0.9905,3.962,537.525,0
20.3,840.438,0.9955,3.982,538.124,0
20.4,841.318,1.0005,4.002,538.688,0
20.5,842.714,1.0055,4.022,539.581,0
20.6,843.583,1.0105,4.042,540.138,0
20.7,844.384,1.016,4.064,540.651,0
20.8,845.684,1.021,4.084,541.483,0
20.9,846.368,1.026,4.104,541.921,0
21,847.471,1.0315,4.126,542.627,0
21.1,848.607,1.0365,4.146,543.355,0
21.2,849.032,1.041,4.164,543.627,0
21.3,850.293,1.0465,4.186,544.434,0
21.4,850.935,1.051,4.204,544.845,0
21.5,851.249,1.056,4.224,545.046,0
21.6,852.558,1.061,4.244,545.885,0
21.7,853.298,1.0655,4.262,546.358,0
21.8,853.947,1.0705,4.282,546.774,0
21.9,855.219,1.0755,4.302,547.588,0
22,855.884,1.08,4.32,548.014,0
22.1,856.853,1.0855,4.342,548.634,0
22.2,858.191,1.0905,4.362,549.491,0
22.3,858.765,1.0955,4.382,549.859,0
22.4,860.041,1.1005,4.402,550.676,0
22.5,860.709,1.106,4.424,551.103,0
22.6,861.274,1.1105,4.442,551.465,0
22.7,862.647,1.1165,4.466,552.344,0
22.8,863.096,1.121,4.484,552.632,0
22.9,863.885,1.126,4.504,553.137,0
23,865.038,1.131,4.524,553.875,0
23.1,865.215,1.1355,4.542,553.988,0
23.2,865.847,1.1405,4.562,554.394,0
23.3,867.2,1.1455,4.582,555.259,0
23.4,867.539,1.15,4.6,555.476,0
23.5,868.414,1.155,4.62,556.037,0
23.6,869.547,1.16,4.64,556.763,0
23.7,870.067,1.165,4.66,557.095,0
23.8,871.204,1.17,4.68,557.823,0
23.9,872.084,1.175,4.7,558.387,0
24,872.701,1.1805,4.722,558.782,0
24.1,873.88,1.1855,4.742,559.537,0
24.2,874.343,1.1905,4.762,559.833,0
24.3,875.095,1.196,4.784,560.315,0
24.4,876.323,1.201,4.804,561.101,0
24.5,876.348,1.2055,4.822,561.117,0
24.6,877.216,1.211,4.844,561.673,0
24.7,878.258,1.2155,4.862,562.34,0
24.8,878.426,1.2205,4.882,562.447,0
24.9,879.222,1.2255,4.902,562.957,0
25,880.055,1.23,4.92,563.49,0
25.1,880.558,1.2345,4.938,563.812,0
25.2,881.553,1.24,4.96,564.45,0
25.3,882.301,1.2445,4.978,564.929,0
25.4,882.822,1.2495,4.998,565.262,0
25.5,884.174,1.255,5.02,566.128,0
25.6,884.582,1.26,5.04,566.389,0
25.7,885.502,1.265,5.06,566.978,0
25.8,886.492,1.2705,5.082,567.612,0
25.9,886.642,1.275,5.1,567.708,0
26,887.607,1.2805,5.122,568.326,0
26.1,888.731,1.2855,5.142,569.045,0
26.2,888.634,1.2905,5.162,568.984,0
26.3,889.841,1.2955,5.182,569.757,0
26.4,890.283,1.3,5.2,570.039,0
26.5,890.441,1.305,5.22,570.14,0
26.6,891.38,1.31,5.24,570.742,0
26.7,892.098,1.3145,5.258,571.201,0
26.8,892.473,1.3195,5.278,571.442,0
26.9,893.54,1.3245,5.298,572.125,0
27,894.181,1.3295,5.318,572.535,0
27.1,894.812,1.3345,5.338,572.939,0
27.2,896.029,1.3395,5.358,573.719,0
27.3,896.373,1.3445,5.378,573.939,0
27.4,897.273,1.35,5.4,574.515,0
27.5,897.986,1.355,5.42,574.971,0
27.6,898.157,1.36,5.44,575.081,0
27.7,899.349,1.3655,5.462,575.844,0
27.8,899.661,1.37,5.48,576.044,0
27.9,900.097,1.375,5.5,576.323,0
28,901.26,1.3805,5.522,577.068,0
28.1,901.387,1.385,5.54,577.149,0
28.2,901.785,1.39,5.56,577.404,0
28.3,902.724,1.3945,5.578,578.005,0
28.4,903.088,1.3995,5.598,578.238,0
28.5,903.785,1.4045,5.618,578.684,0
28.6,904.938,1.4095,5.638,579.423,0
28.7,905.151,1.414,5.656,579.559,0
28.8,906.054,1.4195,5.678,580.137,0
28.9,906.837,1.4245,5.698,580.639,0
29,907.328,1.4295,5.718,580.953,0
29.1,908.284,1.435,5.74,581.565,0
29.2,908.56,1.44,5.76,581.742,0
29.3,909.015,1.445,5.78,582.033,0
29.4,910.235,1.4505,5.802,582.815,0
29.5,910.229,1.455,5.82,582.811,0
29.6,910.845,1.46,5.84,583.205,0
29.7,911.613,1.465,5.86,583.696,0
29.8,911.506,1.4695,5.878,583.628,0
29.9,912.338,1.4745,5.898,584.161,0
30,913.047,1.4795,5.918,584.615,0
30.1,913.443,1.484,5.936,584.868,0
30.2,914.271,1.489,5.956,585.398,0
30.3,914.838,1.494,5.976,585.762,0
30.4,915.493,1.499,5.996,586.181,0
30.5,916.308,1.5045,6.018,586.703,0
30.6,916.835,1.509,6.036,587.04,0
30.7,917.43,1.5145,6.058,587.421,0
30.8,918.421,1.5195,6.078,588.056,0
30.9,918.557,1.5245,6.098,588.143,0
31,919.21,1.53,6.12,588.561,0
31.1,920,1.535,6.14,589.067,0
31.2,919.836,1.5395,6.158,588.962,0
31.3,920.824,1.545,6.18,589.594,0
31.4,921.204,1.5495,6.198,589.838,0
31.5,921.19,1.5545,6.218,589.829,0
31.6,922.116,1.5595,6.238,590.422,0
31.7,922.588,1.564,6.256,590.724,0
31.8,922.735,1.569,6.276,590.818,0
31.9,923.896,1.574,6.296,591.561,0
32,924.131,1.5785,6.314,591.712,0
32.1,924.945,1.584,6.336,592.233,0
32.2,925.805,1.589,6.356,592.784,0
32.3,926.06,1.594,6.376,592.947,0
32.4,926.818,1.5995,6.398,593.432,0
32.5,927.486,1.6045,6.418,593.86,0
32.6,927.561,1.6095,6.438,593.908,0
32.7,928.518,1.615,6.46,594.521,0
32.8,928.663,1.6195,6.478,594.614,0
32.9,928.954,1.6245,6.498,594.8,0
33,929.814,1.6295,6.518,595.351,0
33.1,929.983,1.634,6.536,595.459,0
33.2,930.323,1.639,6.556,595.676,0
33.3,931.151,1.644,6.576,596.207,0
33.4,931.277,1.6485,6.594,596.288,0
33.5,931.729,1.6535,6.614,596.577,0
33.6,932.696,1.6585,6.634,597.196,0
33.7,932.758,1.6635,6.654,597.236,0
33.8,933.725,1.669,6.676,597.855,0
33.9,934.289,1.674,6.696,598.216,0
34,934.616,1.679,6.716,598.425,0
34.1,935.523,1.6845,6.738,599.006,0
34.2,935.719,1.689,6.756,599.132,0
34.3,936.008,1.6945,6.778,599.317,0
34.4,937.144,1.6995,6.798,600.044,0
34.5,936.904,1.7045,6.818,599.89,0
34.6,937.294,1.7095,6.838,600.14,0
34.7,938.062,1.7145,6.858,600.632,0
34.8,937.914,1.719,6.876,600.537,0
34.9,938.672,1.724,6.896,601.023,0
35,939.071,1.7285,6.914,601.278,0
35.1,939.301,1.7335,6.934,601.425,0
35.2,940.051,1.7385,6.954,601.905,0
35.3,940.527,1.7435,6.974,602.21,0
35.4,940.996,1.7485,6.994,602.511,0
35.5,941.923,1.7535,7.014,603.104,0
35.6,942.096,1.7585,7.034,603.215,0
35.7,942.69,1.7635,7.054,603.595,0
35.8,943.35,1.769,7.076,604.018,0
35.9,943.352,1.774,7.096,604.019,0
36,944.058,1.779,7.116,604.471,0
36.1,944.7,1.784,7.136,604.882,0
36.2,944.29,1.789,7.156,604.619,0
36.3,945.214,1.7945,7.178,605.211,0
36.4,945.511,1.799,7.196,605.401,0
36.5,945.575,1.8035,7.214,605.442,0
36.6,946.356,1.8085,7.234,605.943,0
36.7,946.545,1.813,7.252,606.063,0
36.8,946.864,1.818,7.272,606.268,0
36.9,947.657,1.823,7.292,606.775,0
37,947.925,1.828,7.312,606.947,0
37.1,948.574,1.833,7.332,607.363,0
37.2,949.263,1.8385,7.354,607.804,0
37.3,949.372,1.8435,7.374,607.874,0
37.4,950.074,1.849,7.396,608.323,0
37.5,950.414,1.854,7.416,608.541,0
37.6,950.52,1.8585,7.434,608.609,0
37.7,951.267,1.8645,7.458,609.087,0
37.8,951.421,1.869,7.476,609.185,0
37.9,951.33,1.874,7.496,609.127,0
38,952.204,1.879,7.516,609.687,0
38.1,952.334,1.8835,7.534,609.77,0
38.2,952.389,1.8885,7.554,609.805,0
38.3,953.309,1.8935,7.574,610.394,0
38.4,953.297,1.898,7.592,610.387,0
38.5,953.676,1.903,7.612,610.629,0
38.6,954.341,1.908,7.632,611.055,0
38.7,954.522,1.913,7.652,611.171,0
38.8,955.127,1.918,7.672,611.559,0
38.9,955.73,1.923,7.692,611.945,0
39,955.761,1.9285,7.714,611.965,0
39.1,956.853,1.9335,7.734,612.664,0
39.2,956.67,1.9385,7.754,612.546,0
39.3,957.066,1.9435,7.774,612.8,0
39.4,957.844,1.949,7.796,613.298,0
39.5,957.508,1.9535,7.814,613.083,0
39.6,957.858,1.9585,7.834,613.307,0
39.7,958.395,1.9635,7.854,613.651,0
39.8,958.281,1.968,7.872,613.578,0
39.9,958.865,1.9735,7.894,613.952,0
40,959.28,1.978,7.912,614.218,0
40.1,959.348,1.9825,7.93,614.261,0
40.2,960.019,1.988,7.952,614.691,0
40.3,960.327,1.9925,7.97,614.888,0
40.4,960.789,1.998,7.992,615.183,0
40.5,961.568,2.003,8.012,615.682,0
40.6,961.46,2.008,8.032,615.614,0
40.7,961.992,2.0135,8.054,615.954,0
40.8,962.775,2.0185,8.074,616.455,0
40.9,962.591,2.0235,8.094,616.338,0
41,963.009,2.0285,8.114,616.605,0
41.1,963.473,2.0335,8.134,616.902,0
41.2,963.209,2.0385,8.154,616.733,0
41.3,964.033,2.0435,8.174,617.261,0
41.4,964.063,2.0485,8.194,617.28,0
41.5,964.076,2.053,8.212,617.288,0
41.6,964.605,2.058,8.232,617.627,0
41.7,964.796,2.0625,8.25,617.75,0
41.8,964.764,2.0675,8.27,617.729,0
41.9,965.642,2.0725,8.29,618.291,0
42,965.896,2.077,8.308,618.454,0
42.1,966.229,2.082,8.328,618.667,0
42.2,966.87,2.087,8.348,619.077,0
42.3,966.81,2.092,8.368,619.039,0
42.4,967.511,2.0975,8.39,619.488,0
42.5,967.906,2.1025,8.41,619.741,0
42.6,967.753,2.1075,8.43,619.643,0
42.7,968.624,2.113,8.452,620.2,0
42.8,968.459,2.1175,8.47,620.095,0
42.9,968.376,2.1225,8.49,620.042,0
43,968.977,2.1275,8.51,620.426,0
43.1,969.032,2.132,8.528,620.461,0
43.2,969.206,2.137,8.548,620.573,0
43.3,969.949,2.142,8.568,621.049,0
43.4,969.802,2.1465,8.586,620.955,0
43.5,970.133,2.1515,8.606,621.166,0
43.6,970.894,2.1565,8.626,621.654,0
43.7,970.846,2.1615,8.646,621.623,0
43.8,971.5,2.167,8.668,622.042,0
43.9,971.831,2.172,8.688,622.254,0
44,971.984,2.177,8.708,622.352,0
44.1,972.641,2.1825,8.73,622.772,0
44.2,972.658,2.187,8.748,622.783,0
44.3,972.769,2.1925,8.77,622.855,0
44.4,973.399,2.1975,8.79,623.257,0
44.5,973.225,2.2025,8.81,623.146,0
44.6,973.532,2.2075,8.83,623.343,0
44.7,974.02,2.2125,8.85,623.655,0
44.8,973.522,2.217,8.868,623.337,0
44.9,974.132,2.2225,8.89,623.727,0
45,974.544,2.227,8.908,623.991,0
45.1,974.527,2.2315,8.926,623.98,0
45.2,975.051,2.2365,8.946,624.315,0
45.3,975.201,2.2415,8.966,624.412,0
45.4,975.515,2.2465,8.986,624.613,0
45.5,976.198,2.252,9.008,625.05,0
45.6,976.253,2.2565,9.026,625.085,0
45.7,976.528,2.262,9.048,625.261,0
45.8,976.953,2.2675,9.07,625.534,0
45.9,976.683,2.272,9.088,625.361,0
46,977.36,2.2775,9.11,625.794,0
46.1,977.623,2.2825,9.13,625.962,0
46.2,977.201,2.2875,9.15,625.692,0
46.3,977.872,2.2925,9.17,626.121,0
46.4,977.865,2.297,9.188,626.117,0
46.5,977.734,2.302,9.208,626.033,0
46.6,978.389,2.307,9.228,626.453,0
46.7,978.46,2.3115,9.246,626.498,0
46.8,978.547,2.3165,9.266,626.554,0
46.9,979.314,2.3215,9.286,627.045,0
47,979.384,2.3265,9.306,627.09,0
47.1,979.67,2.3315,9.326,627.273,0
47.2,980.273,2.337,9.348,627.659,0
47.3,980.033,2.342,9.368,627.505,0
47.4,980.687,2.3475,9.39,627.924,0
47.5,980.757,2.3525,9.41,627.969,0
47.6,980.675,2.3575,9.43,627.916,0
47.7,981.318,2.3625,9.45,628.328,0
47.8,981.088,2.3675,9.47,628.181,0
47.9,981.304,2.3725,9.49,628.319,0
48,981.704,2.3775,9.51,628.575,0
48.1,981.513,2.3825,9.53,628.453,0
48.2,981.473,2.387,9.548,628.427,0
48.3,982.068,2.392,9.568,628.809,0
48.4,981.952,2.3965,9.586,628.734,0
48.5,982.097,2.4015,9.606,628.827,0
48.6,982.481,2.4065,9.626,629.073,0
48.7,982.636,2.4115,9.646,629.172,0
48.8,983.373,2.417,9.668,629.644,0
48.9,983.623,2.422,9.688,629.804,0
49,983.542,2.427,9.708,629.752,0
49.1,984.236,2.4325,9.73,630.197,0
49.2,984.057,2.437,9.748,630.082,0
49.3,984.175,2.4425,9.77,630.157,0
49.4,984.786,2.4475,9.79,630.549,0
49.5,984.345,2.4525,9.81,630.266,0
49.6,984.429,2.4575,9.83,630.32,0
49.7,984.873,2.4625,9.85,630.604,0
49.8,984.63,2.467,9.868,630.449,0
49.9,985.05,2.472,9.888,630.718,0
50,985.229,2.477,9.908,630.832,0
50.1,985.045,2.4815,9.926,630.715,0
50.2,985.582,2.4865,9.946,631.058,0
50.3,985.93,2.4915,9.966,631.281,0
50.4,985.87,2.4965,9.986,631.243,0
50.5,986.5,2.502,10.008,631.646,0
50.6,986.711,2.5065,10.026,631.782,0
50.7,986.794,2.512,10.048,631.834,0
50.8,987.307,2.5175,10.07,632.163,0
50.9,986.885,2.5225,10.09,631.893,0
51,987.321,2.5275,10.11,632.172,0
51.1,987.549,2.5325,10.13,632.318,0
51.2,987.115,2.5375,10.15,632.04,0
51.3,987.643,2.5425,10.17,632.378,0
51.4,987.627,2.547,10.188,632.368,0
51.5,987.352,2.552,10.208,632.192,0
51.6,987.808,2.557,10.228,632.484,0
51.7,987.935,2.5615,10.246,632.565,0
51.8,987.887,2.5665,10.266,632.534,0
51.9,988.561,2.5715,10.286,632.966,0
52,988.455,2.5765,10.306,632.898,0
52.1,988.674,2.5815,10.326,633.038,0
52.2,989.257,2.5865,10.346,633.411,0
52.3,989.101,2.5915,10.366,633.311,0
52.4,989.432,2.597,10.388,633.524,0
52.5,989.638,2.602,10.408,633.656,0
52.6,989.388,2.607,10.428,633.495,0
52.7,989.884,2.6125,10.45,633.813,0
52.8,989.816,2.617,10.468,633.769,0
52.9,989.596,2.6225,10.49,633.628,0
53,990.41,2.6275,10.51,634.15,0
53.1,989.886,2.632,10.528,633.814,0
53.2,989.78,2.637,10.548,633.746,0
53.3,990.183,2.642,10.568,634.004,0
53.4,990.343,2.6465,10.586,634.107,0
53.5,990.344,2.6515,10.606,634.107,0
53.6,990.773,2.6565,10.626,634.382,0
53.7,990.617,2.6615,10.646,634.282,0
53.8,991.174,2.6665,10.666,634.639,0
53.9,991.391,2.6715,10.686,634.778,0
54,991.29,2.6765,10.706,634.713,0
54.1,991.981,2.6825,10.73,635.156,0
54.2,991.787,2.687,10.748,635.032,0
54.3,991.611,2.6925,10.77,634.919,0
54.4,992.179,2.6975,10.79,635.282,0
54.5,991.662,2.702,10.808,634.952,0
54.6,992.004,2.7075,10.83,635.17,0
54.7,992.186,2.7125,10.85,635.287,0
54.8,991.74,2.717,10.868,635.001,0
54.9,992.154,2.722,10.888,635.266,0
55,992.409,2.7265,10.906,635.43,0
55.1,992.224,2.7315,10.926,635.311,0
55.2,992.554,2.7365,10.946,635.523,0
55.3,992.524,2.7415,10.966,635.503,0
55.4,992.719,2.7465,10.986,635.628,0
55.5,993.225,2.7515,11.006,635.952,0
55.6,993.176,2.7565,11.026,635.921,0
55.7,993.207,2.762,11.048,635.941,0
55.8,993.615,2.767,11.068,636.202,0
55.9,993.346,2.772,11.088,636.03,0
56,993.719,2.7775,11.11,636.268,0
56.1,993.82,2.7825,11.13,636.333,0
56.2,993.376,2.787,11.148,636.049,0
56.3,993.831,2.7925,11.17,636.34,0
56.4,993.813,2.797,11.188,636.328,0
56.5,993.38,2.8015,11.206,636.051,0
56.6,993.975,2.807,11.228,636.432,0
56.7,993.811,2.8115,11.246,636.327,0
56.8,993.704,2.8165,11.266,636.259,0
56.9,994.124,2.8215,11.286,636.528,0
57,994.08,2.8265,11.306,636.5,0
57.1,994.415,2.8315,11.326,636.714,0
57.2,994.817,2.8365,11.346,636.971,0
57.3,994.646,2.8415,11.366,636.862,0
57.4,995.001,2.847,11.388,637.089,0
57.5,994.952,2.852,11.408,637.058,0
57.6,994.732,2.857,11.428,636.917,0
57.7,995.272,2.8625,11.45,637.263,0
57.8,995.023,2.867,11.468,637.104,0
57.9,994.878,2.8725,11.49,637.011,0
58,995.342,2.8775,11.51,637.308,0
58.1,994.797,2.882,11.528,636.959,0
58.2,994.799,2.887,11.548,636.96,0
58.3,995.181,2.892,11.568,637.204,0
58.4,994.811,2.8965,11.586,636.967,0
58.5,995.005,2.9015,11.606,637.092,0
58.6,995.431,2.9065,11.626,637.365,0
58.7,995.32,2.911,11.644,637.293,0
58.8,995.641,2.9165,11.666,637.499,0
58.9,995.921,2.9215,11.686,637.679,0
59,995.746,2.9265,11.706,637.567,0
59.1,996.274,2.932,11.728,637.904,0
59.2,995.855,2.9365,11.746,637.636,0
59.3,995.98,2.942,11.768,637.716,0
59.4,996.411,2.947,11.788,637.992,0
59.5,995.821,2.952,11.808,637.615,0
59.6,995.915,2.957,11.828,637.675,0
59.7,996.142,2.962,11.848,637.82,0
59.8,995.643,2.9665,11.866,637.5,0
59.9,995.849,2.9715,11.886,637.632,0
60,996.048,2.9765,11.906,637.76,0
60.1,995.621,2.981,11.924,637.486,0
60.2,996.149,2.9865,11.946,637.824,0
60.3,996.282,2.991,11.964,637.909,0
60.4,996.267,2.996,11.984,637.9,0
60.5,996.701,3.0015,12.006,638.178,0
