[TYPE]
Mixed CSV
[INFOMATION]
0,시험일자,2024-09-09
1,실무자,이재성
2,의뢰 기관,창원대학교
3,시험 속도,3 mm/min;
4,시편 명칭 / 재질,
5,시편 형상,사각시편
6,지름 [mm],
7,두께 [mm] / 폭 [mm],2.94 / 6.06
8,Gage length [mm],25
9,Area,17.8164
10,기타, / 
[DATA]
TIME - Second,ULM-T10 - kgf,Displacement - mm,Strain - %,Stress - MPa,Temp. - ℃
3.8,322.866,0.183,0.732,177.605,0
3.9,331.145,0.188,0.752,182.159,0
4,339.889,0.193,0.772,186.969,0
4.1,347.67,0.1975,0.79,191.25,0
4.2,356.116,0.2025,0.81,195.895,0
4.3,364.706,0.2075,0.83,200.621,0
4.4,373.04,0.212,0.848,205.205,0
4.5,381.963,0.2175,0.87,210.113,0
4.6,390.572,0.222,0.888,214.849,0
4.7,399.113,0.2275,0.91,219.548,0
4.8,408.387,0.2325,0.93,224.649,0
4.9,416.835,0.2375,0.95,229.296,0
5,425.347,0.243,0.972,233.979,0
5.1,434.449,0.248,0.992,238.985,0
5.2,441.954,0.2525,1.01,243.114,0
5.3,450.254,0.2575,1.03,247.68,0
5.4,458.495,0.262,1.048,252.213,0
5.5,465.572,0.267,1.068,256.106,0
5.6,473.859,0.272,1.088,260.665,0
5.7,481.595,0.2765,1.106,264.92,0
5.8,488.858,0.281,1.124,268.915,0
5.9,497.31,0.286,1.144,273.565,0
6,505.38,0.291,1.164,278.004,0
6.1,513.261,0.296,1.184,282.339,0
6.2,521.917,0.301,1.204,287.101,0
6.3,529.804,0.306,1.224,291.439,0
6.4,537.833,0.311,1.244,295.856,0
6.5,546.239,0.316,1.264,300.48,0
6.6,553.47,0.321,1.284,304.458,0
6.7,561.935,0.3265,1.306,309.114,0
6.8,569.438,0.331,1.324,313.242,0
6.9,576.372,0.336,1.344,317.056,0
7,584.562,0.341,1.364,321.561,0
7.1,591.39,0.3455,1.382,325.317,0
7.2,598.217,0.35,1.4,329.072,0
7.3,605.856,0.355,1.42,333.274,0
7.4,612.603,0.3595,1.438,336.986,0
7.5,619.511,0.3645,1.458,340.786,0
7.6,627.284,0.3695,1.478,345.062,0
7.7,634.114,0.374,1.496,348.819,0
7.8,641.553,0.3795,1.518,352.911,0
7.9,649.257,0.3845,1.538,357.149,0
8,656.164,0.3895,1.558,360.948,0
8.1,664.019,0.395,1.58,365.27,0
8.2,670.771,0.3995,1.598,368.984,0
8.3,677.584,0.4045,1.618,372.731,0
8.4,685.323,0.41,1.64,376.988,0
8.5,691.434,0.4145,1.658,380.35,0
8.6,697.923,0.4195,1.678,383.919,0
8.7,704.936,0.4245,1.698,387.777,0
8.8,710.522,0.429,1.716,390.85,0
8.9,716.802,0.434,1.736,394.305,0
9,723.399,0.439,1.756,397.933,0
9.1,728.876,0.4435,1.774,400.947,0
9.2,735.143,0.4485,1.794,404.394,0
9.3,741.307,0.4535,1.814,407.785,0
9.4,747.031,0.458,1.832,410.933,0
9.5,753.408,0.4635,1.854,414.441,0
9.6,759.252,0.468,1.872,417.656,0
9.7,764.795,0.4735,1.894,420.705,0
9.8,771.12,0.4785,1.914,424.184,0
9.9,776.287,0.4835,1.934,427.027,0
10,781.831,0.4885,1.954,430.077,0
10.1,787.446,0.4935,1.974,433.165,0
10.2,791.625,0.498,1.992,435.464,0
10.3,796.814,0.5035,2.014,438.318,0
10.4,801.391,0.508,2.032,440.836,0
10.5,805.162,0.513,2.052,442.911,0
10.6,810.074,0.518,2.072,445.613,0
10.7,813.814,0.5225,2.09,447.67,0
10.8,817.722,0.527,2.108,449.82,0
10.9,822.016,0.532,2.128,452.182,0
11,825.499,0.537,2.148,454.097,0
11.1,829.256,0.542,2.168,456.164,0
11.2,833.081,0.5475,2.19,458.269,0
11.3,836.033,0.552,2.208,459.892,0
11.4,839.297,0.5575,2.23,461.688,0
11.5,842.465,0.5625,2.25,463.431,0
11.6,844.69,0.5675,2.27,464.655,0
11.7,847.985,0.573,2.292,466.467,0
11.8,849.995,0.5775,2.31,467.573,0
11.9,852.018,0.5825,2.33,468.685,0
12,855.055,0.5875,2.35,470.356,0
12.1,856.545,0.592,2.368,471.176,0
12.2,858.232,0.597,2.388,472.104,0
12.3,860.822,0.602,2.408,473.528,0
12.4,862.25,0.6065,2.426,474.314,0
12.5,864.296,0.6115,2.446,475.44,0
12.6,866.226,0.6165,2.466,476.501,0
12.7,867.836,0.621,2.484,477.387,0
12.8,870.017,0.6265,2.506,478.586,0
12.9,872.05,0.6315,2.526,479.705,0
13,873.574,0.6365,2.546,480.543,0
13.1,875.712,0.642,2.568,481.719,0
13.2,877.103,0.647,2.588,482.484,0
13.3,878.652,0.652,2.608,483.337,0
13.4,880.913,0.657,2.628,484.58,0
13.5,881.938,0.662,2.648,485.144,0
13.6,883.56,0.667,2.668,486.036,0
13.7,885.572,0.672,2.688,487.143,0
13.8,886.51,0.6765,2.706,487.659,0
13.9,888.384,0.6815,2.726,488.69,0
14,889.834,0.686,2.744,489.488,0
14.1,890.882,0.691,2.764,490.064,0
14.2,892.81,0.696,2.784,491.124,0
14.3,894.526,0.701,2.804,492.069,0
14.4,895.732,0.706,2.824,492.732,0
14.5,897.853,0.711,2.844,493.899,0
14.6,899.09,0.716,2.864,494.579,0
14.7,900.539,0.721,2.884,495.376,0
14.8,902.525,0.7265,2.906,496.469,0
14.9,903.572,0.731,2.924,497.045,0
15,905.455,0.7365,2.946,498.08,0
15.1,906.877,0.7415,2.966,498.863,0
15.2,907.639,0.7465,2.986,499.282,0
15.3,909.615,0.7515,3.006,500.369,0
15.4,910.648,0.756,3.024,500.937,0
15.5,911.499,0.761,3.044,501.405,0
15.6,913.533,0.766,3.064,502.524,0
15.7,914.474,0.7705,3.082,503.042,0
15.8,915.684,0.7755,3.102,503.707,0
15.9,917.678,0.7805,3.122,504.804,0
16,918.721,0.785,3.14,505.378,0
16.1,920.153,0.7905,3.162,506.166,0
16.2,921.713,0.7955,3.182,507.024,0
16.3,922.888,0.8005,3.202,507.67,0
16.4,924.568,0.806,3.224,508.594,0
16.5,925.989,0.811,3.244,509.376,0
16.6,926.824,0.816,3.264,509.835,0
16.7,928.713,0.8215,3.286,510.875,0
16.8,929.704,0.826,3.304,511.419,0
16.9,930.751,0.831,3.324,511.995,0
17,932.497,0.836,3.344,512.956,0
17.1,933.294,0.8405,3.362,513.394,0
17.2,934.507,0.8455,3.382,514.062,0
17.3,935.973,0.8505,3.402,514.868,0
17.4,937.105,0.855,3.42,515.491,0
17.5,938.306,0.86,3.44,516.151,0
17.6,939.919,0.865,3.46,517.039,0
17.7,940.78,0.87,3.48,517.512,0
17.8,942.509,0.875,3.5,518.463,0
17.9,944.017,0.88,3.52,519.293,0
18,944.945,0.885,3.54,519.804,0
18.1,946.575,0.8905,3.562,520.7,0
18.2,947.543,0.8955,3.582,521.233,0
18.3,948.709,0.9005,3.602,521.874,0
18.4,950.317,0.906,3.624,522.758,0
18.5,950.812,0.9105,3.642,523.031,0
18.6,952.257,0.916,3.664,523.826,0
18.7,953.876,0.9205,3.682,524.717,0
18.8,954.188,0.925,3.7,524.888,0
18.9,955.735,0.93,3.72,525.739,0
19,956.959,0.935,3.74,526.412,0
19.1,957.759,0.9395,3.758,526.852,0
19.2,959.316,0.945,3.78,527.709,0
19.3,960.561,0.9495,3.798,528.394,0
19.4,961.545,0.9545,3.818,528.935,0
19.5,963.124,0.96,3.84,529.804,0
19.6,964.291,0.9645,3.858,530.446,0
19.7,965.417,0.97,3.88,531.065,0
19.8,966.894,0.975,3.9,531.878,0
19.9,967.586,0.98,3.92,532.258,0
20,969.029,0.9855,3.942,533.052,0
20.1,970.168,0.9905,3.962,533.678,0
20.2,970.872,0.995,3.98,534.066,0
20.3,972.438,1.0005,4.002,534.927,0
20.4,973.077,1.005,4.02,535.279,0
20.5,973.808,1.01,4.04,535.681,0
20.6,975.356,1.015,4.06,536.532,0
20.7,976.423,1.0195,4.078,537.119,0
20.8,977.275,1.024,4.096,537.588,0
20.9,978.753,1.0295,4.118,538.401,0
21,979.777,1.034,4.136,538.964,0
21.1,980.867,1.0395,4.158,539.564,0
21.2,982.31,1.0445,4.178,540.357,0
21.3,982.986,1.0495,4.198,540.73,0
21.4,984.481,1.055,4.22,541.552,0
21.5,985.623,1.06,4.24,542.18,0
21.6,986.336,1.065,4.26,542.572,0
21.7,987.99,1.07,4.28,543.482,0
21.8,988.64,1.075,4.3,543.84,0
21.9,989.327,1.08,4.32,544.218,0
22,990.729,1.085,4.34,544.989,0
22.1,991.373,1.0895,4.358,545.343,0
22.2,992.221,1.0945,4.378,545.81,0
22.3,993.526,1.0995,4.398,546.527,0
22.4,994.118,1.104,4.416,546.853,0
22.5,995.245,1.109,4.436,547.473,0
22.6,996.619,1.114,4.456,548.229,0
22.7,997.316,1.1185,4.474,548.612,0
22.8,998.668,1.124,4.496,549.356,0
22.9,999.657,1.129,4.516,549.9,0
23,1000.516,1.134,4.536,550.372,0
23.1,1002.009,1.1395,4.558,551.194,0
23.2,1002.841,1.144,4.576,551.652,0
23.3,1003.545,1.1495,4.598,552.039,0
23.4,1004.979,1.1545,4.618,552.828,0
23.5,1005.339,1.1595,4.638,553.026,0
23.6,1006.31,1.1645,4.658,553.56,0
23.7,1007.566,1.1695,4.678,554.25,0
23.8,1007.947,1.174,4.696,554.46,0
23.9,1009.078,1.179,4.716,555.082,0
24,1010.159,1.184,4.736,555.677,0
24.1,1010.889,1.1885,4.754,556.079,0
24.2,1012.009,1.1935,4.774,556.695,0
24.3,1012.851,1.1985,4.794,557.158,0
24.4,1013.7,1.2035,4.814,557.625,0
24.5,1015.065,1.2085,4.834,558.376,0
24.6,1015.819,1.2135,4.854,558.79,0
24.7,1016.666,1.219,4.876,559.256,0
24.8,1018.03,1.224,4.896,560.007,0
24.9,1018.423,1.229,4.916,560.223,0
25,1019.554,1.2345,4.938,560.845,0
25.1,1020.555,1.2395,4.958,561.396,0
25.2,1020.907,1.244,4.976,561.59,0
25.3,1022.183,1.2495,4.998,562.291,0
25.4,1022.839,1.254,5.016,562.652,0
25.5,1023.271,1.2585,5.034,562.89,0
25.6,1024.562,1.2635,5.054,563.6,0
25.7,1025.105,1.268,5.072,563.899,0
25.8,1025.807,1.273,5.092,564.285,0
25.9,1027.132,1.278,5.112,565.013,0
26,1027.868,1.283,5.132,565.419,0
26.1,1028.844,1.288,5.152,565.955,0
26.2,1029.838,1.2935,5.174,566.502,0
26.3,1030.516,1.298,5.192,566.875,0
26.4,1031.67,1.3035,5.214,567.51,0
26.5,1032.48,1.3085,5.234,567.956,0
26.6,1032.922,1.3135,5.254,568.199,0
26.7,1034.239,1.319,5.276,568.923,0
26.8,1034.828,1.324,5.296,569.247,0
26.9,1035.32,1.3285,5.314,569.518,0
27,1036.562,1.334,5.336,570.201,0
27.1,1036.864,1.3385,5.354,570.367,0
27.2,1037.457,1.3435,5.374,570.694,0
27.3,1038.552,1.348,5.392,571.296,0
27.4,1038.987,1.353,5.412,571.535,0
27.5,1039.79,1.358,5.432,571.977,0
27.6,1041.062,1.363,5.452,572.677,0
27.7,1041.548,1.3675,5.47,572.944,0
27.8,1042.79,1.373,5.492,573.627,0
27.9,1043.479,1.378,5.512,574.006,0
28,1044.181,1.383,5.532,574.392,0
28.1,1045.294,1.3885,5.554,575.004,0
28.2,1045.869,1.3935,5.574,575.321,0
28.3,1046.496,1.3985,5.594,575.666,0
28.4,1047.604,1.404,5.616,576.275,0
28.5,1047.733,1.4085,5.634,576.346,0
28.6,1048.562,1.4135,5.654,576.802,0
28.7,1049.573,1.4185,5.674,577.358,0
28.8,1049.501,1.423,5.692,577.318,0
28.9,1050.38,1.428,5.712,577.802,0
29,1051.387,1.433,5.732,578.356,0
29.1,1051.67,1.4375,5.75,578.512,0
29.2,1052.607,1.4425,5.77,579.027,0
29.3,1053.028,1.4475,5.79,579.259,0
29.4,1053.755,1.4525,5.81,579.659,0
29.5,1055.102,1.4575,5.83,580.4,0
29.6,1055.687,1.4625,5.85,580.722,0
29.7,1056.585,1.468,5.872,581.216,0
29.8,1057.492,1.473,5.892,581.715,0
29.9,1057.848,1.478,5.912,581.91,0
30,1058.676,1.4835,5.934,582.365,0
30.1,1059.455,1.488,5.952,582.794,0
30.2,1059.594,1.493,5.972,582.871,0
30.3,1060.529,1.4985,5.994,583.385,0
30.4,1061.011,1.503,6.012,583.65,0
30.5,1061.172,1.508,6.032,583.739,0
30.6,1062.399,1.513,6.052,584.414,0
30.7,1062.682,1.5175,6.07,584.569,0
30.8,1063.329,1.5225,6.09,584.925,0
30.9,1064.306,1.5275,6.11,585.463,0
31,1064.837,1.532,6.128,585.755,0
31.1,1065.699,1.5375,6.15,586.229,0
31.2,1066.784,1.5425,6.17,586.826,0
31.3,1067.056,1.5475,6.19,586.976,0
31.4,1068.142,1.553,6.212,587.573,0
31.5,1068.691,1.558,6.232,587.875,0
31.6,1068.99,1.563,6.252,588.039,0
31.7,1070.032,1.5685,6.274,588.613,0
31.8,1070.31,1.5735,6.294,588.765,0
31.9,1070.63,1.5785,6.314,588.941,0
32,1071.768,1.5835,6.334,589.568,0
32.1,1071.85,1.588,6.352,589.612,0
32.2,1072.255,1.593,6.372,589.835,0
32.3,1073.273,1.598,6.392,590.395,0
32.4,1073.448,1.6025,6.41,590.492,0
32.5,1073.992,1.6075,6.43,590.791,0
32.6,1074.834,1.6125,6.45,591.254,0
32.7,1075.383,1.6175,6.47,591.556,0
32.8,1076.219,1.6225,6.49,592.016,0
32.9,1077.087,1.6275,6.51,592.493,0
33,1077.456,1.633,6.532,592.696,0
33.1,1078.339,1.638,6.552,593.182,0
33.2,1078.651,1.643,6.572,593.353,0
33.3,1079.251,1.648,6.592,593.684,0
33.4,1080.392,1.6535,6.614,594.311,0
33.5,1080.138,1.658,6.632,594.172,0
33.6,1080.817,1.6635,6.654,594.545,0
33.7,1081.654,1.668,6.672,595.006,0
33.8,1081.49,1.673,6.692,594.915,0
33.9,1082.384,1.678,6.712,595.407,0
34,1083.004,1.6825,6.73,595.748,0
34.1,1083.095,1.6875,6.75,595.798,0
34.2,1084.131,1.6925,6.77,596.368,0
34.3,1084.691,1.6975,6.79,596.676,0
34.4,1085.121,1.7025,6.81,596.913,0
34.5,1086.142,1.708,6.832,597.474,0
34.6,1086.488,1.7125,6.85,597.665,0
34.7,1087.094,1.718,6.872,597.998,0
34.8,1087.981,1.7235,6.894,598.486,0
34.9,1088.034,1.728,6.912,598.515,0
35,1088.771,1.7335,6.934,598.921,0
35.1,1089.275,1.7385,6.954,599.198,0
35.2,1089.202,1.7435,6.974,599.157,0
35.3,1090.118,1.7485,6.994,599.662,0
35.4,1090.549,1.7535,7.014,599.899,0
35.5,1090.527,1.758,7.032,599.887,0
35.6,1091.452,1.763,7.052,600.395,0
35.7,1091.678,1.768,7.072,600.52,0
35.8,1092.023,1.7725,7.09,600.71,0
35.9,1092.934,1.7775,7.11,601.211,0
36,1093.306,1.7825,7.13,601.415,0
36.1,1093.98,1.7875,7.15,601.786,0
36.2,1094.978,1.793,7.172,602.335,0
36.3,1095.053,1.798,7.192,602.376,0
36.4,1095.822,1.803,7.212,602.799,0
36.5,1096.368,1.808,7.232,603.099,0
36.6,1096.309,1.813,7.252,603.067,0
36.7,1097.406,1.8185,7.274,603.671,0
36.8,1097.52,1.8235,7.294,603.733,0
36.9,1097.681,1.8285,7.314,603.822,0
37,1098.681,1.8335,7.334,604.372,0
37.1,1098.505,1.838,7.352,604.275,0
37.2,1098.766,1.843,7.372,604.419,0
37.3,1099.61,1.848,7.392,604.883,0
37.4,1099.701,1.8525,7.41,604.933,0
37.5,1100.277,1.8575,7.43,605.25,0
37.6,1101.146,1.8625,7.45,605.728,0
37.7,1101.339,1.8675,7.47,605.834,0
37.8,1102.199,1.873,7.492,606.307,0
37.9,1102.746,1.878,7.512,606.608,0
38,1103.002,1.883,7.532,606.749,0
38.1,1103.942,1.8885,7.554,607.266,0
38.2,1103.999,1.8935,7.574,607.297,0
38.3,1104.394,1.8985,7.594,607.515,0
38.4,1105.154,1.904,7.616,607.933,0
38.5,1105.054,1.9085,7.634,607.878,0
38.6,1105.55,1.914,7.656,608.151,0
38.7,1106.189,1.9185,7.674,608.502,0
38.8,1105.859,1.923,7.692,608.321,0
38.9,1106.643,1.9285,7.714,608.752,0
39,1107.265,1.933,7.732,609.094,0
39.1,1107.204,1.938,7.752,609.06,0
39.2,1108.121,1.943,7.772,609.565,0
39.3,1108.217,1.9475,7.79,609.618,0
39.4,1108.595,1.9525,7.81,609.825,0
39.5,1109.663,1.958,7.832,610.413,0
39.6,1109.929,1.963,7.852,610.56,0
39.7,1110.258,1.968,7.872,610.741,0
39.8,1111.019,1.9735,7.894,611.159,0
39.9,1111.074,1.9785,7.914,611.189,0
40,1111.709,1.984,7.936,611.539,0
40.1,1112.04,1.9885,7.954,611.72,0
40.2,1111.94,1.9935,7.974,611.665,0
40.3,1112.634,1.999,7.996,612.047,0
40.4,1112.851,2.0035,8.014,612.167,0
40.5,1112.676,2.008,8.032,612.071,0
40.6,1113.64,2.0135,8.054,612.6,0
40.7,1113.7,2.018,8.072,612.634,0
40.8,1113.932,2.023,8.092,612.762,0
40.9,1114.97,2.028,8.112,613.333,0
41,1115.093,2.033,8.132,613.4,0
41.1,1115.512,2.038,8.152,613.631,0
41.2,1116.283,2.0435,8.174,614.054,0
41.3,1116.255,2.048,8.192,614.039,0
41.4,1116.889,2.054,8.216,614.388,0
41.5,1117.116,2.0585,8.234,614.513,0
41.6,1117.207,2.064,8.256,614.563,0
41.7,1118.156,2.069,8.276,615.085,0
41.8,1118.016,2.074,8.296,615.008,0
41.9,1118.029,2.079,8.316,615.015,0
42,1119.023,2.084,8.336,615.562,0
42.1,1118.782,2.0885,8.354,615.429,0
42.2,1118.866,2.0935,8.374,615.475,0
42.3,1119.664,2.0985,8.394,615.914,0
42.4,1119.53,2.103,8.412,615.841,0
42.5,1120.126,2.108,8.432,616.169,0
42.6,1120.836,2.113,8.452,616.559,0
42.7,1120.996,2.118,8.472,616.647,0
42.8,1121.551,2.1235,8.494,616.953,0
42.9,1121.784,2.128,8.512,617.081,0
43,1122.113,2.1335,8.534,617.262,0
43.1,1122.986,2.139,8.556,617.742,0
43.2,1122.821,2.1435,8.574,617.651,0
43.3,1123.174,2.149,8.596,617.845,0
43.4,1123.656,2.154,8.616,618.111,0
43.5,1123.498,2.159,8.636,618.023,0
43.6,1123.999,2.164,8.656,618.299,0
43.7,1124.536,2.169,8.676,618.594,0
43.8,1124.157,2.1735,8.694,618.386,0
43.9,1124.79,2.1785,8.714,618.734,0
44,1125.096,2.1835,8.734,618.903,0
44.1,1125.059,2.188,8.752,618.882,0
44.2,1125.689,2.1935,8.774,619.229,0
44.3,1126.236,2.198,8.792,619.529,0
44.4,1126.284,2.203,8.812,619.556,0
44.5,1127.054,2.2085,8.834,619.979,0
44.6,1127.328,2.2135,8.854,620.13,0
44.7,1127.361,2.2185,8.874,620.149,0
44.8,1128.127,2.224,8.896,620.57,0
44.9,1128.066,2.229,8.916,620.536,0
45,1128.635,2.2345,8.938,620.849,0
45.1,1128.834,2.2395,8.958,620.959,0
45.2,1128.586,2.244,8.976,620.822,0
45.3,1129.388,2.2495,8.998,621.263,0
45.4,1129.205,2.254,9.016,621.163,0
45.5,1129.025,2.2585,9.034,621.064,0
45.6,1129.931,2.264,9.056,621.562,0
45.7,1129.743,2.2685,9.074,621.459,0
45.8,1130.047,2.2735,9.094,621.626,0
45.9,1130.816,2.2785,9.114,622.049,0
46,1130.771,2.283,9.132,622.024,0
46.1,1131.182,2.2885,9.154,622.25,0
46.2,1131.903,2.2935,9.174,622.647,0
46.3,1131.893,2.2985,9.194,622.642,0
46.4,1132.461,2.304,9.216,622.954,0
46.5,1132.785,2.309,9.236,623.132,0
46.6,1132.659,2.314,9.256,623.063,0
46.7,1133.471,2.3195,9.278,623.509,0
46.8,1133.268,2.324,9.296,623.398,0
46.9,1133.1,2.329,9.316,623.306,0
47,1133.926,2.3345,9.338,623.76,0
47.1,1133.783,2.339,9.356,623.681,0
47.2,1133.664,2.344,9.376,623.616,0
47.3,1134.311,2.349,9.396,623.972,0
47.4,1134.242,2.3535,9.414,623.934,0
47.5,1134.516,2.3585,9.434,624.085,0
47.6,1135.174,2.3635,9.454,624.447,0
47.7,1135.271,2.3685,9.474,624.499,0
47.8,1135.858,2.374,9.496,624.823,0
47.9,1136.124,2.379,9.516,624.969,0
48,1136.027,2.384,9.536,624.916,0
48.1,1136.869,2.3895,9.558,625.379,0
48.2,1136.68,2.394,9.576,625.275,0
48.3,1136.743,2.3995,9.598,625.309,0
48.4,1137.587,2.405,9.62,625.774,0
48.5,1137.101,2.4095,9.638,625.506,0
48.6,1137.352,2.415,9.66,625.644,0
48.7,1137.754,2.4195,9.678,625.865,0
48.8,1137.281,2.424,9.696,625.605,0
48.9,1137.769,2.4295,9.718,625.874,0
49,1138.123,2.434,9.736,626.068,0
49.1,1137.96,2.439,9.756,625.979,0
49.2,1138.436,2.444,9.776,626.241,0
49.3,1138.853,2.4485,9.794,626.47,0
49.4,1138.866,2.454,9.816,626.477,0
49.5,1139.397,2.459,9.836,626.769,0
49.6,1139.498,2.464,9.856,626.825,0
49.7,1139.659,2.469,9.876,626.913,0
49.8,1140.468,2.4745,9.898,627.358,0
49.9,1140.046,2.4795,9.918,627.127,0
50,1140.432,2.485,9.94,627.339,0
50.1,1140.872,2.4895,9.958,627.581,0
50.2,1140.499,2.4945,9.978,627.376,0
50.3,1141.067,2.5,10,627.688,0
50.4,1140.967,2.5045,10.018,627.633,0
50.5,1140.594,2.509,10.036,627.428,0
50.6,1141.351,2.5145,10.058,627.844,0
50.7,1141.394,2.519,10.076,627.868,0
50.8,1141.444,2.524,10.096,627.895,0
50.9,1141.936,2.529,10.116,628.166,0
51,1142.035,2.534,10.136,628.221,0
51.1,1142.319,2.539,10.156,628.377,0
51.2,1142.794,2.544,10.176,628.638,0
51.3,1142.749,2.549,10.196,628.614,0
51.4,1143.237,2.5545,10.218,628.882,0
51.5,1143.539,2.56,10.24,629.048,0
51.6,1143.252,2.565,10.26,628.89,0
51.7,1143.903,2.57,10.28,629.248,0
51.8,1143.651,2.575,10.3,629.11,0
51.9,1143.616,2.58,10.32,629.09,0
52,1144.274,2.585,10.34,629.452,0
52.1,1143.631,2.59,10.36,629.099,0
52.2,1143.708,2.5945,10.378,629.141,0
52.3,1144.17,2.5995,10.398,629.395,0
52.4,1144.238,2.604,10.416,629.432,0
52.5,1144.442,2.6095,10.438,629.545,0
52.6,1144.752,2.614,10.456,629.715,0
52.7,1144.647,2.619,10.476,629.657,0
52.8,1145.366,2.6245,10.498,630.053,0
52.9,1145.69,2.6295,10.518,630.231,0
53,1145.66,2.6345,10.538,630.215,0
53.1,1146.167,2.64,10.56,630.493,0
53.2,1145.924,2.645,10.58,630.36,0
53.3,1146.038,2.65,10.6,630.422,0
53.4,1146.705,2.6555,10.622,630.789,0
53.5,1146.123,2.66,10.64,630.469,0
53.6,1146.361,2.6655,10.662,630.6,0
53.7,1146.587,2.67,10.68,630.725,0
53.8,1146.122,2.6745,10.698,630.469,0
53.9,1146.568,2.68,10.72,630.714,0
54,1146.842,2.6845,10.738,630.865,0
54.1,1146.537,2.6895,10.758,630.697,0
54.2,1147.14,2.6945,10.778,631.029,0
54.3,1147.286,2.6995,10.798,631.109,0
54.4,1147.413,2.7045,10.818,631.179,0
54.5,1147.928,2.7095,10.838,631.462,0
54.6,1147.95,2.7145,10.858,631.475,0
54.7,1148.069,2.72,10.88,631.54,0
54.8,1148.59,2.725,10.9,631.826,0
54.9,1148.251,2.73,10.92,631.64,0
55,1148.513,2.7355,10.942,631.784,0
55.1,1148.854,2.7405,10.962,631.971,0
55.2,1148.299,2.7455,10.982,631.667,0
55.3,1148.834,2.7505,11.002,631.96,0
55.4,1148.645,2.755,11.02,631.856,0
55.5,1148.166,2.76,11.04,631.593,0
55.6,1148.85,2.765,11.06,631.969,0
55.7,1148.8,2.7695,11.078,631.942,0
55.8,1148.638,2.7745,11.098,631.853,0
55.9,1149.264,2.7795,11.118,632.197,0
56,1149.308,2.7845,11.138,632.221,0
56.1,1149.462,2.7895,11.158,632.306,0
56.2,1149.944,2.7945,11.178,632.571,0
56.3,1149.802,2.7995,11.198,632.493,0
56.4,1150.113,2.805,11.22,632.664,0
56.5,1150.395,2.81,11.24,632.819,0
56.6,1149.983,2.815,11.26,632.593,0
56.7,1150.655,2.8205,11.282,632.962,0
56.8,1150.19,2.825,11.3,632.706,0
56.9,1150.023,2.83,11.32,632.615,0
57,1150.714,2.8355,11.342,632.995,0
57.1,1150.127,2.84,11.36,632.672,0
57.2,1150.226,2.845,11.38,632.726,0
57.3,1150.771,2.85,11.4,633.026,0
57.4,1150.3,2.8545,11.418,632.767,0
57.5,1150.651,2.8595,11.438,632.96,0
57.6,1151.084,2.8645,11.458,633.198,0
57.7,1150.822,2.8695,11.478,633.054,0
57.8,1151.305,2.8745,11.498,633.32,0
57.9,1151.513,2.8795,11.518,633.434,0
58,1151.317,2.8845,11.538,633.326,0
58.1,1152.107,2.89,11.56,633.761,0
58.2,1151.657,2.895,11.58,633.513,0
58.3,1151.532,2.9,11.6,633.445,0
58.4,1152.048,2.9055,11.622,633.729,0
58.5,1151.737,2.91,11.64,633.557,0
58.6,1151.764,2.9155,11.662,633.573,0
58.7,1152.12,2.92,11.68,633.768,0
58.8,1151.5,2.925,11.7,633.427,0
58.9,1151.754,2.93,11.72,633.567,0
59,1152.017,2.9345,11.738,633.712,0
59.1,1151.702,2.9395,11.758,633.538,0
